time	dz	Bias	T-B	Topo
 2.272768E-0001	 6.031250E+0002	-6.650000E-0005	-1.802822E+0002	 2.910188E+0002
 2.278656E-0001	 6.046875E+0002	-6.650000E-0005	-1.802980E+0002	 2.925813E+0002
 2.284544E-0001	 6.062500E+0002	-6.650000E-0005	-1.803414E+0002	 2.941438E+0002
 2.290432E-0001	 6.078125E+0002	-6.650000E-0005	-1.802490E+0002	 2.957063E+0002
 2.296320E-0001	 6.093750E+0002	-6.650000E-0005	-1.802235E+0002	 2.972688E+0002
 2.302208E-0001	 6.109375E+0002	-6.650000E-0005	-1.802467E+0002	 2.988313E+0002
 2.308096E-0001	 6.125001E+0002	-6.650000E-0005	-1.801602E+0002	 3.003938E+0002
 2.313984E-0001	 6.140625E+0002	-6.650000E-0005	-1.800781E+0002	 3.019563E+0002
 2.319872E-0001	 6.156250E+0002	-6.650000E-0005	-1.801344E+0002	 3.035188E+0002
 2.325760E-0001	 6.171875E+0002	-6.650000E-0005	-1.800782E+0002	 3.050813E+0002
 2.331648E-0001	 6.187500E+0002	-6.650000E-0005	-1.800616E+0002	 3.066438E+0002
 2.337536E-0001	 6.203125E+0002	-6.650000E-0005	-1.800113E+0002	 3.082063E+0002
 2.343424E-0001	 6.218750E+0002	-6.650000E-0005	-1.799809E+0002	 3.097688E+0002
 2.349312E-0001	 6.234375E+0002	-6.650000E-0005	-1.800608E+0002	 3.113313E+0002
 2.355200E-0001	 6.250000E+0002	-6.650000E-0005	-1.800954E+0002	 3.128938E+0002
 2.361088E-0001	 6.265625E+0002	-6.650000E-0005	-1.801283E+0002	 3.144563E+0002
 2.366976E-0001	 6.281250E+0002	-6.650000E-0005	-1.800812E+0002	 3.160188E+0002
 2.372864E-0001	 6.296875E+0002	-6.650000E-0005	-1.800391E+0002	 3.175813E+0002
 2.378752E-0001	 6.312500E+0002	-6.650000E-0005	-1.800320E+0002	 3.191438E+0002
 2.384640E-0001	 6.328125E+0002	-6.650000E-0005	-1.800003E+0002	 3.207063E+0002
 2.390528E-0001	 6.343750E+0002	-6.650000E-0005	-1.800037E+0002	 3.222688E+0002
 2.396416E-0001	 6.359376E+0002	-6.650000E-0005	-1.799669E+0002	 3.238313E+0002
 2.402304E-0001	 6.375000E+0002	-6.650000E-0005	-1.799614E+0002	 3.253938E+0002
 2.408192E-0001	 6.390625E+0002	-6.650000E-0005	-1.799166E+0002	 3.269563E+0002
 2.414080E-0001	 6.406250E+0002	-6.650000E-0005	-1.799207E+0002	 3.285188E+0002
 2.419968E-0001	 6.421876E+0002	-6.650000E-0005	-1.799291E+0002	 3.300813E+0002
 2.425856E-0001	 6.437500E+0002	-6.650000E-0005	-1.799383E+0002	 3.316438E+0002
 2.431744E-0001	 6.453125E+0002	-6.650000E-0005	-1.798920E+0002	 3.332063E+0002
 2.437632E-0001	 6.468750E+0002	-6.650000E-0005	-1.798572E+0002	 3.347688E+0002
 2.443520E-0001	 6.484375E+0002	-6.650000E-0005	-1.798297E+0002	 3.363313E+0002
 2.449408E-0001	 6.500000E+0002	-6.650000E-0005	-1.798469E+0002	 3.378938E+0002
 2.455296E-0001	 6.515625E+0002	-6.650000E-0005	-1.798495E+0002	 3.394563E+0002
 2.461184E-0001	 6.531250E+0002	-6.650000E-0005	-1.798581E+0002	 3.410188E+0002
 2.467072E-0001	 6.546875E+0002	-6.650000E-0005	-1.797917E+0002	 3.425813E+0002
 2.472960E-0001	 6.562500E+0002	-6.650000E-0005	-1.796986E+0002	 3.441438E+0002
 2.478848E-0001	 6.578125E+0002	-6.650000E-0005	-1.798275E+0002	 3.457063E+0002
 2.484736E-0001	 6.593751E+0002	-6.650000E-0005	-1.798422E+0002	 3.472688E+0002
 2.490624E-0001	 6.609375E+0002	-6.650000E-0005	-1.798220E+0002	 3.488313E+0002
 2.496512E-0001	 6.625000E+0002	-6.650000E-0005	-1.797863E+0002	 3.503938E+0002
 2.502400E-0001	 6.640625E+0002	-6.650000E-0005	-1.798231E+0002	 3.519563E+0002
 2.508288E-0001	 6.656251E+0002	-6.650000E-0005	-1.797495E+0002	 3.535188E+0002
 2.514176E-0001	 6.671875E+0002	-6.650000E-0005	-1.796862E+0002	 3.550813E+0002
 2.520064E-0001	 6.687500E+0002	-6.650000E-0005	-1.797021E+0002	 3.566438E+0002
 2.525952E-0001	 6.703125E+0002	-6.650000E-0005	-1.797574E+0002	 3.582063E+0002
 2.531840E-0001	 6.718751E+0002	-6.650000E-0005	-1.797253E+0002	 3.597688E+0002
 2.537728E-0001	 6.734375E+0002	-6.650000E-0005	-1.797851E+0002	 3.613313E+0002
 2.543616E-0001	 6.750000E+0002	-6.650000E-0005	-1.797624E+0002	 3.628938E+0002
 2.549504E-0001	 6.765625E+0002	-6.650000E-0005	-1.797675E+0002	 3.644563E+0002
 2.555392E-0001	 6.781250E+0002	-6.650000E-0005	-1.797342E+0002	 3.660188E+0002
 2.561280E-0001	 6.796875E+0002	-6.650000E-0005	-1.797621E+0002	 3.675813E+0002
 2.567168E-0001	 6.812500E+0002	-6.650000E-0005	-1.797536E+0002	 3.691438E+0002
 2.573056E-0001	 6.828125E+0002	-6.650000E-0005	-1.798524E+0002	 3.707063E+0002
 2.578944E-0001	 6.843750E+0002	-6.650000E-0005	-1.798252E+0002	 3.722688E+0002
 2.584832E-0001	 6.859375E+0002	-6.650000E-0005	-1.797826E+0002	 3.738313E+0002
 2.590720E-0001	 6.875000E+0002	-6.650000E-0005	-1.799001E+0002	 3.753938E+0002
 2.596608E-0001	 6.890626E+0002	-6.650000E-0005	-1.798628E+0002	 3.769563E+0002
 2.602496E-0001	 6.906250E+0002	-6.650000E-0005	-1.799090E+0002	 3.785188E+0002
 2.608384E-0001	 6.921875E+0002	-6.650000E-0005	-1.798947E+0002	 3.800813E+0002
 2.614272E-0001	 6.937500E+0002	-6.650000E-0005	-1.798417E+0002	 3.816438E+0002
 2.620160E-0001	 6.953126E+0002	-6.650000E-0005	-1.798873E+0002	 3.832063E+0002
 2.626048E-0001	 6.968750E+0002	-6.650000E-0005	-1.799135E+0002	 3.847688E+0002
 2.631936E-0001	 6.984375E+0002	-6.650000E-0005	-1.798899E+0002	 3.863313E+0002
 2.637824E-0001	 7.000000E+0002	-6.650000E-0005	-1.799027E+0002	 3.878938E+0002
 2.643712E-0001	 7.015625E+0002	-6.650000E-0005	-1.799607E+0002	 3.894563E+0002
 2.649600E-0001	 7.031250E+0002	-6.650000E-0005	-1.799289E+0002	 3.910188E+0002
 2.655488E-0001	 7.046875E+0002	-6.650000E-0005	-1.799693E+0002	 3.925813E+0002
 2.661376E-0001	 7.062500E+0002	-6.650000E-0005	-1.799302E+0002	 3.941438E+0002
 2.667264E-0001	 7.078125E+0002	-6.650000E-0005	-1.799676E+0002	 3.957063E+0002
 2.673152E-0001	 7.093750E+0002	-6.650000E-0005	-1.799341E+0002	 3.972688E+0002
 2.679040E-0001	 7.109375E+0002	-6.650000E-0005	-1.799808E+0002	 3.988313E+0002
 2.684928E-0001	 7.125001E+0002	-6.650000E-0005	-1.800433E+0002	 4.003938E+0002
 2.690816E-0001	 7.140625E+0002	-6.650000E-0005	-1.799672E+0002	 4.019563E+0002
 2.696704E-0001	 7.156250E+0002	-6.650000E-0005	-1.799980E+0002	 4.035188E+0002
 2.702592E-0001	 7.171875E+0002	-6.650000E-0005	-1.799756E+0002	 4.050813E+0002
 2.708480E-0001	 7.187501E+0002	-6.650000E-0005	-1.800273E+0002	 4.066438E+0002
 2.714368E-0001	 7.203125E+0002	-6.650000E-0005	-1.801037E+0002	 4.082063E+0002
 2.720256E-0001	 7.218750E+0002	-6.650000E-0005	-1.800647E+0002	 4.097688E+0002
 2.726144E-0001	 7.234375E+0002	-6.650000E-0005	-1.800795E+0002	 4.113313E+0002
 2.732032E-0001	 7.250001E+0002	-6.650000E-0005	-1.801417E+0002	 4.128938E+0002
 2.737920E-0001	 7.265625E+0002	-6.650000E-0005	-1.801869E+0002	 4.144563E+0002
 2.743808E-0001	 7.281250E+0002	-6.650000E-0005	-1.801750E+0002	 4.160188E+0002
 2.749696E-0001	 7.296875E+0002	-6.650000E-0005	-1.801539E+0002	 4.175813E+0002
 2.755584E-0001	 7.312500E+0002	-6.650000E-0005	-1.802231E+0002	 4.191438E+0002
 2.761472E-0001	 7.328125E+0002	-6.650000E-0005	-1.802937E+0002	 4.207063E+0002
 2.767360E-0001	 7.343750E+0002	-6.650000E-0005	-1.802594E+0002	 4.222688E+0002
 2.773248E-0001	 7.359376E+0002	-6.650000E-0005	-1.802963E+0002	 4.238313E+0002
 2.779136E-0001	 7.375000E+0002	-6.650000E-0005	-1.802876E+0002	 4.253938E+0002
 2.785024E-0001	 7.390625E+0002	-6.650000E-0005	-1.803535E+0002	 4.269563E+0002
 2.790912E-0001	 7.406250E+0002	-6.650000E-0005	-1.803782E+0002	 4.285188E+0002
 2.796800E-0001	 7.421876E+0002	-6.650000E-0005	-1.804179E+0002	 4.300813E+0002
 2.802688E-0001	 7.437500E+0002	-6.650000E-0005	-1.804530E+0002	 4.316438E+0002
 2.808576E-0001	 7.453125E+0002	-6.650000E-0005	-1.804478E+0002	 4.332063E+0002
 2.814464E-0001	 7.468750E+0002	-6.650000E-0005	-1.804304E+0002	 4.347688E+0002
 2.820352E-0001	 7.484376E+0002	-6.650000E-0005	-1.804490E+0002	 4.363313E+0002
 2.826240E-0001	 7.500000E+0002	-6.650000E-0005	-1.804702E+0002	 4.378938E+0002
 2.832128E-0001	 7.515625E+0002	-6.650000E-0005	-1.805285E+0002	 4.394563E+0002
 2.838016E-0001	 7.531250E+0002	-6.650000E-0005	-1.804376E+0002	 4.410188E+0002
 2.843904E-0001	 7.546876E+0002	-6.650000E-0005	-1.805291E+0002	 4.425813E+0002
 2.849792E-0001	 7.562500E+0002	-6.650000E-0005	-1.805749E+0002	 4.441438E+0002
 2.855680E-0001	 7.578125E+0002	-6.650000E-0005	-1.806373E+0002	 4.457063E+0002
 2.861568E-0001	 7.593750E+0002	-6.650000E-0005	-1.806336E+0002	 4.472688E+0002
 2.867456E-0001	 7.609375E+0002	-6.650000E-0005	-1.806631E+0002	 4.488313E+0002
 2.873344E-0001	 7.625000E+0002	-6.650000E-0005	-1.805819E+0002	 4.503938E+0002
 2.879232E-0001	 7.640625E+0002	-6.650000E-0005	-1.807107E+0002	 4.519563E+0002
 2.885120E-0001	 7.656251E+0002	-6.650000E-0005	-1.807921E+0002	 4.535188E+0002
 2.891008E-0001	 7.671875E+0002	-6.650000E-0005	-1.807625E+0002	 4.550813E+0002
 2.896896E-0001	 7.687500E+0002	-6.650000E-0005	-1.807838E+0002	 4.566438E+0002
 2.902784E-0001	 7.703125E+0002	-6.650000E-0005	-1.807891E+0002	 4.582063E+0002
 2.908672E-0001	 7.718751E+0002	-6.650000E-0005	-1.807693E+0002	 4.597688E+0002
 2.914560E-0001	 7.734375E+0002	-6.650000E-0005	-1.807863E+0002	 4.613313E+0002
 2.920448E-0001	 7.750000E+0002	-6.650000E-0005	-1.807792E+0002	 4.628938E+0002
 2.926336E-0001	 7.765625E+0002	-6.650000E-0005	-1.807295E+0002	 4.644563E+0002
 2.932224E-0001	 7.781251E+0002	-6.650000E-0005	-1.807239E+0002	 4.660188E+0002
 2.938112E-0001	 7.796875E+0002	-6.650000E-0005	-1.807576E+0002	 4.675813E+0002
 2.944000E-0001	 7.812500E+0002	-6.650000E-0005	-1.808160E+0002	 4.691438E+0002
 2.949888E-0001	 7.828125E+0002	-6.650000E-0005	-1.808211E+0002	 4.707063E+0002
 2.955776E-0001	 7.843750E+0002	-6.650000E-0005	-1.808539E+0002	 4.722688E+0002
 2.961664E-0001	 7.859375E+0002	-6.650000E-0005	-1.808838E+0002	 4.738313E+0002
 2.967552E-0001	 7.875000E+0002	-6.650000E-0005	-1.808323E+0002	 4.753938E+0002
 2.973440E-0001	 7.890626E+0002	-6.650000E-0005	-1.809111E+0002	 4.769563E+0002
 2.979328E-0001	 7.906250E+0002	-6.650000E-0005	-1.808375E+0002	 4.785188E+0002
 2.985216E-0001	 7.921875E+0002	-6.650000E-0005	-1.808240E+0002	 4.800813E+0002
 2.991104E-0001	 7.937500E+0002	-6.650000E-0005	-1.809211E+0002	 4.816438E+0002
 2.996992E-0001	 7.953126E+0002	-6.650000E-0005	-1.808990E+0002	 4.832063E+0002
 3.002880E-0001	 7.968750E+0002	-6.650000E-0005	-1.808814E+0002	 4.847688E+0002
 3.008768E-0001	 7.984375E+0002	-6.650000E-0005	-1.808611E+0002	 4.863313E+0002
 3.014656E-0001	 8.000000E+0002	-6.650000E-0005	-1.808492E+0002	 4.878938E+0002
 3.020544E-0001	 7.984345E+0002	-6.650000E-0005	-1.808377E+0002	 4.863283E+0002
 3.026432E-0001	 7.968689E+0002	-6.650000E-0005	-1.808864E+0002	 4.847627E+0002
 3.032320E-0001	 7.953034E+0002	-6.650000E-0005	-1.808487E+0002	 4.831971E+0002
 3.038208E-0001	 7.937378E+0002	-6.650000E-0005	-1.808821E+0002	 4.816316E+0002
 3.044096E-0001	 7.921723E+0002	-6.650000E-0005	-1.809311E+0002	 4.800660E+0002
 3.049984E-0001	 7.906067E+0002	-6.650000E-0005	-1.809310E+0002	 4.785005E+0002
 3.055872E-0001	 7.890411E+0002	-6.650000E-0005	-1.809431E+0002	 4.769349E+0002
 3.061760E-0001	 7.874756E+0002	-6.650000E-0005	-1.808929E+0002	 4.753694E+0002
 3.067648E-0001	 7.859100E+0002	-6.650000E-0005	-1.809319E+0002	 4.738038E+0002
 3.073536E-0001	 7.843445E+0002	-6.650000E-0005	-1.808720E+0002	 4.722382E+0002
 3.079424E-0001	 7.827789E+0002	-6.650000E-0005	-1.809471E+0002	 4.706727E+0002
 3.085312E-0001	 7.812134E+0002	-6.650000E-0005	-1.809159E+0002	 4.691072E+0002
 3.091200E-0001	 7.796478E+0002	-6.650000E-0005	-1.807980E+0002	 4.675416E+0002
 3.097088E-0001	 7.780822E+0002	-6.650000E-0005	-1.808688E+0002	 4.659760E+0002
 3.102976E-0001	 7.765167E+0002	-6.650000E-0005	-1.809550E+0002	 4.644105E+0002
 3.108864E-0001	 7.749511E+0002	-6.650000E-0005	-1.808840E+0002	 4.628449E+0002
 3.114752E-0001	 7.733856E+0002	-6.650000E-0005	-1.808905E+0002	 4.612794E+0002
 3.120640E-0001	 7.718200E+0002	-6.650000E-0005	-1.808621E+0002	 4.597138E+0002
 3.126528E-0001	 7.702544E+0002	-6.650000E-0005	-1.807835E+0002	 4.581482E+0002
 3.132416E-0001	 7.686889E+0002	-6.650000E-0005	-1.807824E+0002	 4.565827E+0002
 3.138304E-0001	 7.671233E+0002	-6.650000E-0005	-1.807603E+0002	 4.550171E+0002
 3.144192E-0001	 7.655578E+0002	-6.650000E-0005	-1.807601E+0002	 4.534515E+0002
 3.150080E-0001	 7.639922E+0002	-6.650000E-0005	-1.808318E+0002	 4.518860E+0002
 3.155968E-0001	 7.624267E+0002	-6.650000E-0005	-1.807687E+0002	 4.503205E+0002
 3.161856E-0001	 7.608611E+0002	-6.650000E-0005	-1.807623E+0002	 4.487549E+0002
 3.167744E-0001	 7.592955E+0002	-6.650000E-0005	-1.808234E+0002	 4.471893E+0002
 3.173632E-0001	 7.577300E+0002	-6.650000E-0005	-1.808478E+0002	 4.456238E+0002
 3.179520E-0001	 7.561644E+0002	-6.650000E-0005	-1.807178E+0002	 4.440582E+0002
 3.185408E-0001	 7.545989E+0002	-6.650000E-0005	-1.807050E+0002	 4.424927E+0002
 3.191296E-0001	 7.530333E+0002	-6.650000E-0005	-1.807260E+0002	 4.409271E+0002
 3.197184E-0001	 7.514677E+0002	-6.650000E-0005	-1.807621E+0002	 4.393615E+0002
 3.203072E-0001	 7.499022E+0002	-6.650000E-0005	-1.807040E+0002	 4.377960E+0002
 3.208960E-0001	 7.483366E+0002	-6.650000E-0005	-1.806936E+0002	 4.362304E+0002
 3.214848E-0001	 7.467711E+0002	-6.650000E-0005	-1.807267E+0002	 4.346649E+0002
 3.220736E-0001	 7.452055E+0002	-6.650000E-0005	-1.806434E+0002	 4.330993E+0002
 3.226624E-0001	 7.436400E+0002	-6.650000E-0005	-1.805890E+0002	 4.315338E+0002
 3.232512E-0001	 7.420744E+0002	-6.650000E-0005	-1.806254E+0002	 4.299682E+0002
 3.238400E-0001	 7.405088E+0002	-6.650000E-0005	-1.806256E+0002	 4.284026E+0002
 3.244288E-0001	 7.389433E+0002	-6.650000E-0005	-1.805933E+0002	 4.268371E+0002
 3.250176E-0001	 7.373777E+0002	-6.650000E-0005	-1.806260E+0002	 4.252715E+0002
 3.256064E-0001	 7.358122E+0002	-6.650000E-0005	-1.805598E+0002	 4.237060E+0002
 3.261952E-0001	 7.342466E+0002	-6.650000E-0005	-1.805200E+0002	 4.221404E+0002
 3.267840E-0001	 7.326811E+0002	-6.650000E-0005	-1.805464E+0002	 4.205749E+0002
 3.273728E-0001	 7.311155E+0002	-6.650000E-0005	-1.804658E+0002	 4.190093E+0002
 3.279616E-0001	 7.295499E+0002	-6.650000E-0005	-1.805122E+0002	 4.174437E+0002
 3.285504E-0001	 7.279844E+0002	-6.650000E-0005	-1.804919E+0002	 4.158782E+0002
 3.291392E-0001	 7.264188E+0002	-6.650000E-0005	-1.805146E+0002	 4.143126E+0002
 3.297280E-0001	 7.248533E+0002	-6.650000E-0005	-1.805226E+0002	 4.127471E+0002
 3.303168E-0001	 7.232877E+0002	-6.650000E-0005	-1.805210E+0002	 4.111815E+0002
 3.309056E-0001	 7.217221E+0002	-6.650000E-0005	-1.804005E+0002	 4.096159E+0002
 3.314944E-0001	 7.201566E+0002	-6.650000E-0005	-1.804255E+0002	 4.080504E+0002
 3.320832E-0001	 7.185911E+0002	-6.650000E-0005	-1.803994E+0002	 4.064848E+0002
 3.326720E-0001	 7.170255E+0002	-6.650000E-0005	-1.804510E+0002	 4.049193E+0002
 3.332608E-0001	 7.154599E+0002	-6.650000E-0005	-1.803360E+0002	 4.033537E+0002
 3.338496E-0001	 7.138944E+0002	-6.650000E-0005	-1.803458E+0002	 4.017882E+0002
 3.344384E-0001	 7.123288E+0002	-6.650000E-0005	-1.803388E+0002	 4.002226E+0002
 3.350272E-0001	 7.107632E+0002	-6.650000E-0005	-1.803883E+0002	 3.986570E+0002
 3.356160E-0001	 7.091977E+0002	-6.650000E-0005	-1.804118E+0002	 3.970915E+0002
 3.362048E-0001	 7.076321E+0002	-6.650000E-0005	-1.803792E+0002	 3.955259E+0002
 3.367936E-0001	 7.060666E+0002	-6.650000E-0005	-1.803088E+0002	 3.939604E+0002
 3.373824E-0001	 7.045010E+0002	-6.650000E-0005	-1.803163E+0002	 3.923948E+0002
 3.379712E-0001	 7.029354E+0002	-6.650000E-0005	-1.802078E+0002	 3.908292E+0002
 3.385600E-0001	 7.013699E+0002	-6.650000E-0005	-1.802302E+0002	 3.892637E+0002
 3.391488E-0001	 6.998044E+0002	-6.650000E-0005	-1.803302E+0002	 3.876981E+0002
 3.397376E-0001	 6.982388E+0002	-6.650000E-0005	-1.802711E+0002	 3.861326E+0002
 3.403264E-0001	 6.966732E+0002	-6.650000E-0005	-1.802130E+0002	 3.845670E+0002
 3.409152E-0001	 6.951077E+0002	-6.650000E-0005	-1.802217E+0002	 3.830015E+0002
 3.415040E-0001	 6.935421E+0002	-6.650000E-0005	-1.802357E+0002	 3.814359E+0002
 3.420928E-0001	 6.919766E+0002	-6.650000E-0005	-1.802526E+0002	 3.798703E+0002
 3.426816E-0001	 6.904110E+0002	-6.650000E-0005	-1.801994E+0002	 3.783048E+0002
 3.432704E-0001	 6.888454E+0002	-6.650000E-0005	-1.801276E+0002	 3.767392E+0002
 3.438592E-0001	 6.872799E+0002	-6.650000E-0005	-1.801621E+0002	 3.751737E+0002
 3.444480E-0001	 6.857143E+0002	-6.650000E-0005	-1.801549E+0002	 3.736081E+0002
 3.450368E-0001	 6.841488E+0002	-6.650000E-0005	-1.801105E+0002	 3.720426E+0002
 3.456256E-0001	 6.825832E+0002	-6.650000E-0005	-1.800926E+0002	 3.704770E+0002
 3.462144E-0001	 6.810177E+0002	-6.650000E-0005	-1.800657E+0002	 3.689114E+0002
 3.468032E-0001	 6.794521E+0002	-6.650000E-0005	-1.801242E+0002	 3.673459E+0002
 3.473920E-0001	 6.778865E+0002	-6.650000E-0005	-1.800306E+0002	 3.657803E+0002
 3.479808E-0001	 6.763210E+0002	-6.650000E-0005	-1.801018E+0002	 3.642148E+0002
 3.485696E-0001	 6.747554E+0002	-6.650000E-0005	-1.800824E+0002	 3.626492E+0002
 3.491584E-0001	 6.731899E+0002	-6.650000E-0005	-1.800343E+0002	 3.610836E+0002
 3.497472E-0001	 6.716243E+0002	-6.650000E-0005	-1.799958E+0002	 3.595181E+0002
 3.503360E-0001	 6.700588E+0002	-6.650000E-0005	-1.800156E+0002	 3.579525E+0002
 3.509248E-0001	 6.684932E+0002	-6.650000E-0005	-1.799701E+0002	 3.563870E+0002
 3.515136E-0001	 6.669276E+0002	-6.650000E-0005	-1.799893E+0002	 3.548214E+0002
 3.521024E-0001	 6.653621E+0002	-6.650000E-0005	-1.799770E+0002	 3.532559E+0002
 3.526912E-0001	 6.637965E+0002	-6.650000E-0005	-1.799359E+0002	 3.516903E+0002
 3.532800E-0001	 6.622310E+0002	-6.650000E-0005	-1.799953E+0002	 3.501247E+0002
 3.538688E-0001	 6.606654E+0002	-6.650000E-0005	-1.799671E+0002	 3.485592E+0002
 3.544576E-0001	 6.590998E+0002	-6.650000E-0005	-1.799808E+0002	 3.469936E+0002
 3.550464E-0001	 6.575343E+0002	-6.650000E-0005	-1.799342E+0002	 3.454281E+0002
 3.556352E-0001	 6.559687E+0002	-6.650000E-0005	-1.799104E+0002	 3.438625E+0002
 3.562240E-0001	 6.544032E+0002	-6.650000E-0005	-1.799522E+0002	 3.422969E+0002
 3.568128E-0001	 6.528376E+0002	-6.650000E-0005	-1.799302E+0002	 3.407314E+0002
 3.574016E-0001	 6.512721E+0002	-6.650000E-0005	-1.800140E+0002	 3.391659E+0002
 3.579904E-0001	 6.497065E+0002	-6.650000E-0005	-1.799076E+0002	 3.376003E+0002
 3.585792E-0001	 6.481409E+0002	-6.650000E-0005	-1.798933E+0002	 3.360347E+0002
 3.591680E-0001	 6.465754E+0002	-6.650000E-0005	-1.799881E+0002	 3.344692E+0002
 3.597568E-0001	 6.450098E+0002	-6.650000E-0005	-1.799859E+0002	 3.329036E+0002
 3.603456E-0001	 6.434443E+0002	-6.650000E-0005	-1.799585E+0002	 3.313380E+0002
 3.609344E-0001	 6.418787E+0002	-6.650000E-0005	-1.799770E+0002	 3.297725E+0002
 3.615232E-0001	 6.403131E+0002	-6.650000E-0005	-1.799109E+0002	 3.282069E+0002
 3.621120E-0001	 6.387476E+0002	-6.650000E-0005	-1.799288E+0002	 3.266414E+0002
 3.627008E-0001	 6.371820E+0002	-6.650000E-0005	-1.798706E+0002	 3.250758E+0002
 3.632896E-0001	 6.356165E+0002	-6.650000E-0005	-1.798515E+0002	 3.235103E+0002
 3.638784E-0001	 6.340509E+0002	-6.650000E-0005	-1.798964E+0002	 3.219447E+0002
 3.644672E-0001	 6.324854E+0002	-6.650000E-0005	-1.798699E+0002	 3.203792E+0002
 3.650560E-0001	 6.309198E+0002	-6.650000E-0005	-1.798340E+0002	 3.188136E+0002
 3.656448E-0001	 6.293542E+0002	-6.650000E-0005	-1.798481E+0002	 3.172480E+0002
 3.662336E-0001	 6.277887E+0002	-6.650000E-0005	-1.798640E+0002	 3.156825E+0002
 3.668224E-0001	 6.262231E+0002	-6.650000E-0005	-1.798816E+0002	 3.141169E+0002
 3.674112E-0001	 6.246576E+0002	-6.650000E-0005	-1.798783E+0002	 3.125513E+0002
 3.680000E-0001	 6.230920E+0002	-6.650000E-0005	-1.799363E+0002	 3.109858E+0002
 3.685888E-0001	 6.215265E+0002	-6.650000E-0005	-1.799617E+0002	 3.094203E+0002
 3.691776E-0001	 6.199609E+0002	-6.650000E-0005	-1.799536E+0002	 3.078547E+0002
 3.697664E-0001	 6.183953E+0002	-6.650000E-0005	-1.799684E+0002	 3.062891E+0002
 3.703552E-0001	 6.168298E+0002	-6.650000E-0005	-1.799542E+0002	 3.047236E+0002
 3.709440E-0001	 6.152642E+0002	-6.650000E-0005	-1.798797E+0002	 3.031580E+0002
 3.715328E-0001	 6.136987E+0002	-6.650000E-0005	-1.799284E+0002	 3.015925E+0002
 3.721216E-0001	 6.121331E+0002	-6.650000E-0005	-1.798772E+0002	 3.000269E+0002
 3.727104E-0001	 6.105675E+0002	-6.650000E-0005	-1.798731E+0002	 2.984613E+0002
 3.732992E-0001	 6.090020E+0002	-6.650000E-0005	-1.798906E+0002	 2.968958E+0002
 3.738880E-0001	 6.074364E+0002	-6.650000E-0005	-1.799533E+0002	 2.953302E+0002
 3.744768E-0001	 6.058709E+0002	-6.650000E-0005	-1.799680E+0002	 2.937647E+0002
 3.750656E-0001	 6.043053E+0002	-6.650000E-0005	-1.799728E+0002	 2.921991E+0002
 3.756544E-0001	 6.027398E+0002	-6.650000E-0005	-1.799349E+0002	 2.906336E+0002
 3.762432E-0001	 6.011742E+0002	-6.650000E-0005	-1.799978E+0002	 2.890680E+0002
 3.768320E-0001	 5.996086E+0002	-6.650000E-0005	-1.800514E+0002	 2.875024E+0002
 3.774208E-0001	 5.980431E+0002	-6.650000E-0005	-1.800720E+0002	 2.859369E+0002
 3.780096E-0001	 5.964775E+0002	-6.650000E-0005	-1.799775E+0002	 2.843713E+0002
 3.785984E-0001	 5.949120E+0002	-6.650000E-0005	-1.800541E+0002	 2.828058E+0002
 3.791872E-0001	 5.933464E+0002	-6.650000E-0005	-1.800435E+0002	 2.812402E+0002
 3.797760E-0001	 5.917808E+0002	-6.650000E-0005	-1.800205E+0002	 2.796746E+0002
 3.803648E-0001	 5.902153E+0002	-6.650000E-0005	-1.799744E+0002	 2.781091E+0002
 3.809536E-0001	 5.886497E+0002	-6.650000E-0005	-1.798933E+0002	 2.765435E+0002
 3.815424E-0001	 5.870842E+0002	-6.650000E-0005	-1.799630E+0002	 2.749780E+0002
 3.821312E-0001	 5.855186E+0002	-6.650000E-0005	-1.799830E+0002	 2.734124E+0002
 3.827200E-0001	 5.839531E+0002	-6.650000E-0005	-1.800762E+0002	 2.718469E+0002
 3.833088E-0001	 5.823875E+0002	-6.650000E-0005	-1.800224E+0002	 2.702813E+0002
 3.838976E-0001	 5.808219E+0002	-6.650000E-0005	-1.800212E+0002	 2.687157E+0002
 3.844864E-0001	 5.792564E+0002	-6.650000E-0005	-1.800506E+0002	 2.671502E+0002
 3.850752E-0001	 5.776909E+0002	-6.650000E-0005	-1.800542E+0002	 2.655846E+0002
 3.856640E-0001	 5.761253E+0002	-6.650000E-0005	-1.800611E+0002	 2.640191E+0002
 3.862528E-0001	 5.745597E+0002	-6.650000E-0005	-1.800615E+0002	 2.624535E+0002
 3.868416E-0001	 5.729942E+0002	-6.650000E-0005	-1.801647E+0002	 2.608880E+0002
 3.874304E-0001	 5.714286E+0002	-6.650000E-0005	-1.801059E+0002	 2.593224E+0002
 3.880192E-0001	 5.698630E+0002	-6.650000E-0005	-1.800543E+0002	 2.577568E+0002
 3.886080E-0001	 5.682975E+0002	-6.650000E-0005	-1.801079E+0002	 2.561913E+0002
 3.891968E-0001	 5.667319E+0002	-6.650000E-0005	-1.801047E+0002	 2.546257E+0002
 3.897856E-0001	 5.651664E+0002	-6.650000E-0005	-1.801435E+0002	 2.530602E+0002
 3.903744E-0001	 5.636008E+0002	-6.650000E-0005	-1.801669E+0002	 2.514946E+0002
 3.909632E-0001	 5.620352E+0002	-6.650000E-0005	-1.801560E+0002	 2.499290E+0002
