19
26
29
27
20
37
30
22
23
25
28
22
26
32
25
35
24
27
26
19
25
31
15
35
25
31
24
21
25
31
32
21
32
24
32
29
28
25
31
35
27
27
31
25
28
26
29
27
31
27
23
32
29
33
23
24
19
27
32
32
24
34
27
20
25
29
25
26
25
24
20
25
30
22
31
34
23
35
19
35
19
28
31
38
22
24
28
29
32
28
33
32
27
17
27
25
24
26
33
30
38
27
28
27
32
35
23
21
30
30
18
31
30
30
30
29
28
36
28
34
23
20
20
35
25
29
24
31
34
26
26
31
28
29
28
28
25
25
21
31
26
20
28
27
24
27
17
21
33
31
31
26
24
27
28
33
29
27
22
33
28
23
21
27
36
27
27
30
33
25
32
31
31
26
26
29
23
25
27
35
29
26
23
25
27
22
25
28
36
28
22
22
35
38
28
20
30
25
26
28
