Measurement started: 16:33:42.835 29.05.2019
ended: 16:38:02.819 29.05.2019
Measurement Current was 1.000E-10A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
4.063850E+0	0.000000E+0	4.733825E+3	-7.063022E+0	3.979726E+3	9.831439E+1
4.061830E+0	0.000000E+0	3.690598E+3	-1.056659E+1	3.591579E+3	1.042707E+2
4.059890E+0	0.000000E+0	4.100111E+3	-1.216013E+1	2.581580E+3	1.131072E+2
4.057820E+0	0.000000E+0	4.252198E+3	-2.445779E+1	9.629716E+2	1.072649E+2
4.055720E+0	0.000000E+0	5.124483E+3	-2.284755E+1	6.063290E+2	1.139125E+2
4.053980E+0	0.000000E+0	3.997717E+3	-1.422485E+1	3.127312E+3	-1.665554E+2
4.052040E+0	0.000000E+0	3.981988E+3	-9.995879E+0	2.582584E+3	1.770738E+2
4.050020E+0	0.000000E+0	4.303636E+3	-9.561710E+0	2.852348E+3	1.212732E+2
4.048150E+0	0.000000E+0	4.575316E+3	-2.106680E+1	1.328044E+3	1.460064E+2
4.046030E+0	0.000000E+0	5.920809E+3	-1.497903E+1	2.960178E+2	-9.107506E+1
4.044110E+0	0.000000E+0	4.903823E+3	-1.494414E+1	6.747441E+2	-1.731321E+2
4.042100E+0	0.000000E+0	4.217665E+3	-1.310257E+1	1.052293E+3	9.867167E+1
4.040180E+0	0.000000E+0	3.685328E+3	-1.271967E+1	1.723988E+3	5.232399E+1
4.037930E+0	0.000000E+0	4.475501E+3	-1.336616E+1	1.668920E+3	6.770364E+1
4.036140E+0	0.000000E+0	4.258284E+3	-2.208718E+1	3.531553E+3	1.033645E+2
4.033990E+0	0.000000E+0	4.623302E+3	-1.433865E+1	4.144363E+3	6.825872E+1
4.032280E+0	0.000000E+0	3.485938E+3	-2.056786E+1	1.991104E+3	1.216115E+2
4.030160E+0	0.000000E+0	3.905136E+3	-1.450314E+1	2.071005E+3	9.512130E+1
4.028390E+0	0.000000E+0	4.404153E+3	-1.166534E+1	8.980686E+2	6.037663E+1
4.026120E+0	0.000000E+0	5.382380E+3	-1.653075E+1	7.872940E+2	3.603722E+1
4.024450E+0	0.000000E+0	4.338187E+3	-1.715366E+1	3.093188E+3	1.434565E+2
4.022380E+0	0.000000E+0	3.927702E+3	-1.619253E+1	3.844691E+3	1.334262E+2
4.020420E+0	0.000000E+0	3.943291E+3	4.459181E+0	2.737382E+3	8.898369E+1
4.018470E+0	0.000000E+0	4.414106E+3	-2.323844E+1	1.364841E+3	1.941696E+1
4.016530E+0	0.000000E+0	4.679582E+3	-1.303332E+1	3.280157E+3	9.959696E+1
4.014560E+0	0.000000E+0	4.588060E+3	-2.175423E+1	1.502360E+3	7.154487E+1
4.012240E+0	0.000000E+0	3.337181E+3	-4.958367E+0	4.104072E+3	1.153001E+2
4.010450E+0	0.000000E+0	3.661036E+3	-1.739201E+1	2.556970E+3	9.707451E+1
4.008480E+0	0.000000E+0	4.790134E+3	-2.627140E+1	1.629900E+3	8.468193E+1
4.006460E+0	0.000000E+0	4.736129E+3	-1.537231E+1	1.873557E+3	1.203174E+2
4.004490E+0	0.000000E+0	5.038423E+3	-1.838934E+1	1.385014E+3	2.780759E+1
4.002190E+0	0.000000E+0	4.051383E+3	-1.792134E+1	1.775147E+3	1.369064E+2
4.000330E+0	0.000000E+0	3.398102E+3	-1.557337E+1	8.874066E+2	1.223497E+2
3.998460E+0	0.000000E+0	4.231552E+3	-2.491547E+1	8.350694E+2	7.644848E+1
3.996460E+0	0.000000E+0	4.692198E+3	-2.733398E+1	2.218177E+3	1.351604E+2
3.994270E+0	0.000000E+0	3.960714E+3	-8.690220E+0	2.081455E+3	1.196580E+2
3.992300E+0	0.000000E+0	4.644028E+3	-1.125683E+1	2.238763E+3	2.498845E+1
3.990410E+0	0.000000E+0	4.314225E+3	-1.730108E+0	2.539051E+3	9.063722E+1
3.988190E+0	0.000000E+0	3.224064E+3	-2.363441E+1	2.626887E+3	1.299693E+2
3.986340E+0	0.000000E+0	5.189499E+3	-1.685791E+1	2.459417E+3	1.010338E+2
3.984120E+0	0.000000E+0	4.448149E+3	-2.411016E+1	1.087447E+3	1.269211E+2
3.982410E+0	0.000000E+0	5.171653E+3	-2.245260E+1	1.985590E+3	1.126335E+2
3.980440E+0	0.000000E+0	4.452379E+3	-1.874110E+0	1.870288E+3	1.470682E+2
3.978470E+0	0.000000E+0	3.924471E+3	-1.692229E+1	9.520574E+2	2.953397E+1
3.976320E+0	0.000000E+0	3.628632E+3	-2.454754E+1	1.583892E+3	1.266087E+2
3.974280E+0	0.000000E+0	4.094842E+3	-1.872826E+1	2.388963E+3	1.100158E+2
3.972260E+0	0.000000E+0	4.043645E+3	-1.487679E+1	2.368083E+3	1.119113E+2
3.965370E+0	0.000000E+0	3.203335E+3	-3.243195E+1	2.144034E+3	1.471529E+2
3.963330E+0	0.000000E+0	4.251261E+3	-3.816224E+1	1.183082E+3	-1.792541E+2
3.961410E+0	0.000000E+0	4.743083E+3	-1.976022E+1	2.639088E+3	1.407524E+2
3.959440E+0	0.000000E+0	4.214124E+3	-1.624662E+1	2.335266E+3	1.372591E+2
3.957190E+0	0.000000E+0	3.750563E+3	-6.733108E+0	3.022068E+3	1.467415E+2
3.955480E+0	0.000000E+0	3.916829E+3	-1.022087E+1	1.961454E+3	7.914477E+1
3.953430E+0	0.000000E+0	3.266411E+3	-7.279718E+0	1.502234E+3	9.336736E+1
3.951460E+0	0.000000E+0	3.943327E+3	-3.213794E+1	9.257230E+2	-1.684899E+2
3.949520E+0	0.000000E+0	4.281976E+3	-1.297651E+1	2.113803E+3	7.904505E+1
3.947500E+0	0.000000E+0	4.051136E+3	-2.147881E+0	2.635362E+3	3.334913E+1
3.945180E+0	0.000000E+0	4.453112E+3	-1.236967E+1	8.358446E+2	2.828420E+1
3.943540E+0	0.000000E+0	3.679106E+3	-1.667907E+1	2.572847E+3	1.756160E+2
3.941190E+0	0.000000E+0	3.345306E+3	-2.297721E+1	1.387811E+3	7.024571E+1
3.939400E+0	0.000000E+0	3.268581E+3	-2.640733E+1	2.612548E+3	1.366968E+2
3.937080E+0	0.000000E+0	5.363024E+3	-1.624717E+1	1.977959E+3	1.061614E+2
3.935510E+0	0.000000E+0	4.923020E+3	-2.054549E+1	1.546752E+3	1.256635E+2
3.933570E+0	0.000000E+0	4.646875E+3	-1.309482E+1	3.058466E+3	6.204227E+1
3.931250E+0	0.000000E+0	4.261655E+3	-5.209217E+0	2.572667E+3	1.226636E+2
3.929380E+0	0.000000E+0	4.434162E+3	-5.570357E+0	1.262387E+3	1.299136E+2
3.927260E+0	0.000000E+0	2.924493E+3	2.414293E+0	1.790832E+3	1.039163E+2
3.925440E+0	0.000000E+0	2.640566E+3	-3.252833E+1	1.781864E+3	-1.446619E+2
3.923520E+0	0.000000E+0	3.943952E+3	-2.150359E+1	5.684334E+2	6.536682E+1
3.921450E+0	0.000000E+0	3.550256E+3	-3.024720E+1	1.996735E+3	-1.662804E+2
3.919310E+0	0.000000E+0	3.834641E+3	-2.503032E+1	3.377987E+3	7.247046E+1
3.917160E+0	0.000000E+0	4.163014E+3	-6.549181E+0	1.032917E+3	4.024888E+1
3.915420E+0	0.000000E+0	4.457939E+3	-4.931705E+0	3.310298E+3	1.458357E+2
3.913230E+0	0.000000E+0	3.530026E+3	-5.269063E+0	3.217520E+3	1.059094E+2
3.911410E+0	0.000000E+0	3.638160E+3	-5.534987E+0	2.800233E+3	1.686009E+2
3.909370E+0	0.000000E+0	3.064542E+3	-9.894843E+0	2.811245E+3	1.605010E+2
3.907020E+0	0.000000E+0	3.680847E+3	-2.466468E+1	2.491264E+3	-1.578445E+2
3.905230E+0	0.000000E+0	3.470906E+3	-3.087926E+1	5.831207E+3	1.552648E+2
3.903310E+0	0.000000E+0	4.057390E+3	-3.308076E+1	2.121493E+3	1.703827E+2
3.901310E+0	0.000000E+0	4.484468E+3	-1.978731E+1	2.981832E+3	1.632605E+2
3.899270E+0	0.000000E+0	3.833027E+3	-2.753053E+1	8.521421E+2	-1.465874E+2
3.897100E+0	0.000000E+0	4.670832E+3	-1.715529E+1	2.227537E+3	1.093053E+2
3.895110E+0	0.000000E+0	3.980040E+3	-1.100942E+1	4.016401E+3	1.604287E+2
3.893060E+0	0.000000E+0	3.530514E+3	-2.547012E+1	4.964939E+3	1.136073E+2
3.890840E+0	0.000000E+0	3.934130E+3	-2.007031E+1	1.167652E+3	-1.783933E+2
3.889100E+0	0.000000E+0	3.971950E+3	-1.912793E+1	8.174246E+2	-1.351619E+1
3.886750E+0	0.000000E+0	3.747434E+3	-9.460330E+0	4.407251E+3	-8.432760E+1
3.885110E+0	0.000000E+0	3.481655E+3	-1.790691E+1	1.237075E+3	9.777423E+1
3.882890E+0	0.000000E+0	3.400301E+3	-1.213843E+1	6.070657E+3	9.237198E+1
3.880920E+0	0.000000E+0	3.868910E+3	-1.155711E+1	1.137740E+3	1.058368E+2
3.878750E+0	0.000000E+0	3.257818E+3	-5.154638E+0	7.380234E+3	1.102671E+2
3.876830E+0	0.000000E+0	3.518188E+3	-1.046747E+1	1.136498E+3	-1.223592E+2
3.874840E+0	0.000000E+0	4.254158E+3	-3.987240E+0	1.970790E+3	3.726234E+1
3.872770E+0	0.000000E+0	2.939408E+3	-2.317741E+1	2.804666E+3	1.336845E+2
3.870620E+0	0.000000E+0	2.868268E+3	-2.647156E+1	4.224687E+3	1.412986E+2
3.868250E+0	0.000000E+0	3.299284E+3	-1.859595E+1	6.348260E+3	-1.613815E+2
3.866610E+0	0.000000E+0	4.155969E+3	-2.051555E+1	3.295519E+3	-2.182997E+1
3.864570E+0	0.000000E+0	3.162987E+3	-1.184513E+1	1.717574E+3	-1.529710E+2
3.862570E+0	0.000000E+0	3.891020E+3	-2.648659E+1	2.693281E+3	-1.610838E+2
3.860330E+0	0.000000E+0	3.550045E+3	-9.421718E+0	7.281756E+3	-7.726909E+1
3.858380E+0	0.000000E+0	3.540289E+3	-1.015320E+1	3.036039E+3	-1.105151E+2
3.856140E+0	0.000000E+0	3.464479E+3	-1.652031E+0	4.527582E+3	7.751231E+1
3.854270E+0	0.000000E+0	3.757189E+3	-1.378834E+1	1.972906E+3	-5.494070E+1
3.851950E+0	0.000000E+0	3.001266E+3	-1.586132E+0	3.059381E+3	7.384646E+1
3.850310E+0	0.000000E+0	3.115119E+3	-1.550450E+1	3.108083E+2	3.770868E+1
3.848090E+0	0.000000E+0	3.467207E+3	-1.053710E+0	3.434323E+3	1.311215E+1
3.841830E+0	0.000000E+0	3.394181E+3	-2.009132E+1	4.723092E+3	1.033703E+2
3.839930E+0	0.000000E+0	3.814804E+3	-1.853874E+1	1.022910E+3	-9.380797E+1
3.837910E+0	0.000000E+0	3.575136E+3	-1.312965E+1	3.248790E+3	-1.159108E+2
3.835720E+0	0.000000E+0	3.616050E+3	-1.500159E+1	3.043208E+3	-5.163935E+1
3.833450E+0	0.000000E+0	3.026675E+3	-5.466219E+0	4.628592E+3	-1.621701E+2
3.831710E+0	0.000000E+0	3.726634E+3	-9.884261E+0	3.488468E+3	1.268427E+1
3.829540E+0	0.000000E+0	2.878762E+3	-1.009336E+1	3.502791E+3	4.659977E+1
3.827670E+0	0.000000E+0	3.077535E+3	-1.571011E+1	2.724703E+3	3.404362E+1
3.825600E+0	0.000000E+0	3.110700E+3	-2.272701E+1	3.135867E+3	1.502528E+2
3.823380E+0	0.000000E+0	3.546834E+3	-2.470329E+1	5.921703E+3	-7.107195E+1
3.821310E+0	0.000000E+0	3.962855E+3	-7.330798E+0	5.199073E+3	4.070022E+1
3.819360E+0	0.000000E+0	3.673085E+3	-1.230611E+1	2.948779E+3	3.100139E+1
3.817320E+0	0.000000E+0	3.755941E+3	-1.854537E+1	6.799949E+3	-1.019604E+2
3.815250E+0	0.000000E+0	3.530256E+3	-1.696977E+1	5.132050E+3	1.479022E+2
3.813030E+0	0.000000E+0	3.574696E+3	-1.016156E+1	3.876155E+3	-1.459647E+2
3.810880E+0	0.000000E+0	2.815405E+3	-9.120437E+0	9.541485E+3	1.681351E+2
3.808990E+0	0.000000E+0	3.211131E+3	-1.433943E+1	1.863557E+3	3.455679E+1
3.806770E+0	0.000000E+0	3.602936E+3	-1.509693E+1	7.130680E+3	-1.509902E+2
3.804320E+0	0.000000E+0	3.169048E+3	-1.381340E+1	6.871077E+3	-1.155853E+2
3.802580E+0	0.000000E+0	3.475644E+3	-1.132790E+1	5.057562E+3	-3.807972E+1
3.799930E+0	0.000000E+0	3.423369E+3	-1.888006E+1	4.316101E+3	1.680558E+2
3.798270E+0	0.000000E+0	3.121824E+3	-8.159445E+0	4.383801E+3	-6.154248E+1
3.796200E+0	0.000000E+0	3.020230E+3	-1.355399E+1	4.523663E+3	-3.771561E+1
3.793970E+0	0.000000E+0	3.781724E+3	-1.502664E+1	2.631549E+3	2.554006E+1
3.792130E+0	0.000000E+0	2.738873E+3	-3.752097E+0	2.898697E+3	-1.523991E+2
3.789860E+0	0.000000E+0	3.248798E+3	-1.252275E+1	4.880714E+3	-1.431466E+2
3.787790E+0	0.000000E+0	2.761451E+3	-8.679069E+0	3.937744E+3	8.940571E+1
3.785820E+0	0.000000E+0	3.417687E+3	-1.533991E+1	4.986690E+3	3.057628E+1
3.783580E+0	0.000000E+0	3.068975E+3	-1.024422E+1	9.184223E+3	6.195424E+1
3.781760E+0	0.000000E+0	2.729299E+3	-1.991716E+1	2.205703E+3	-8.302864E+1
3.779290E+0	0.000000E+0	3.155686E+3	-1.798105E+1	7.753360E+3	-7.310773E+1
3.776910E+0	0.000000E+0	2.817622E+3	-2.271827E+1	3.080689E+3	8.189861E+1
3.775050E+0	0.000000E+0	3.004063E+3	-1.890241E+1	4.220200E+3	-9.344229E+1
3.773000E+0	0.000000E+0	2.555917E+3	-1.399706E+1	2.637300E+3	-3.322405E+1
3.770910E+0	0.000000E+0	2.833999E+3	-1.836765E+1	3.951936E+3	-2.572036E+1
3.768580E+0	0.000000E+0	2.801161E+3	-2.130339E+1	5.145299E+3	-8.941442E+1
3.766690E+0	0.000000E+0	3.245213E+3	-2.375532E+1	1.211753E+3	1.781946E+2
3.764750E+0	0.000000E+0	3.640121E+3	-2.851619E+1	3.585032E+3	-1.014932E+2
3.762600E+0	0.000000E+0	3.239301E+3	-3.204687E+0	8.331252E+3	-4.402932E+1
3.760310E+0	0.000000E+0	2.528283E+3	-2.603713E+0	9.675865E+2	-2.241106E+1
3.758440E+0	0.000000E+0	2.746759E+3	-2.291658E+1	4.540759E+3	-1.296750E+2
3.756420E+0	0.000000E+0	3.372198E+3	-6.857087E+0	4.420655E+3	-1.512475E+2
3.754320E+0	0.000000E+0	3.145255E+3	-1.705027E+1	3.987205E+3	-7.655820E+1
3.752180E+0	0.000000E+0	3.525170E+3	-1.026778E+1	2.528493E+3	-1.644751E+2
3.750160E+0	0.000000E+0	2.907062E+3	-1.517663E+1	1.578673E+3	-3.108537E+1
3.747660E+0	0.000000E+0	2.777666E+3	-2.542213E+1	4.778537E+3	-1.305431E+1
3.745640E+0	0.000000E+0	1.911457E+3	-1.599864E+1	1.498435E+4	-6.489650E+1
3.743930E+0	0.000000E+0	3.192508E+3	-1.707769E+1	2.797082E+3	-3.684869E+0
3.741680E+0	0.000000E+0	3.002632E+3	-1.780811E+1	3.849326E+3	-2.078003E+1
3.739640E+0	0.000000E+0	3.101830E+3	-1.338295E+1	8.402550E+3	-1.603712E+2
3.737410E+0	0.000000E+0	2.723103E+3	-2.741374E+1	8.654595E+3	-6.709841E+1
3.735220E+0	0.000000E+0	2.670139E+3	-2.993552E+1	4.088415E+3	-1.527941E+2
3.733100E+0	0.000000E+0	2.642292E+3	-8.666643E+0	1.061525E+3	-9.135787E+1
3.730650E+0	0.000000E+0	2.201294E+3	-2.171913E+1	1.691297E+4	-8.656061E+1
3.728980E+0	0.000000E+0	2.430328E+3	-1.973107E+1	8.431111E+3	-5.225249E+1
3.726590E+0	0.000000E+0	2.704438E+3	-2.473433E+1	9.651889E+3	-1.375007E+1
3.724690E+0	0.000000E+0	2.969639E+3	-1.551485E+1	3.485813E+3	-9.886841E+1
3.722600E+0	0.000000E+0	2.860812E+3	-2.307289E+1	2.940700E+3	1.049849E+1
3.720530E+0	0.000000E+0	3.508351E+3	-2.690551E+1	7.403398E+3	1.823121E+1
3.718440E+0	0.000000E+0	3.144112E+3	-2.399126E+1	5.058737E+3	3.040164E+1
3.716040E+0	0.000000E+0	2.970814E+3	-2.477361E+1	2.531883E+3	6.622228E+1
3.714120E+0	0.000000E+0	2.856389E+3	-2.713086E+1	5.437410E+3	-1.402410E+2
3.712180E+0	0.000000E+0	2.633229E+3	-2.428005E+1	6.218541E+3	-8.079526E+1
3.709850E+0	0.000000E+0	2.322087E+3	-1.844240E+1	6.231044E+3	-9.051008E+1
3.707940E+0	0.000000E+0	3.235929E+3	-7.851352E+0	6.583112E+3	-6.656971E+1
3.705710E+0	0.000000E+0	2.555028E+3	-1.115122E+1	3.909557E+3	-7.760252E+1
3.703700E+0	0.000000E+0	2.197705E+3	-2.750935E+1	3.828413E+3	-1.078047E+2
3.701600E+0	0.000000E+0	2.558009E+3	-1.664877E+1	8.407274E+3	-7.852790E+0
3.699460E+0	0.000000E+0	2.342828E+3	-9.658192E+0	2.107766E+3	-1.482214E+2
3.697390E+0	0.000000E+0	2.961205E+3	-3.298194E+0	2.183758E+3	-1.218141E+2
3.695320E+0	0.000000E+0	2.882372E+3	-2.548988E+1	5.869463E+3	1.156014E+1
3.693270E+0	0.000000E+0	2.291349E+3	-2.134064E+1	4.891257E+3	-6.161094E+1
3.691000E+0	0.000000E+0	2.774878E+3	-1.159621E+1	3.384988E+3	3.373168E+0
3.688930E+0	0.000000E+0	3.372401E+3	-2.168901E+1	3.907727E+3	1.786944E+2
3.686740E+0	0.000000E+0	3.316166E+3	-2.754358E+0	5.169440E+3	1.410689E+2
3.684790E+0	0.000000E+0	2.263861E+3	-1.344117E+1	8.199262E+3	-1.245475E+2
3.682670E+0	0.000000E+0	2.491943E+3	-5.872712E+0	6.665060E+3	-2.604108E+1
3.680300E+0	0.000000E+0	2.321867E+3	-2.463406E+1	5.431037E+3	-1.216945E+2
3.678360E+0	0.000000E+0	2.124444E+3	-1.276412E+1	8.049933E+3	-1.756904E+2
3.676260E+0	0.000000E+0	2.708630E+3	-1.910578E+1	8.317110E+3	-9.145653E+1
3.674190E+0	0.000000E+0	3.254871E+3	-1.446997E+1	3.923039E+3	6.898190E+1
3.672200E+0	0.000000E+0	3.466214E+3	-1.718613E+1	3.849457E+3	1.611612E+2
3.670050E+0	0.000000E+0	2.849815E+3	-9.767508E+0	4.409389E+3	8.801677E-1
3.668010E+0	0.000000E+0	2.610170E+3	-1.672072E+1	4.863615E+2	-3.705756E+1
3.665740E+0	0.000000E+0	2.765510E+3	-1.212314E+1	2.397439E+3	-7.783250E+1
3.663490E+0	0.000000E+0	2.611018E+3	-2.552778E+1	7.210675E+3	-2.937298E+1
3.661470E+0	0.000000E+0	3.200805E+3	-3.446510E+1	4.671525E+3	-3.792763E+1
3.659430E+0	0.000000E+0	3.034981E+3	-1.692403E+1	2.832501E+3	1.604447E+1
3.657330E+0	0.000000E+0	2.776008E+3	-1.834693E+1	9.667726E+3	-1.217141E+2
3.655310E+0	0.000000E+0	1.928439E+3	-1.178488E+0	5.444095E+3	-3.861513E+1
3.652690E+0	0.000000E+0	2.089403E+3	-2.304073E+0	7.913178E+3	-1.228579E+2
3.650570E+0	0.000000E+0	1.994855E+3	-1.769822E+1	9.006749E+3	-1.237420E+2
3.648420E+0	0.000000E+0	2.138212E+3	-1.489997E+1	6.651256E+3	-2.479796E+1
3.646150E+0	0.000000E+0	3.104423E+3	-1.507530E+1	3.186542E+3	1.133389E+2
3.644260E+0	0.000000E+0	2.143038E+3	-1.161469E+1	4.851035E+3	-1.259120E+2
3.642090E+0	0.000000E+0	2.368897E+3	-2.078035E+1	5.256974E+3	-7.832571E+1
3.639920E+0	0.000000E+0	3.344808E+3	3.323383E+0	3.456686E+3	-1.449929E+2
3.637850E+0	0.000000E+0	2.600100E+3	-3.019493E+1	4.232455E+3	-3.307632E+1
3.635680E+0	0.000000E+0	3.215762E+3	-2.862881E+1	7.193467E+3	-2.816696E+1
3.633510E+0	0.000000E+0	2.354194E+3	-2.729111E+1	1.033985E+4	-1.537797E+0
3.631160E+0	0.000000E+0	2.292034E+3	-2.942858E+1	1.657167E+2	4.230685E+1
3.629190E+0	0.000000E+0	2.373952E+3	-2.388224E+1	8.805066E+3	-3.041236E+0
3.627100E+0	0.000000E+0	2.129095E+3	-1.102577E+1	6.770595E+3	-8.429403E+1
3.625050E+0	0.000000E+0	2.208577E+3	-3.661294E+1	4.085882E+3	-6.844303E+1
3.622550E+0	0.000000E+0	3.012721E+3	-7.941565E+0	6.567447E+3	-4.716847E+1
3.620660E+0	0.000000E+0	2.877575E+3	-1.325220E+1	3.451146E+2	9.216700E+1
3.618690E+0	0.000000E+0	2.841653E+3	-4.972986E-1	3.973398E+3	-1.317611E+2
3.616450E+0	0.000000E+0	2.370618E+3	-8.047261E+0	1.923048E+3	-6.382235E+1
3.614300E+0	0.000000E+0	3.482366E+3	-8.320681E+0	3.236299E+3	1.560766E+2
3.612160E+0	0.000000E+0	2.479437E+3	1.063865E+1	9.164518E+3	-1.690995E+2
3.609730E+0	0.000000E+0	3.016664E+3	-2.304597E+1	3.732218E+3	-1.736046E+2
3.607990E+0	0.000000E+0	2.840702E+3	-3.320933E+1	2.202680E+3	2.040333E+1
3.605470E+0	0.000000E+0	2.860973E+3	-4.556141E+0	5.923413E+3	-3.468973E+1
3.603370E+0	0.000000E+0	3.046100E+3	-3.435781E+1	1.075995E+4	-5.527220E+1
3.601500E+0	0.000000E+0	1.823137E+3	-1.937089E+1	6.091036E+3	-3.882030E+1
3.599330E+0	0.000000E+0	1.665304E+3	-3.105247E+1	4.824292E+3	-6.424269E+0
3.597240E+0	0.000000E+0	2.939902E+3	-2.627518E+1	5.899997E+3	-2.628277E+1
3.595090E+0	0.000000E+0	2.430668E+3	-7.224987E+0	3.899083E+3	4.855963E+1
3.592950E+0	0.000000E+0	2.616133E+3	-2.031280E+1	2.698900E+3	-8.583771E+1
3.590650E+0	0.000000E+0	3.478712E+3	-3.125074E+1	3.815542E+3	-5.361858E+1

