Measurement started: 12:41:43.128 29.05.2019
ended: 13:54:45.665 29.05.2019
Measurement Current was 2.000E-6A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
5.408670E+0	0.000000E+0	7.690828E+1	-1.522692E-1	7.554942E+2	7.062686E-2
5.409370E+0	0.000000E+0	7.608706E+1	3.534516E-2	7.548364E+2	5.144975E-2
5.409950E+0	0.000000E+0	7.615921E+1	-6.156028E-1	7.555235E+2	8.922244E-3
5.410310E+0	0.000000E+0	7.680028E+1	-3.470223E-1	7.559665E+2	6.896959E-2
5.410460E+0	0.000000E+0	7.677850E+1	1.774417E-2	7.557332E+2	8.547030E-2
5.410540E+0	0.000000E+0	7.631922E+1	1.542971E-1	7.553310E+2	6.929552E-2
5.410690E+0	0.000000E+0	7.590600E+1	-3.795912E-1	7.554150E+2	9.903362E-3
5.410660E+0	0.000000E+0	7.624331E+1	-5.624256E-1	7.557995E+2	1.250942E-2
5.410590E+0	0.000000E+0	7.663039E+1	-5.295511E-1	7.561109E+2	4.576080E-2
5.410360E+0	0.000000E+0	7.662345E+1	1.837625E-2	7.555585E+2	8.625063E-2
5.409980E+0	0.000000E+0	7.579801E+1	-1.316791E-1	7.551836E+2	2.522790E-2
5.409750E+0	0.000000E+0	7.598953E+1	-4.584161E-1	7.556274E+2	9.774029E-3
5.409480E+0	0.000000E+0	7.639003E+1	-6.086909E-1	7.559226E+2	1.530671E-2
5.408870E+0	0.000000E+0	7.682089E+1	-8.564897E-2	7.557381E+2	7.484951E-2
5.408420E+0	0.000000E+0	7.643545E+1	7.269202E-2	7.552654E+2	7.259079E-2
5.407890E+0	0.000000E+0	7.606407E+1	8.877359E-3	7.550413E+2	4.657808E-2
5.407380E+0	0.000000E+0	7.584820E+1	-2.682744E-1	7.550881E+2	2.385741E-2
5.406850E+0	0.000000E+0	7.598012E+1	-4.487775E-1	7.555062E+2	-9.980115E-4
5.406320E+0	0.000000E+0	7.630110E+1	-6.267573E-1	7.557409E+2	1.097577E-2
5.405590E+0	0.000000E+0	7.673628E+1	-5.173621E-1	7.558908E+2	3.565106E-2
5.405160E+0	0.000000E+0	7.691591E+1	-2.509667E-1	7.556388E+2	6.659962E-2
5.404450E+0	0.000000E+0	7.670922E+1	3.840779E-2	7.551148E+2	7.662469E-2
5.403640E+0	0.000000E+0	7.637275E+1	1.707183E-1	7.547826E+2	7.830870E-2
5.402990E+0	0.000000E+0	7.595300E+1	5.021598E-2	7.545776E+2	4.767306E-2
5.402410E+0	0.000000E+0	7.585166E+1	-2.381590E-1	7.545349E+2	2.162737E-2
5.401750E+0	0.000000E+0	7.607061E+1	-5.716240E-1	7.548605E+2	8.661781E-3
5.400770E+0	0.000000E+0	7.660759E+1	-5.692583E-1	7.551882E+2	3.335551E-2
5.399760E+0	0.000000E+0	7.680476E+1	-4.158043E-1	7.549931E+2	6.336729E-2
5.398950E+0	0.000000E+0	7.678578E+1	-6.511706E-2	7.546583E+2	8.187114E-2
5.398090E+0	0.000000E+0	7.625837E+1	1.606013E-1	7.541340E+2	8.196457E-2
5.397160E+0	0.000000E+0	7.586414E+1	7.969403E-2	7.538773E+2	4.895640E-2
5.396220E+0	0.000000E+0	7.568893E+1	-1.542398E-1	7.538708E+2	2.038171E-2
5.395190E+0	0.000000E+0	7.580841E+1	-4.892201E-1	7.540053E+2	1.201542E-2
5.394230E+0	0.000000E+0	7.631245E+1	-5.604569E-1	7.542155E+2	1.775711E-2
5.393100E+0	0.000000E+0	7.672853E+1	-3.806442E-1	7.541038E+2	5.287193E-2
5.392160E+0	0.000000E+0	7.675166E+1	-7.324210E-2	7.536329E+2	8.140390E-2
5.391100E+0	0.000000E+0	7.647336E+1	9.445430E-2	7.532058E+2	8.175581E-2
5.390120E+0	0.000000E+0	7.608342E+1	1.017680E-1	7.529635E+2	5.600069E-2
5.388960E+0	0.000000E+0	7.571219E+1	-9.825293E-2	7.526754E+2	3.049560E-2
5.387900E+0	0.000000E+0	7.558035E+1	-3.600572E-1	7.526607E+2	2.091562E-2
5.386990E+0	0.000000E+0	7.569186E+1	-5.538102E-1	7.528292E+2	1.642350E-2
5.385930E+0	0.000000E+0	7.611793E+1	-6.446076E-1	7.530368E+2	1.682139E-2
5.384740E+0	0.000000E+0	7.645703E+1	-5.890381E-1	7.530011E+2	3.810377E-2
5.383730E+0	0.000000E+0	7.665379E+1	-4.142137E-1	7.527473E+2	6.120589E-2
5.382850E+0	0.000000E+0	7.665668E+1	-1.289334E-1	7.523670E+2	7.985462E-2
5.381740E+0	0.000000E+0	7.639689E+1	6.068245E-2	7.518477E+2	8.210851E-2
5.380530E+0	0.000000E+0	7.590588E+1	1.326528E-1	7.514510E+2	6.794973E-2
5.379620E+0	0.000000E+0	7.562357E+1	-7.720320E-2	7.513142E+2	4.417773E-2
5.378530E+0	0.000000E+0	7.554466E+1	-2.982174E-1	7.513944E+2	2.419793E-2
5.377500E+0	0.000000E+0	7.570554E+1	-5.403463E-1	7.514501E+2	1.692861E-2
5.376440E+0	0.000000E+0	7.605358E+1	-6.132542E-1	7.516560E+2	2.156283E-2
5.375430E+0	0.000000E+0	7.631715E+1	-6.346543E-1	7.515130E+2	3.652384E-2
5.374440E+0	0.000000E+0	7.661254E+1	-4.014988E-1	7.513566E+2	5.552989E-2
5.373410E+0	0.000000E+0	7.659504E+1	-1.481823E-1	7.509099E+2	7.405954E-2
5.372300E+0	0.000000E+0	7.639149E+1	6.853485E-2	7.504580E+2	8.273180E-2
5.371440E+0	0.000000E+0	7.607343E+1	1.823541E-1	7.500575E+2	7.499787E-2
5.370480E+0	0.000000E+0	7.570020E+1	1.199047E-1	7.498537E+2	5.730337E-2
5.369450E+0	0.000000E+0	7.546268E+1	-3.835696E-2	7.497210E+2	3.511687E-2
5.368390E+0	0.000000E+0	7.543437E+1	-1.988421E-1	7.497741E+2	2.225924E-2
5.367550E+0	0.000000E+0	7.546137E+1	-4.146837E-1	7.497737E+2	1.566239E-2
5.366540E+0	0.000000E+0	7.572685E+1	-5.839383E-1	7.499438E+2	1.916259E-2
5.365510E+0	0.000000E+0	7.595333E+1	-6.618958E-1	7.498556E+2	2.656489E-2
5.364680E+0	0.000000E+0	7.615049E+1	-6.563717E-1	7.497334E+2	4.132807E-2
5.363720E+0	0.000000E+0	7.634170E+1	-4.831525E-1	7.495245E+2	6.034485E-2
5.362730E+0	0.000000E+0	7.636969E+1	-2.608262E-1	7.492982E+2	7.400452E-2
5.361880E+0	0.000000E+0	7.625668E+1	-1.725580E-2	7.489483E+2	8.070019E-2
5.360810E+0	0.000000E+0	7.592626E+1	7.210991E-2	7.485325E+2	7.260320E-2
5.360110E+0	0.000000E+0	7.558573E+1	8.250995E-2	7.482213E+2	5.526200E-2
5.359200E+0	0.000000E+0	7.534467E+1	-1.257312E-2	7.481969E+2	3.889452E-2
5.358270E+0	0.000000E+0	7.529013E+1	-2.908340E-1	7.480650E+2	1.774472E-2
5.357280E+0	0.000000E+0	7.538968E+1	-5.370516E-1	7.481886E+2	1.175055E-2
5.356370E+0	0.000000E+0	7.567362E+1	-6.292158E-1	7.484503E+2	2.069092E-2
5.355540E+0	0.000000E+0	7.599973E+1	-5.894089E-1	7.484760E+2	3.532082E-2
5.354680E+0	0.000000E+0	7.621089E+1	-4.839209E-1	7.482413E+2	5.411920E-2
5.354000E+0	0.000000E+0	7.629604E+1	-2.813265E-1	7.479411E+2	6.927543E-2
5.353190E+0	0.000000E+0	7.615938E+1	-7.458777E-2	7.475807E+2	8.480491E-2
5.352440E+0	0.000000E+0	7.589616E+1	5.393814E-2	7.472803E+2	8.376065E-2
5.351600E+0	0.000000E+0	7.564109E+1	3.866935E-2	7.469541E+2	6.945150E-2
5.350740E+0	0.000000E+0	7.537792E+1	-1.123075E-2	7.467506E+2	4.497679E-2
5.349990E+0	0.000000E+0	7.524201E+1	-5.128989E-2	7.466740E+2	3.492824E-2
5.349180E+0	0.000000E+0	7.517714E+1	-2.192406E-1	7.467645E+2	2.436304E-2
5.348400E+0	0.000000E+0	7.523487E+1	-3.979510E-1	7.468277E+2	1.465931E-2
5.347590E+0	0.000000E+0	7.530889E+1	-4.993298E-1	7.468492E+2	1.566318E-2
5.346880E+0	0.000000E+0	7.548679E+1	-5.989396E-1	7.468253E+2	2.308814E-2
5.346100E+0	0.000000E+0	7.563511E+1	-6.438777E-1	7.467921E+2	3.307282E-2
5.345440E+0	0.000000E+0	7.586174E+1	-6.099151E-1	7.467329E+2	5.021510E-2
5.344640E+0	0.000000E+0	7.603720E+1	-4.689607E-1	7.466130E+2	6.678873E-2
5.343980E+0	0.000000E+0	7.608105E+1	-2.962782E-1	7.464214E+2	7.566478E-2
5.343300E+0	0.000000E+0	7.606886E+1	-1.484173E-1	7.461702E+2	8.137282E-2
5.342520E+0	0.000000E+0	7.597424E+1	-9.946003E-2	7.458204E+2	8.226673E-2
5.341630E+0	0.000000E+0	7.588066E+1	2.292083E-2	7.455441E+2	8.439289E-2
5.340930E+0	0.000000E+0	7.567866E+1	1.022546E-1	7.452614E+2	7.394062E-2
5.340070E+0	0.000000E+0	7.559635E+1	8.767515E-2	7.450115E+2	6.098582E-2
5.339540E+0	0.000000E+0	7.544787E+1	1.055895E-1	7.449022E+2	4.903059E-2
5.338730E+0	0.000000E+0	7.541319E+1	4.055063E-2	7.447819E+2	4.291705E-2
5.338100E+0	0.000000E+0	7.528435E+1	1.938077E-3	7.447200E+2	4.081909E-2
5.337320E+0	0.000000E+0	7.512784E+1	-1.185138E-1	7.445999E+2	3.916146E-2
5.336710E+0	0.000000E+0	7.502402E+1	-2.168204E-1	7.446306E+2	3.024103E-2
5.335850E+0	0.000000E+0	7.500022E+1	-3.330977E-1	7.446153E+2	2.001317E-2
5.335250E+0	0.000000E+0	7.506136E+1	-4.063301E-1	7.446313E+2	2.344464E-2
5.334490E+0	0.000000E+0	7.506473E+1	-4.952775E-1	7.447019E+2	2.734582E-2
5.333780E+0	0.000000E+0	7.516073E+1	-5.466658E-1	7.447205E+2	3.332317E-2
5.333200E+0	0.000000E+0	7.524546E+1	-6.060874E-1	7.447633E+2	3.555823E-2
5.332570E+0	0.000000E+0	7.541828E+1	-5.930528E-1	7.446660E+2	3.824678E-2
5.331870E+0	0.000000E+0	7.549839E+1	-6.573124E-1	7.445365E+2	4.188018E-2
5.331340E+0	0.000000E+0	7.560400E+1	-6.502955E-1	7.444512E+2	5.115028E-2
5.330710E+0	0.000000E+0	7.569506E+1	-6.054604E-1	7.444517E+2	5.878177E-2
5.329820E+0	0.000000E+0	7.568878E+1	-5.978327E-1	7.441347E+2	6.780729E-2
5.329140E+0	0.000000E+0	7.575887E+1	-4.712497E-1	7.440853E+2	7.918396E-2
5.328460E+0	0.000000E+0	7.581404E+1	-3.448983E-1	7.439511E+2	8.219008E-2
5.327700E+0	0.000000E+0	7.578835E+1	-2.478518E-1	7.436229E+2	7.827168E-2
5.327070E+0	0.000000E+0	7.583484E+1	-1.996257E-1	7.435054E+2	7.711911E-2
5.326260E+0	0.000000E+0	7.576751E+1	-1.456074E-1	7.433174E+2	8.490404E-2
5.325410E+0	0.000000E+0	7.567930E+1	-1.802959E-2	7.430611E+2	8.945097E-2
5.324800E+0	0.000000E+0	7.556089E+1	6.759181E-2	7.428415E+2	7.858020E-2
5.324190E+0	0.000000E+0	7.548864E+1	8.918491E-2	7.426121E+2	7.020141E-2
5.323510E+0	0.000000E+0	7.532707E+1	9.283199E-2	7.423207E+2	6.721216E-2
5.322910E+0	0.000000E+0	7.519146E+1	3.456316E-2	7.422985E+2	5.319105E-2
5.322200E+0	0.000000E+0	7.511031E+1	8.051184E-2	7.422801E+2	5.408913E-2
5.321440E+0	0.000000E+0	7.502948E+1	7.139165E-2	7.422493E+2	4.634912E-2
5.320810E+0	0.000000E+0	7.499191E+1	7.590485E-2	7.421262E+2	4.130132E-2
5.320160E+0	0.000000E+0	7.486902E+1	-5.576010E-2	7.419709E+2	3.119659E-2
5.319550E+0	0.000000E+0	7.481370E+1	-1.523072E-1	7.419936E+2	2.689908E-2
5.318920E+0	0.000000E+0	7.475939E+1	-2.746310E-1	7.419092E+2	1.615737E-2
5.318110E+0	0.000000E+0	7.483735E+1	-3.638561E-1	7.420122E+2	1.615840E-2
5.317380E+0	0.000000E+0	7.476720E+1	-4.345505E-1	7.419822E+2	1.652680E-2
5.316570E+0	0.000000E+0	7.479362E+1	-4.999450E-1	7.419630E+2	2.542200E-2
5.315970E+0	0.000000E+0	7.479577E+1	-5.053862E-1	7.419763E+2	2.620441E-2
5.315280E+0	0.000000E+0	7.491368E+1	-5.702976E-1	7.419408E+2	2.562633E-2
5.314430E+0	0.000000E+0	7.497744E+1	-5.676443E-1	7.418907E+2	3.703554E-2
5.313800E+0	0.000000E+0	7.504631E+1	-6.282676E-1	7.417782E+2	4.547452E-2
5.313090E+0	0.000000E+0	7.501620E+1	-6.101272E-1	7.417025E+2	4.583258E-2
5.312360E+0	0.000000E+0	7.500622E+1	-6.383523E-1	7.415950E+2	3.982931E-2
5.311650E+0	0.000000E+0	7.516127E+1	-6.295176E-1	7.416195E+2	4.795699E-2
5.310940E+0	0.000000E+0	7.518256E+1	-6.409577E-1	7.414344E+2	5.047944E-2
5.310240E+0	0.000000E+0	7.531075E+1	-5.968915E-1	7.413359E+2	6.063047E-2
5.309530E+0	0.000000E+0	7.534507E+1	-5.406049E-1	7.412078E+2	7.011730E-2
5.308620E+0	0.000000E+0	7.534638E+1	-4.556322E-1	7.408871E+2	8.623776E-2
5.307890E+0	0.000000E+0	7.540765E+1	-3.755007E-1	7.406729E+2	8.907719E-2
5.307180E+0	0.000000E+0	7.544997E+1	-3.025988E-1	7.404278E+2	8.432825E-2
5.306500E+0	0.000000E+0	7.540554E+1	-2.775146E-1	7.403278E+2	8.475183E-2
5.305820E+0	0.000000E+0	7.539489E+1	-2.298313E-1	7.401647E+2	8.284882E-2
5.305110E+0	0.000000E+0	7.538818E+1	-9.932452E-2	7.399622E+2	8.233482E-2
5.304310E+0	0.000000E+0	7.539563E+1	-1.073143E-1	7.398343E+2	7.730042E-2
5.303650E+0	0.000000E+0	7.536367E+1	-8.679551E-2	7.396572E+2	7.851024E-2
5.302840E+0	0.000000E+0	7.519662E+1	-7.758160E-2	7.395247E+2	8.311550E-2
5.302140E+0	0.000000E+0	7.513711E+1	-1.371135E-2	7.393596E+2	8.079784E-2
5.301350E+0	0.000000E+0	7.501963E+1	4.972870E-2	7.391169E+2	7.465391E-2
5.300700E+0	0.000000E+0	7.505325E+1	8.988944E-2	7.390827E+2	6.473693E-2
5.300120E+0	0.000000E+0	7.497459E+1	7.227334E-2	7.389230E+2	6.707002E-2
5.299280E+0	0.000000E+0	7.507850E+1	4.177734E-2	7.387909E+2	6.628697E-2
5.298530E+0	0.000000E+0	7.503496E+1	4.867044E-2	7.386985E+2	6.603241E-2
5.297900E+0	0.000000E+0	7.495185E+1	3.691361E-3	7.385727E+2	6.564712E-2
5.297110E+0	0.000000E+0	7.475336E+1	6.627912E-2	7.384497E+2	7.376101E-2
5.296360E+0	0.000000E+0	7.467684E+1	8.057583E-2	7.383349E+2	6.511977E-2
5.295650E+0	0.000000E+0	7.466207E+1	9.192608E-2	7.383371E+2	5.321609E-2
5.294820E+0	0.000000E+0	7.459430E+1	7.010177E-2	7.382349E+2	4.890553E-2
5.294110E+0	0.000000E+0	7.460008E+1	2.106326E-2	7.380456E+2	4.363649E-2
5.291990E+0	0.000000E+0	7.436138E+1	5.676336E-2	7.376111E+2	4.955262E-2
5.291230E+0	0.000000E+0	7.443117E+1	3.199100E-2	7.376181E+2	4.579968E-2
5.290630E+0	0.000000E+0	7.442763E+1	8.031717E-3	7.375157E+2	4.445533E-2
5.289920E+0	0.000000E+0	7.432712E+1	-7.780908E-2	7.373408E+2	3.935910E-2
5.289040E+0	0.000000E+0	7.435710E+1	-7.047121E-2	7.372524E+2	3.711749E-2
5.288300E+0	0.000000E+0	7.431806E+1	-6.229888E-2	7.371851E+2	4.249835E-2
5.287600E+0	0.000000E+0	7.427807E+1	-2.250985E-2	7.370986E+2	4.001481E-2
5.286590E+0	0.000000E+0	7.426404E+1	-6.209353E-2	7.369206E+2	3.847744E-2
5.285880E+0	0.000000E+0	7.427158E+1	-3.582960E-2	7.368418E+2	3.750966E-2
5.285020E+0	0.000000E+0	7.422837E+1	3.085827E-4	7.367275E+2	4.568719E-2
5.284290E+0	0.000000E+0	7.431369E+1	3.403940E-2	7.365946E+2	4.695453E-2
5.283530E+0	0.000000E+0	7.428276E+1	6.745286E-2	7.364206E+2	4.870411E-2
5.282730E+0	0.000000E+0	7.427949E+1	7.126618E-2	7.362196E+2	4.706578E-2
5.281940E+0	0.000000E+0	7.426853E+1	7.451793E-2	7.361256E+2	4.652714E-2
5.281240E+0	0.000000E+0	7.426001E+1	9.124595E-3	7.359535E+2	3.993135E-2
5.280480E+0	0.000000E+0	7.422356E+1	-1.513041E-2	7.358570E+2	4.426308E-2
5.279650E+0	0.000000E+0	7.411524E+1	-3.487002E-2	7.358168E+2	4.221352E-2
5.278870E+0	0.000000E+0	7.416373E+1	1.497070E-2	7.357234E+2	4.113252E-2
5.278110E+0	0.000000E+0	7.417803E+1	8.184345E-2	7.356163E+2	4.756431E-2
5.277450E+0	0.000000E+0	7.428530E+1	9.400224E-2	7.354310E+2	4.774053E-2
5.276690E+0	0.000000E+0	7.426179E+1	1.016928E-1	7.352606E+2	5.579054E-2
5.276010E+0	0.000000E+0	7.428047E+1	3.404171E-2	7.351852E+2	5.489961E-2
5.275310E+0	0.000000E+0	7.424352E+1	9.077513E-2	7.350458E+2	5.603386E-2
5.274520E+0	0.000000E+0	7.422449E+1	5.088884E-2	7.349059E+2	5.455616E-2
5.273740E+0	0.000000E+0	7.422748E+1	5.385351E-2	7.348088E+2	5.429202E-2
5.272960E+0	0.000000E+0	7.425234E+1	7.786914E-2	7.348007E+2	6.139352E-2
5.272300E+0	0.000000E+0	7.435619E+1	1.212938E-1	7.346904E+2	6.029175E-2
5.271470E+0	0.000000E+0	7.440834E+1	5.965966E-2	7.345398E+2	6.290067E-2
5.270760E+0	0.000000E+0	7.454138E+1	7.963534E-3	7.344521E+2	5.904586E-2
5.269850E+0	0.000000E+0	7.457616E+1	-3.314115E-2	7.343993E+2	7.164887E-2
5.269050E+0	0.000000E+0	7.461067E+1	-6.334083E-2	7.343250E+2	8.003083E-2
5.268340E+0	0.000000E+0	7.462140E+1	-1.615729E-1	7.342290E+2	8.249732E-2
5.267510E+0	0.000000E+0	7.461777E+1	-1.861770E-1	7.342751E+2	9.073102E-2
5.266830E+0	0.000000E+0	7.454752E+1	-1.965436E-1	7.341151E+2	9.348571E-2
5.266040E+0	0.000000E+0	7.456443E+1	-2.552616E-1	7.340952E+2	8.845180E-2
5.265310E+0	0.000000E+0	7.458760E+1	-2.269905E-1	7.340192E+2	9.933238E-2
5.264500E+0	0.000000E+0	7.455850E+1	-3.709879E-1	7.340201E+2	9.109941E-2
5.263700E+0	0.000000E+0	7.446584E+1	-4.739051E-1	7.339201E+2	8.474293E-2
5.262990E+0	0.000000E+0	7.430553E+1	-5.691562E-1	7.338470E+2	7.686884E-2
5.262280E+0	0.000000E+0	7.425359E+1	-6.407869E-1	7.338279E+2	7.042871E-2
5.261580E+0	0.000000E+0	7.422178E+1	-5.871634E-1	7.338442E+2	6.305248E-2
5.260840E+0	0.000000E+0	7.415351E+1	-5.943136E-1	7.336844E+2	6.284861E-2
5.260210E+0	0.000000E+0	7.413588E+1	-5.515408E-1	7.335774E+2	6.166410E-2
5.259280E+0	0.000000E+0	7.416845E+1	-5.809249E-1	7.335134E+2	6.526669E-2
5.258620E+0	0.000000E+0	7.410463E+1	-5.934700E-1	7.332527E+2	6.140854E-2
5.257820E+0	0.000000E+0	7.398704E+1	-6.474914E-1	7.331137E+2	5.185298E-2
5.257110E+0	0.000000E+0	7.384556E+1	-5.903306E-1	7.329986E+2	5.353774E-2
5.256300E+0	0.000000E+0	7.368800E+1	-5.536639E-1	7.328142E+2	4.755111E-2
5.255600E+0	0.000000E+0	7.363336E+1	-5.210382E-1	7.327260E+2	4.428156E-2
5.254840E+0	0.000000E+0	7.349352E+1	-4.915419E-1	7.325161E+2	3.745024E-2
5.254010E+0	0.000000E+0	7.346101E+1	-3.731637E-1	7.323549E+2	3.169099E-2
5.253300E+0	0.000000E+0	7.342652E+1	-2.531753E-1	7.321440E+2	3.202986E-2
5.252540E+0	0.000000E+0	7.348633E+1	-2.085143E-1	7.319704E+2	2.835415E-2
5.251780E+0	0.000000E+0	7.347250E+1	-1.291505E-1	7.316833E+2	3.352284E-2
5.251050E+0	0.000000E+0	7.344856E+1	-1.312135E-1	7.315315E+2	3.490652E-2
5.250420E+0	0.000000E+0	7.343222E+1	-7.661049E-2	7.313929E+2	3.529487E-2
5.249690E+0	0.000000E+0	7.343528E+1	-2.746757E-2	7.312473E+2	3.899550E-2
5.248830E+0	0.000000E+0	7.354227E+1	4.407994E-2	7.311217E+2	4.395003E-2
5.248200E+0	0.000000E+0	7.361222E+1	5.702048E-2	7.309489E+2	5.172946E-2
5.247420E+0	0.000000E+0	7.376536E+1	5.937896E-2	7.308026E+2	6.183517E-2
5.246740E+0	0.000000E+0	7.384650E+1	4.743211E-2	7.307839E+2	6.174018E-2
5.245980E+0	0.000000E+0	7.398994E+1	-5.140021E-2	7.307144E+2	6.902793E-2
5.245100E+0	0.000000E+0	7.399421E+1	-1.005354E-1	7.304967E+2	7.555296E-2
5.244360E+0	0.000000E+0	7.403059E+1	-1.328584E-1	7.304872E+2	8.097443E-2
5.243580E+0	0.000000E+0	7.399348E+1	-1.391048E-1	7.304398E+2	9.112788E-2
5.242750E+0	0.000000E+0	7.401914E+1	-1.842901E-1	7.304398E+2	9.272467E-2
5.242140E+0	0.000000E+0	7.401798E+1	-1.812193E-1	7.303126E+2	9.116250E-2
5.241360E+0	0.000000E+0	7.395286E+1	-1.889134E-1	7.301354E+2	9.175048E-2
5.240600E+0	0.000000E+0	7.400380E+1	-1.779413E-1	7.301070E+2	9.114052E-2
5.239870E+0	0.000000E+0	7.397536E+1	-2.273793E-1	7.299854E+2	8.994102E-2
5.239040E+0	0.000000E+0	7.399282E+1	-2.943898E-1	7.299124E+2	8.923867E-2
5.238360E+0	0.000000E+0	7.400007E+1	-3.444919E-1	7.297833E+2	9.420941E-2
5.237570E+0	0.000000E+0	7.397860E+1	-3.864881E-1	7.297963E+2	9.300118E-2
5.236920E+0	0.000000E+0	7.387005E+1	-3.744477E-1	7.297399E+2	9.478373E-2
5.236110E+0	0.000000E+0	7.382671E+1	-4.408942E-1	7.296851E+2	8.343838E-2
5.235380E+0	0.000000E+0	7.375476E+1	-4.596795E-1	7.295443E+2	8.208490E-2
5.234520E+0	0.000000E+0	7.367808E+1	-5.511018E-1	7.294249E+2	7.947461E-2
5.233810E+0	0.000000E+0	7.356588E+1	-6.156788E-1	7.294774E+2	7.197761E-2
5.233060E+0	0.000000E+0	7.332596E+1	-6.889087E-1	7.292921E+2	5.520316E-2
5.232380E+0	0.000000E+0	7.322501E+1	-6.414034E-1	7.292110E+2	5.253831E-2
5.231670E+0	0.000000E+0	7.309254E+1	-5.984644E-1	7.290567E+2	4.481193E-2
5.230810E+0	0.000000E+0	7.301910E+1	-5.400306E-1	7.289349E+2	4.144223E-2
5.229980E+0	0.000000E+0	7.292876E+1	-4.958749E-1	7.287493E+2	3.581604E-2
5.229370E+0	0.000000E+0	7.293216E+1	-4.398255E-1	7.286065E+2	3.150543E-2
5.228690E+0	0.000000E+0	7.286468E+1	-4.190339E-1	7.283972E+2	3.214936E-2
5.227960E+0	0.000000E+0	7.283261E+1	-3.577437E-1	7.283064E+2	3.667438E-2
5.227180E+0	0.000000E+0	7.282583E+1	-3.053628E-1	7.280690E+2	3.580562E-2
5.226320E+0	0.000000E+0	7.275341E+1	-2.563729E-1	7.278537E+2	4.289771E-2
5.225560E+0	0.000000E+0	7.277290E+1	-1.680323E-1	7.276848E+2	4.442284E-2
5.224900E+0	0.000000E+0	7.272052E+1	-1.461657E-1	7.274956E+2	4.657909E-2
5.224150E+0	0.000000E+0	7.278417E+1	-5.953620E-2	7.273520E+2	4.648781E-2
5.223490E+0	0.000000E+0	7.285462E+1	-4.812112E-3	7.272302E+2	4.675793E-2
5.222680E+0	0.000000E+0	7.299279E+1	6.597056E-2	7.270414E+2	5.494698E-2
5.221980E+0	0.000000E+0	7.302245E+1	6.201841E-3	7.268618E+2	5.630191E-2
5.221220E+0	0.000000E+0	7.316666E+1	1.560421E-2	7.267915E+2	5.829614E-2
5.220340E+0	0.000000E+0	7.320182E+1	3.910127E-2	7.266908E+2	7.453574E-2
5.219600E+0	0.000000E+0	7.329611E+1	-5.227527E-2	7.265693E+2	7.372687E-2
5.218770E+0	0.000000E+0	7.336639E+1	-1.427063E-1	7.264504E+2	7.975429E-2
5.218010E+0	0.000000E+0	7.343488E+1	-2.593918E-1	7.265205E+2	9.065355E-2
5.217310E+0	0.000000E+0	7.340877E+1	-2.991622E-1	7.266590E+2	8.980109E-2
5.216580E+0	0.000000E+0	7.341426E+1	-3.391248E-1	7.266763E+2	8.949588E-2
5.215970E+0	0.000000E+0	7.341947E+1	-3.673253E-1	7.265034E+2	8.976695E-2
5.215260E+0	0.000000E+0	7.333254E+1	-4.369289E-1	7.263287E+2	8.217572E-2
5.214510E+0	0.000000E+0	7.329320E+1	-5.074554E-1	7.262704E+2	8.128517E-2
5.213700E+0	0.000000E+0	7.310394E+1	-5.790853E-1	7.261627E+2	8.357753E-2
5.212970E+0	0.000000E+0	7.299236E+1	-5.985927E-1	7.261818E+2	7.325411E-2
5.212180E+0	0.000000E+0	7.273976E+1	-5.882617E-1	7.260758E+2	6.214034E-2
5.211480E+0	0.000000E+0	7.259986E+1	-5.778895E-1	7.259552E+2	5.564052E-2
5.210750E+0	0.000000E+0	7.254421E+1	-5.346420E-1	7.257773E+2	4.853715E-2
5.209910E+0	0.000000E+0	7.246294E+1	-5.101154E-1	7.256262E+2	3.847728E-2
5.209260E+0	0.000000E+0	7.234441E+1	-4.118194E-1	7.253858E+2	3.923279E-2
5.208550E+0	0.000000E+0	7.230279E+1	-3.524292E-1	7.251999E+2	3.444742E-2
5.207540E+0	0.000000E+0	7.227609E+1	-2.477911E-1	7.249424E+2	3.458369E-2
5.207040E+0	0.000000E+0	7.226924E+1	-1.647533E-1	7.247665E+2	3.497145E-2
5.206330E+0	0.000000E+0	7.232280E+1	-5.279028E-2	7.246083E+2	4.921691E-2
5.205570E+0	0.000000E+0	7.237126E+1	2.350335E-2	7.244011E+2	5.254422E-2
5.204690E+0	0.000000E+0	7.254559E+1	6.157471E-2	7.242432E+2	5.401824E-2
5.203960E+0	0.000000E+0	7.266783E+1	7.280059E-2	7.240487E+2	6.575765E-2
5.203330E+0	0.000000E+0	7.282169E+1	2.672585E-2	7.240450E+2	7.552692E-2
5.202620E+0	0.000000E+0	7.289994E+1	-9.251516E-2	7.239451E+2	8.376153E-2
5.201810E+0	0.000000E+0	7.291829E+1	-2.256378E-1	7.239210E+2	8.534128E-2
5.201050E+0	0.000000E+0	7.290735E+1	-2.857595E-1	7.239082E+2	9.376310E-2
5.200270E+0	0.000000E+0	7.286027E+1	-3.993234E-1	7.239281E+2	9.510758E-2
5.199590E+0	0.000000E+0	7.284983E+1	-4.245965E-1	7.238670E+2	8.691220E-2
5.198910E+0	0.000000E+0	7.277542E+1	-4.980732E-1	7.237889E+2	8.062262E-2
5.198180E+0	0.000000E+0	7.270905E+1	-5.840330E-1	7.237783E+2	7.691940E-2
