Measurement started: 14:10:53.855 29.05.2019
ended: 14:19:47.100 29.05.2019
Measurement Current was 2.000E-6A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
-1.629210E+0	0.000000E+0	1.801090E+1	1.808936E-1	2.365795E+2	1.107771E-1
-1.625340E+0	0.000000E+0	1.811851E+1	1.535951E-1	2.359013E+2	9.994101E-2
-1.621310E+0	0.000000E+0	1.818616E+1	2.190708E-1	2.354121E+2	8.597157E-2
-1.617700E+0	0.000000E+0	1.819573E+1	1.182920E-1	2.346914E+2	1.123209E-1
-1.614240E+0	0.000000E+0	1.822041E+1	1.107680E-1	2.342324E+2	1.126259E-1
-1.610100E+0	0.000000E+0	1.821952E+1	1.452835E-1	2.335667E+2	9.593463E-2
-1.606870E+0	0.000000E+0	1.817394E+1	1.423536E-1	2.330495E+2	1.113228E-1
-1.603110E+0	0.000000E+0	1.807944E+1	7.510924E-2	2.324112E+2	1.121775E-1
-1.598970E+0	0.000000E+0	1.801787E+1	1.425977E-1	2.316635E+2	1.397293E-1
-1.595180E+0	0.000000E+0	1.786339E+1	2.460099E-1	2.311289E+2	9.693278E-2
-1.591700E+0	0.000000E+0	1.775959E+1	9.514881E-2	2.304932E+2	9.575656E-2
-1.587790E+0	0.000000E+0	1.751480E+1	2.247007E-1	2.298691E+2	9.816773E-2
-1.584000E+0	0.000000E+0	1.734493E+1	6.627069E-2	2.292963E+2	1.086278E-1
-1.580470E+0	0.000000E+0	1.710142E+1	4.821017E-2	2.286569E+2	1.191527E-1
-1.576680E+0	0.000000E+0	1.683888E+1	1.266992E-1	2.281823E+2	1.214183E-1
-1.573120E+0	0.000000E+0	1.657476E+1	1.822477E-1	2.275835E+2	1.288934E-1
-1.569240E+0	0.000000E+0	1.623865E+1	1.438630E-1	2.269451E+2	1.047813E-1
-1.565500E+0	0.000000E+0	1.593179E+1	2.036890E-1	2.264261E+2	1.126946E-1
-1.561940E+0	0.000000E+0	1.553963E+1	1.593782E-1	2.258007E+2	1.203377E-1
-1.558490E+0	0.000000E+0	1.513853E+1	3.209679E-1	2.252813E+2	1.356750E-1
-1.554420E+0	0.000000E+0	1.462735E+1	6.404864E-2	2.247031E+2	1.445327E-1
-1.550310E+0	0.000000E+0	1.413199E+1	2.262030E-1	2.240805E+2	1.128524E-1
-1.546500E+0	0.000000E+0	1.365550E+1	2.351919E-1	2.234417E+2	1.116264E-1
-1.542890E+0	0.000000E+0	1.318028E+1	4.048221E-2	2.228124E+2	1.089252E-1
-1.539380E+0	0.000000E+0	1.258788E+1	1.956675E-1	2.222896E+2	1.437567E-1
-1.535390E+0	0.000000E+0	1.201236E+1	2.426576E-1	2.217960E+2	1.421011E-1
-1.531150E+0	0.000000E+0	1.137331E+1	2.525276E-1	2.210923E+2	1.123787E-1
-1.526760E+0	0.000000E+0	1.071465E+1	1.243483E-1	2.205571E+2	1.325780E-1
-1.523330E+0	0.000000E+0	1.009611E+1	2.680804E-1	2.200844E+2	1.326471E-1
-1.519850E+0	0.000000E+0	9.466069E+0	3.128972E-1	2.194772E+2	1.194812E-1
-1.515730E+0	0.000000E+0	8.703711E+0	2.814649E-1	2.189100E+2	1.318599E-1
-1.511620E+0	0.000000E+0	7.990060E+0	1.880831E-1	2.183391E+2	1.213411E-1
-1.507860E+0	0.000000E+0	7.363086E+0	2.891075E-1	2.179911E+2	1.082739E-1
-1.504020E+0	0.000000E+0	6.689920E+0	-1.751302E-1	2.172690E+2	1.017155E-1
-1.499710E+0	0.000000E+0	6.065449E+0	-3.345228E-2	2.166924E+2	8.764849E-2
-1.496730E+0	0.000000E+0	5.533692E+0	-1.190894E-1	2.162601E+2	1.210763E-1
-1.492990E+0	0.000000E+0	4.975546E+0	6.802450E-1	2.157594E+2	1.471843E-1
-1.488680E+0	0.000000E+0	4.553883E+0	-1.537299E-1	2.154034E+2	1.282561E-1
-1.485370E+0	0.000000E+0	4.162980E+0	2.730390E-1	2.149167E+2	1.285778E-1
-1.474690E+0	0.000000E+0	3.675907E+0	2.340087E-1	2.138369E+2	1.051726E-1
-1.470630E+0	0.000000E+0	3.750049E+0	5.770230E-1	2.138086E+2	1.489467E-1
-1.466840E+0	0.000000E+0	3.921432E+0	4.107303E-2	2.133238E+2	1.049302E-1
-1.463030E+0	0.000000E+0	4.168330E+0	-6.367224E-2	2.130232E+2	1.339641E-1
-1.459530E+0	0.000000E+0	4.414978E+0	-1.641564E-1	2.127165E+2	1.086564E-1
-1.455490E+0	0.000000E+0	4.862890E+0	9.295066E-2	2.123891E+2	1.399627E-1
-1.451730E+0	0.000000E+0	5.278746E+0	1.070471E-1	2.118138E+2	1.325865E-1
-1.448290E+0	0.000000E+0	5.890832E+0	7.337571E-1	2.114692E+2	1.713251E-1
-1.444130E+0	0.000000E+0	6.311231E+0	-1.633843E-1	2.110376E+2	6.507890E-2
-1.440750E+0	0.000000E+0	6.786673E+0	-1.593527E-1	2.105284E+2	1.084811E-1
-1.437190E+0	0.000000E+0	7.232613E+0	2.241212E-1	2.103193E+2	1.359668E-1
-1.433450E+0	0.000000E+0	7.714841E+0	2.032296E-1	2.098350E+2	9.584934E-2
-1.429770E+0	0.000000E+0	8.318646E+0	3.982668E-1	2.091961E+2	1.368733E-1
-1.425930E+0	0.000000E+0	8.807646E+0	2.168756E-1	2.086672E+2	1.343131E-1
-1.422420E+0	0.000000E+0	9.304762E+0	2.665886E-1	2.084377E+2	1.200365E-1
-1.419020E+0	0.000000E+0	9.732950E+0	1.591577E-1	2.076337E+2	5.510904E-2
-1.415510E+0	0.000000E+0	1.025956E+1	2.603824E-1	2.071603E+2	1.708212E-1
-1.411700E+0	0.000000E+0	1.077264E+1	8.941337E-2	2.065291E+2	9.179800E-2
-1.407710E+0	0.000000E+0	1.125347E+1	4.048170E-2	2.058112E+2	1.341402E-1
-1.404180E+0	0.000000E+0	1.164613E+1	2.989381E-1	2.053126E+2	1.538078E-1
-1.400370E+0	0.000000E+0	1.214328E+1	2.392758E-1	2.050119E+2	1.631485E-1
-1.396680E+0	0.000000E+0	1.271980E+1	-3.854506E-1	2.040689E+2	-5.652575E-2
-1.392850E+0	0.000000E+0	1.359403E+1	7.111463E-2	2.029488E+2	2.709597E-2
-1.388780E+0	0.000000E+0	1.403528E+1	2.249274E-1	2.023811E+2	7.136067E-2
-1.385250E+0	0.000000E+0	1.435400E+1	1.579443E-1	2.015627E+2	1.217105E-1
-1.381870E+0	0.000000E+0	1.458179E+1	1.861957E-1	2.008074E+2	8.999109E-2
-1.377830E+0	0.000000E+0	1.483934E+1	1.805654E-1	2.001596E+2	1.693271E-1
-1.373760E+0	0.000000E+0	1.495656E+1	2.297515E-1	1.993901E+2	7.639407E-2
-1.370080E+0	0.000000E+0	1.513112E+1	1.875838E-1	1.985916E+2	1.237289E-1
-1.366550E+0	0.000000E+0	1.515307E+1	2.192534E-1	1.979044E+2	1.308392E-1
-1.363110E+0	0.000000E+0	1.514191E+1	6.361768E-2	1.973240E+2	1.453967E-1
-1.359580E+0	0.000000E+0	1.509698E+1	1.687658E-1	1.966966E+2	1.391220E-1
-1.355590E+0	0.000000E+0	1.498435E+1	1.092859E-1	1.960288E+2	1.443412E-1
-1.352190E+0	0.000000E+0	1.490931E+1	2.899775E-1	1.953943E+2	1.454717E-1
-1.348370E+0	0.000000E+0	1.467073E+1	1.666125E-1	1.948869E+2	1.066909E-1
-1.344610E+0	0.000000E+0	1.447990E+1	2.620823E-1	1.940484E+2	1.161509E-1
-1.340850E+0	0.000000E+0	1.421281E+1	2.515910E-1	1.935702E+2	1.645270E-1
-1.337140E+0	0.000000E+0	1.387503E+1	1.381396E-1	1.929155E+2	1.194415E-1
-1.333380E+0	0.000000E+0	1.350773E+1	2.261899E-1	1.922330E+2	1.303871E-1
-1.329600E+0	0.000000E+0	1.317187E+1	3.182701E-1	1.917467E+2	1.395906E-1
-1.326160E+0	0.000000E+0	1.276366E+1	2.448206E-1	1.912634E+2	1.450549E-1
-1.322710E+0	0.000000E+0	1.227088E+1	9.864967E-2	1.906651E+2	1.015009E-1
-1.318970E+0	0.000000E+0	1.170554E+1	2.734668E-1	1.898713E+2	1.687463E-1
-1.314020E+0	0.000000E+0	1.116422E+1	6.734441E-2	1.894111E+2	1.417696E-1
-1.310840E+0	0.000000E+0	1.061362E+1	2.580927E-1	1.887850E+2	1.352141E-1
-1.307410E+0	0.000000E+0	1.006034E+1	-2.093443E-2	1.882867E+2	1.220862E-1
-1.303930E+0	0.000000E+0	9.463499E+0	3.996152E-1	1.876792E+2	1.388491E-1
-1.300140E+0	0.000000E+0	8.818573E+0	1.332641E-1	1.872148E+2	1.812432E-1
-1.296410E+0	0.000000E+0	8.210701E+0	2.313613E-1	1.865760E+2	1.071917E-1
-1.292090E+0	0.000000E+0	7.580588E+0	-1.028062E-1	1.860608E+2	1.538059E-1
-1.288710E+0	0.000000E+0	7.046771E+0	3.265852E-2	1.856636E+2	1.066733E-1
-1.285200E+0	0.000000E+0	6.542885E+0	-3.218861E-1	1.851081E+2	1.303914E-1
-1.281110E+0	0.000000E+0	6.038666E+0	-5.511187E-2	1.845823E+2	1.572752E-1
-1.277680E+0	0.000000E+0	5.696528E+0	-3.006703E-1	1.842405E+2	1.214080E-1
-1.274250E+0	0.000000E+0	5.458357E+0	3.740898E-1	1.837258E+2	1.568034E-1
-1.270490E+0	0.000000E+0	5.374672E+0	4.493277E-1	1.835335E+2	1.355229E-1
-1.266900E+0	0.000000E+0	5.172236E+0	1.329324E+0	1.838684E+2	1.143614E-1
-1.263420E+0	0.000000E+0	5.062815E+0	2.470574E-1	1.830836E+2	1.357634E-1
-1.259130E+0	0.000000E+0	5.189731E+0	6.360206E-1	1.823689E+2	1.347586E-1
-1.254840E+0	0.000000E+0	5.407503E+0	1.265435E-2	1.820263E+2	1.578272E-1
-1.251330E+0	0.000000E+0	5.721221E+0	2.171628E-1	1.815293E+2	1.335681E-1
-1.247600E+0	0.000000E+0	6.059647E+0	1.089205E-1	1.812881E+2	1.053533E-1
-1.243890E+0	0.000000E+0	6.547631E+0	4.799379E-2	1.805682E+2	9.188130E-2
-1.240180E+0	0.000000E+0	6.972640E+0	4.592497E-2	1.803706E+2	1.531409E-1
-1.236640E+0	0.000000E+0	7.474792E+0	-7.911911E-2	1.799113E+2	7.495486E-2
-1.233210E+0	0.000000E+0	7.917372E+0	2.756604E-1	1.795015E+2	1.015142E-1
-1.229480E+0	0.000000E+0	8.389751E+0	-1.748268E-1	1.791018E+2	1.499793E-1
-1.225740E+0	0.000000E+0	8.906290E+0	6.274368E-2	1.783857E+2	6.860464E-2
-1.221930E+0	0.000000E+0	9.381412E+0	1.012217E-1	1.778066E+2	1.227707E-1
-1.218190E+0	0.000000E+0	9.846272E+0	2.648789E-1	1.774721E+2	1.076580E-1
-1.214430E+0	0.000000E+0	1.023584E+1	2.793478E-1	1.769118E+2	1.833721E-1
-1.210930E+0	0.000000E+0	1.059995E+1	1.691310E-1	1.764139E+2	1.482772E-1
-1.206910E+0	0.000000E+0	1.102293E+1	1.096130E-1	1.755245E+2	1.037830E-1
-1.203150E+0	0.000000E+0	1.132980E+1	2.411170E-1	1.750734E+2	1.208352E-1
-1.199010E+0	0.000000E+0	1.157043E+1	1.363842E-1	1.744705E+2	1.092771E-1
-1.196140E+0	0.000000E+0	1.182211E+1	3.250065E-1	1.739220E+2	1.855215E-1
-1.192730E+0	0.000000E+0	1.196993E+1	6.864493E-2	1.735740E+2	1.233342E-1
-1.188940E+0	0.000000E+0	1.217572E+1	2.766704E-1	1.726929E+2	8.437679E-2
-1.184850E+0	0.000000E+0	1.225627E+1	2.093835E-1	1.723831E+2	1.347923E-1
-1.181470E+0	0.000000E+0	1.231208E+1	9.252373E-2	1.714997E+2	1.411289E-1
-1.177310E+0	0.000000E+0	1.234107E+1	2.497216E-1	1.708689E+2	1.714566E-1
-1.173820E+0	0.000000E+0	1.234941E+1	3.199246E-1	1.704440E+2	1.207972E-1
-1.170090E+0	0.000000E+0	1.220613E+1	1.603544E-1	1.700384E+2	2.085997E-1
-1.166000E+0	0.000000E+0	1.208120E+1	7.206224E-2	1.695134E+2	1.547812E-1
-1.162490E+0	0.000000E+0	1.185452E+1	1.728416E-1	1.686524E+2	1.333105E-1
-1.159060E+0	0.000000E+0	1.165339E+1	5.144556E-2	1.679756E+2	1.275226E-1
-1.155600E+0	0.000000E+0	1.138320E+1	1.852044E-1	1.677252E+2	1.152831E-1
-1.151820E+0	0.000000E+0	1.103601E+1	1.945655E-1	1.671041E+2	1.305985E-1
-1.147780E+0	0.000000E+0	1.063253E+1	3.801864E-1	1.665481E+2	1.016458E-1
-1.144320E+0	0.000000E+0	1.019918E+1	2.062772E-1	1.658168E+2	1.537812E-1
-1.140840E+0	0.000000E+0	9.810560E+0	1.670619E-1	1.655000E+2	1.408976E-1
-1.137350E+0	0.000000E+0	9.304916E+0	-3.746708E-2	1.647647E+2	1.000739E-1
-1.133270E+0	0.000000E+0	8.776030E+0	-1.480759E-1	1.643238E+2	1.532788E-1
-1.129860E+0	0.000000E+0	8.220664E+0	-4.901029E-2	1.637480E+2	8.118024E-2
-1.126200E+0	0.000000E+0	7.703281E+0	1.339858E-1	1.632405E+2	1.367033E-1
-1.122620E+0	0.000000E+0	7.164902E+0	1.137292E-1	1.629540E+2	1.706133E-1
-1.119590E+0	0.000000E+0	6.711243E+0	-1.288736E-1	1.625310E+2	1.011784E-1
-1.115900E+0	0.000000E+0	6.225297E+0	2.144938E-1	1.617777E+2	1.669058E-1
-1.112270E+0	0.000000E+0	5.975041E+0	-1.123488E-1	1.614728E+2	1.488547E-1
-1.108830E+0	0.000000E+0	5.772471E+0	1.934643E-1	1.610592E+2	1.570326E-1
-1.105180E+0	0.000000E+0	5.643608E+0	1.359826E-1	1.605176E+2	1.609358E-1
-1.101840E+0	0.000000E+0	5.562565E+0	-5.863268E-2	1.600755E+2	1.204437E-1
-1.098360E+0	0.000000E+0	5.698570E+0	-7.025841E-2	1.596157E+2	1.136300E-1
-1.094830E+0	0.000000E+0	5.927504E+0	2.568831E-1	1.593269E+2	1.333547E-1
-1.090990E+0	0.000000E+0	6.158567E+0	1.183716E-1	1.588878E+2	1.223290E-1
-1.087810E+0	0.000000E+0	6.549546E+0	9.428559E-2	1.585658E+2	1.222284E-1
-1.084250E+0	0.000000E+0	6.888534E+0	1.836192E-1	1.582317E+2	9.607759E-2
-1.080970E+0	0.000000E+0	7.323183E+0	4.007775E-1	1.575236E+2	1.994399E-1
-1.077340E+0	0.000000E+0	7.693968E+0	3.103654E-2	1.571760E+2	1.343280E-1
-1.074030E+0	0.000000E+0	8.142137E+0	-4.466323E-2	1.566384E+2	1.198632E-1
-1.070520E+0	0.000000E+0	8.401604E+0	-1.100179E+0	1.562795E+2	8.781424E-2
-1.067340E+0	0.000000E+0	8.894282E+0	-1.159825E-1	1.557800E+2	5.777257E-2
-1.063530E+0	0.000000E+0	9.343247E+0	2.148158E-1	1.548898E+2	1.148946E-1
-1.060230E+0	0.000000E+0	9.714376E+0	2.743302E-1	1.546150E+2	1.932825E-1
-1.057100E+0	0.000000E+0	9.979403E+0	3.851852E-1	1.539385E+2	1.181224E-1
-1.053860E+0	0.000000E+0	1.026869E+1	1.142051E-1	1.534312E+2	1.179946E-1
-1.050680E+0	0.000000E+0	1.074948E+1	2.509633E-1	1.528943E+2	1.974278E-2
-1.046870E+0	0.000000E+0	1.122222E+1	-1.460423E-2	1.522212E+2	1.718051E-1
-1.043340E+0	0.000000E+0	1.129937E+1	3.602978E-1	1.516443E+2	1.259446E-1
-1.039450E+0	0.000000E+0	1.135488E+1	4.176597E-1	1.507347E+2	2.661406E-1
-1.036830E+0	0.000000E+0	1.135411E+1	2.479266E-1	1.504358E+2	1.610561E-1
-1.033600E+0	0.000000E+0	1.127427E+1	1.029856E-1	1.498742E+2	9.057000E-2
-1.029690E+0	0.000000E+0	1.112471E+1	1.897919E-1	1.489948E+2	1.535100E-2
-1.026100E+0	0.000000E+0	1.083622E+1	4.133453E-2	1.487858E+2	1.888790E-1
-1.022800E+0	0.000000E+0	1.061290E+1	4.444218E-1	1.480043E+2	1.879193E-2
-1.019570E+0	0.000000E+0	1.030446E+1	4.606344E-1	1.473380E+2	2.355488E-1
-1.016280E+0	0.000000E+0	1.000352E+1	-1.607783E-1	1.472845E+2	1.359437E-1
-1.012370E+0	0.000000E+0	9.469589E+0	4.550672E-1	1.464456E+2	1.362192E-1
-1.008490E+0	0.000000E+0	9.056247E+0	1.293503E-1	1.456608E+2	2.021298E-1
-1.005460E+0	0.000000E+0	8.671017E+0	3.093479E-1	1.454910E+2	1.179293E-1
-1.002150E+0	0.000000E+0	8.226158E+0	1.375597E-1	1.452394E+2	1.549077E-1
-9.981900E-1	0.000000E+0	7.833143E+0	3.061592E-1	1.446479E+2	1.168845E-1
-9.948800E-1	0.000000E+0	7.330459E+0	1.553436E-1	1.440717E+2	9.186807E-2
-9.912700E-1	0.000000E+0	7.091579E+0	3.286054E-1	1.434641E+2	1.838573E-1
-9.876600E-1	0.000000E+0	6.816584E+0	2.274893E-1	1.432676E+2	1.654817E-1
-9.846600E-1	0.000000E+0	6.709332E+0	4.510846E-1	1.427474E+2	1.989945E-1
-9.812300E-1	0.000000E+0	6.594405E+0	3.255024E-1	1.422779E+2	1.928766E-1
-9.770100E-1	0.000000E+0	6.746002E+0	-1.568202E-1	1.418300E+2	1.588261E-1
-9.739600E-1	0.000000E+0	6.915869E+0	3.848956E-1	1.415016E+2	6.551995E-2
-9.703500E-1	0.000000E+0	7.202214E+0	1.542831E-1	1.410644E+2	1.764167E-1
-9.663400E-1	0.000000E+0	7.508225E+0	1.855149E-1	1.404765E+2	1.673876E-1
-9.629800E-1	0.000000E+0	7.857981E+0	-1.761400E-1	1.400428E+2	4.149651E-2
-9.590200E-1	0.000000E+0	8.407370E+0	5.373528E-1	1.395152E+2	2.051656E-1
-9.556600E-1	0.000000E+0	8.719964E+0	-1.940241E-1	1.393058E+2	2.092731E-1
-9.523000E-1	0.000000E+0	9.060226E+0	-1.449059E-1	1.382305E+2	6.590614E-2
-9.485400E-1	0.000000E+0	9.415750E+0	-3.417687E-1	1.377616E+2	8.345518E-2
-9.452600E-1	0.000000E+0	9.780316E+0	1.047905E-1	1.374448E+2	4.136569E-2
-9.414800E-1	0.000000E+0	1.001322E+1	5.138295E-1	1.368883E+2	2.661186E-1
-9.373900E-1	0.000000E+0	1.029519E+1	-1.315636E-1	1.360115E+2	1.426873E-1
-9.332500E-1	0.000000E+0	1.037560E+1	2.887103E-2	1.352861E+2	1.293645E-2
-9.287800E-1	0.000000E+0	1.048073E+1	-1.188350E-1	1.350207E+2	1.346059E-1
-9.259800E-1	0.000000E+0	1.045191E+1	-2.166071E-2	1.346038E+2	-5.418493E-2
-9.218400E-1	0.000000E+0	1.039512E+1	2.506565E-1	1.338332E+2	7.232241E-2
-9.177500E-1	0.000000E+0	1.008943E+1	5.109389E-1	1.332804E+2	2.559256E-1
-9.149800E-1	0.000000E+0	9.940773E+0	2.389107E-1	1.323519E+2	3.066857E-1
-9.107600E-1	0.000000E+0	9.528522E+0	2.340485E-1	1.322187E+2	4.942352E-2
-9.069800E-1	0.000000E+0	9.173152E+0	5.570316E-2	1.314252E+2	1.277651E-1
-9.031700E-1	0.000000E+0	8.758726E+0	4.522802E-1	1.311607E+2	2.304374E-1
-8.994500E-1	0.000000E+0	8.361150E+0	-2.605650E-1	1.309020E+2	7.651423E-2
-8.885000E-1	0.000000E+0	7.274390E+0	-3.976564E-1	1.287356E+2	1.256229E-1
-8.843900E-1	0.000000E+0	7.151832E+0	-2.735263E-1	1.287149E+2	-1.988168E-2
-8.807800E-1	0.000000E+0	6.975367E+0	-3.884455E-1	1.279051E+2	7.553284E-2
-8.767100E-1	0.000000E+0	6.893214E+0	2.875094E-1	1.274671E+2	1.690289E-1
-8.731600E-1	0.000000E+0	7.080399E+0	1.166580E-1	1.274891E+2	7.981062E-2
-8.690700E-1	0.000000E+0	7.233654E+0	-2.044555E-2	1.263984E+2	5.345862E-2
-8.651600E-1	0.000000E+0	7.505209E+0	3.107445E-1	1.260309E+2	4.842598E-2
-8.616200E-1	0.000000E+0	7.843191E+0	4.212141E-1	1.257269E+2	1.523373E-1
-8.576300E-1	0.000000E+0	8.239066E+0	1.876126E-1	1.252700E+2	1.145717E-1
-8.538200E-1	0.000000E+0	8.572163E+0	3.060232E-1	1.249300E+2	1.105655E-1
-8.502100E-1	0.000000E+0	8.862020E+0	-3.494214E-2	1.242555E+2	1.213496E-1
-8.464000E-1	0.000000E+0	9.093834E+0	3.632419E-1	1.238287E+2	1.630872E-1
-8.428200E-1	0.000000E+0	9.264319E+0	-3.163738E-1	1.230933E+2	4.923602E-2
-8.389100E-1	0.000000E+0	9.407197E+0	4.440612E-1	1.226966E+2	2.905278E-2
-8.350500E-1	0.000000E+0	9.433025E+0	4.974610E-1	1.221402E+2	2.272818E-1
-8.313600E-1	0.000000E+0	9.381612E+0	5.508044E-1	1.215149E+2	2.868296E-1
-8.278500E-1	0.000000E+0	9.157323E+0	7.055884E-1	1.209422E+2	3.688927E-1
-8.238700E-1	0.000000E+0	9.049767E+0	7.339437E-1	1.205059E+2	4.140128E-1
-8.200000E-1	0.000000E+0	8.608805E+0	2.678900E-1	1.194526E+2	2.451968E-1
-8.161400E-1	0.000000E+0	8.346845E+0	8.038601E-2	1.194105E+2	1.991053E-1
-8.124600E-1	0.000000E+0	8.023892E+0	2.916970E-1	1.187155E+2	1.353277E-1
-8.089200E-1	0.000000E+0	7.718078E+0	-6.640779E-2	1.181630E+2	2.128655E-1
-8.050600E-1	0.000000E+0	7.384521E+0	3.672449E-1	1.180030E+2	1.088371E-1
-8.011800E-1	0.000000E+0	7.104542E+0	2.460242E-1	1.172770E+2	1.700763E-1
-7.972100E-1	0.000000E+0	7.049740E+0	2.043622E-1	1.164957E+2	9.037168E-2
-7.936000E-1	0.000000E+0	7.110163E+0	-3.420341E-1	1.163257E+2	4.083821E-2
-7.900200E-1	0.000000E+0	7.247255E+0	8.820817E-1	1.157810E+2	1.428320E-2
-7.863400E-1	0.000000E+0	7.458640E+0	2.541997E-2	1.153566E+2	2.934501E-1
-7.822000E-1	0.000000E+0	7.816971E+0	4.807606E-1	1.148133E+2	1.417475E-1
-7.783300E-1	0.000000E+0	8.025963E+0	4.015944E-1	1.144044E+2	2.649635E-1
-7.747300E-1	0.000000E+0	8.343935E+0	5.818177E-1	1.137740E+2	2.196470E-1
-7.710400E-1	0.000000E+0	8.566563E+0	3.254886E-1	1.129996E+2	2.274791E-1
-7.674300E-1	0.000000E+0	8.859636E+0	3.603927E-1	1.127579E+2	2.368603E-1
-7.632700E-1	0.000000E+0	8.927157E+0	2.685396E-2	1.120623E+2	2.232012E-1
-7.594600E-1	0.000000E+0	8.931843E+0	1.995257E-1	1.114438E+2	1.203268E-1
-7.557700E-1	0.000000E+0	8.848689E+0	5.862765E-1	1.107715E+2	1.745869E-1
-7.515800E-1	0.000000E+0	8.716414E+0	3.829386E-1	1.102089E+2	1.902818E-1
-7.479200E-1	0.000000E+0	8.505932E+0	2.691994E-1	1.096631E+2	1.366996E-1
-7.437100E-1	0.000000E+0	8.218783E+0	-1.246654E-1	1.093048E+2	1.916733E-1
-7.394700E-1	0.000000E+0	7.869812E+0	3.299227E-1	1.087059E+2	1.968875E-1
-7.353500E-1	0.000000E+0	7.556717E+0	4.603605E-1	1.081048E+2	2.771243E-1
-7.314700E-1	0.000000E+0	7.407187E+0	3.164182E-1	1.073621E+2	1.412355E-1
-7.278100E-1	0.000000E+0	7.329098E+0	2.425019E-2	1.068533E+2	1.050611E-1
-7.236700E-1	0.000000E+0	7.278406E+0	2.332534E-1	1.063524E+2	2.656003E-1
-7.197300E-1	0.000000E+0	7.435518E+0	4.334946E-1	1.057470E+2	1.881083E-1
-7.158900E-1	0.000000E+0	7.674367E+0	5.046328E-1	1.054792E+2	3.182080E-1
-7.126100E-1	0.000000E+0	7.901613E+0	4.398036E-1	1.050594E+2	2.443300E-1
-7.090000E-1	0.000000E+0	8.203558E+0	6.366131E-1	1.043959E+2	3.118437E-1
-7.045100E-1	0.000000E+0	8.378174E+0	1.485116E-1	1.034075E+2	2.201226E-1
-7.006500E-1	0.000000E+0	8.525427E+0	3.556247E-1	1.031083E+2	1.742719E-1
-6.967600E-1	0.000000E+0	8.517260E+0	5.240653E-1	1.025140E+2	1.209129E-1
-6.932600E-1	0.000000E+0	8.579539E+0	4.012683E-1	1.020383E+2	1.850949E-1
-6.898000E-1	0.000000E+0	8.390797E+0	-1.652709E-1	1.013401E+2	3.393254E-2
-6.854800E-1	0.000000E+0	8.264142E+0	-2.371263E-1	1.009779E+2	-1.174715E-2
-6.820000E-1	0.000000E+0	7.977182E+0	1.649076E-1	1.005501E+2	4.409147E-2
-6.777800E-1	0.000000E+0	7.711337E+0	4.464580E-1	9.950198E+1	2.026186E-1
-6.740200E-1	0.000000E+0	7.557906E+0	2.814453E-1	9.928535E+1	1.755722E-1
-6.705400E-1	0.000000E+0	7.562043E+0	1.177383E-2	9.886781E+1	-2.061449E-3
-6.661000E-1	0.000000E+0	7.519178E+0	3.512226E-2	9.822754E+1	1.257788E-1
-6.629200E-1	0.000000E+0	7.632030E+0	1.636470E-1	9.764258E+1	-6.916955E-2
-6.593100E-1	0.000000E+0	7.839281E+0	5.251083E-1	9.744629E+1	2.178360E-1
-6.549200E-1	0.000000E+0	8.046662E+0	1.995910E-1	9.712694E+1	-2.757471E-2
-6.514900E-1	0.000000E+0	8.197339E+0	3.835622E-2	9.633851E+1	1.327233E-1
-6.472500E-1	0.000000E+0	8.331603E+0	-2.018981E-1	9.555081E+1	1.928494E-1
-6.438400E-1	0.000000E+0	8.360988E+0	-2.106502E-1	9.526989E+1	-4.386233E-2
-6.403300E-1	0.000000E+0	8.292894E+0	1.018019E-1	9.473235E+1	1.704176E-1
-6.364200E-1	0.000000E+0	8.220251E+0	5.691549E-1	9.421928E+1	2.224046E-1
-6.329900E-1	0.000000E+0	7.990621E+0	1.739989E-1	9.348938E+1	1.877933E-1
-6.292000E-1	0.000000E+0	7.821103E+0	2.736525E-1	9.295401E+1	2.122344E-1
-6.254400E-1	0.000000E+0	7.650194E+0	2.500177E-2	9.260307E+1	1.274047E-1
-6.215800E-1	0.000000E+0	7.566498E+0	2.096375E-1	9.202304E+1	1.971522E-1
-6.184000E-1	0.000000E+0	7.543759E+0	3.184671E-1	9.140918E+1	1.545672E-1
-6.143300E-1	0.000000E+0	7.656440E+0	4.945538E-1	9.109149E+1	1.884174E-1
-6.099200E-1	0.000000E+0	7.800371E+0	5.451237E-1	9.045668E+1	1.966499E-1
-6.064100E-1	0.000000E+0	7.951331E+0	5.882986E-1	8.987768E+1	2.855021E-1
-6.030000E-1	0.000000E+0	8.006910E+0	2.147733E-1	8.923235E+1	2.784170E-1
-5.994400E-1	0.000000E+0	8.110973E+0	-1.283423E-2	8.864435E+1	1.410041E-1
-5.953800E-1	0.000000E+0	8.093691E+0	9.351802E-2	8.820417E+1	1.605980E-2
-5.913200E-1	0.000000E+0	8.091452E+0	1.981550E-1	8.765914E+1	2.011984E-1
-5.875300E-1	0.000000E+0	7.893119E+0	3.499367E-1	8.731112E+1	2.533192E-1
-5.834900E-1	0.000000E+0	7.782945E+0	3.974239E-1	8.665420E+1	2.948787E-1
-5.800100E-1	0.000000E+0	7.643426E+0	1.178960E-1	8.611452E+1	1.809878E-1
-5.765000E-1	0.000000E+0	7.624982E+0	-2.052348E-3	8.547705E+1	1.037204E-1
