GateI(1),GateV(1),DrainI(1),DrainV(1),GateI(2),GateV(2),DrainI(2),DrainV(2),GateI(3),GateV(3),DrainI(3),DrainV(3)
352.8415E-12,5.0800E+0,18.1190E-9,30.0000E-3,418.0283E-12,5.0800E+0,31.2516E-9,50.0000E-3,492.8881E-12,5.0800E+0,39.6323E-9,70.0000E-3
373.0285E-12,5.1200E+0,18.0202E-9,30.0000E-3,346.9538E-12,5.1200E+0,30.9723E-9,50.0000E-3,449.9908E-12,5.1200E+0,39.9772E-9,70.0000E-3
359.9911E-12,5.1600E+0,18.3656E-9,30.0000E-3,359.5706E-12,5.1600E+0,31.4839E-9,50.0000E-3,512.2338E-12,5.1600E+0,40.9589E-9,70.0000E-3
292.7014E-12,5.2000E+0,17.6861E-9,30.0000E-3,380.1779E-12,5.2000E+0,30.9134E-9,50.0000E-3,483.6358E-12,5.2000E+0,39.7703E-9,70.0000E-3
344.0097E-12,5.2400E+0,17.8139E-9,30.0000E-3,392.3741E-12,5.2400E+0,31.9690E-9,50.0000E-3,447.0470E-12,5.2400E+0,39.4231E-9,70.0000E-3
344.0097E-12,5.2800E+0,19.1370E-9,30.0000E-3,337.2809E-12,5.2800E+0,31.4694E-9,50.0000E-3,463.4488E-12,5.2800E+0,39.3960E-9,70.0000E-3
378.4957E-12,5.3200E+0,18.6476E-9,30.0000E-3,468.9161E-12,5.3200E+0,29.7677E-9,50.0000E-3,394.8974E-12,5.3200E+0,38.9282E-9,70.0000E-3
349.4771E-12,5.3600E+0,18.9825E-9,30.0000E-3,386.4864E-12,5.3600E+0,31.3128E-9,50.0000E-3,425.5983E-12,5.3600E+0,39.7398E-9,70.0000E-3
357.8882E-12,5.4000E+0,19.1750E-9,30.0000E-3,373.4488E-12,5.4000E+0,31.6082E-9,50.0000E-3,404.9909E-12,5.4000E+0,41.5627E-9,70.0000E-3
355.7856E-12,5.4400E+0,19.1563E-9,30.0000E-3,373.0285E-12,5.4400E+0,30.5335E-9,50.0000E-3,409.6172E-12,5.4400E+0,38.9316E-9,70.0000E-3
412.5611E-12,5.4800E+0,19.1616E-9,30.0000E-3,424.7573E-12,5.4800E+0,30.2544E-9,50.0000E-3,410.0377E-12,5.4800E+0,36.9614E-9,70.0000E-3
407.5144E-12,5.5200E+0,18.7373E-9,30.0000E-3,356.6265E-12,5.5200E+0,31.6255E-9,50.0000E-3,462.1872E-12,5.5200E+0,37.1578E-9,70.0000E-3
384.8040E-12,5.5600E+0,18.5813E-9,30.0000E-3,384.8040E-12,5.5600E+0,30.9093E-9,50.0000E-3,407.5144E-12,5.5600E+0,38.9846E-9,70.0000E-3
344.8508E-12,5.6000E+0,19.1468E-9,30.0000E-3,425.5983E-12,5.6000E+0,31.6573E-9,50.0000E-3,404.5705E-12,5.6000E+0,38.5176E-9,70.0000E-3
352.0004E-12,5.6400E+0,19.1643E-9,30.0000E-3,425.5983E-12,5.6400E+0,32.4251E-9,50.0000E-3,407.9348E-12,5.6400E+0,38.4331E-9,70.0000E-3
328.4490E-12,5.6800E+0,19.3248E-9,30.0000E-3,387.7481E-12,5.6800E+0,31.1460E-9,50.0000E-3,444.1031E-12,5.6800E+0,37.5510E-9,70.0000E-3
386.4864E-12,5.7200E+0,19.1344E-9,30.0000E-3,370.9255E-12,5.7200E+0,32.6422E-9,50.0000E-3,465.5517E-12,5.7200E+0,38.2801E-9,70.0000E-3
275.8791E-12,5.7600E+0,18.9505E-9,30.0000E-3,383.1218E-12,5.7600E+0,32.4267E-9,50.0000E-3,482.7946E-12,5.7600E+0,38.4054E-9,70.0000E-3
402.0471E-12,5.8000E+0,19.2620E-9,30.0000E-3,383.5423E-12,5.8000E+0,33.8597E-9,50.0000E-3,457.9817E-12,5.8000E+0,38.2151E-9,70.0000E-3
377.2340E-12,5.8400E+0,18.7305E-9,30.0000E-3,447.4675E-12,5.8400E+0,32.3824E-9,50.0000E-3,521.9067E-12,5.8400E+0,39.5038E-9,70.0000E-3
321.7202E-12,5.8800E+0,18.1483E-9,30.0000E-3,439.8973E-12,5.8800E+0,33.4338E-9,50.0000E-3,464.7105E-12,5.8800E+0,39.9120E-9,70.0000E-3
315.8322E-12,5.9200E+0,17.9672E-9,30.0000E-3,464.7105E-12,5.9200E+0,33.4431E-9,50.0000E-3,480.2713E-12,5.9200E+0,39.0649E-9,70.0000E-3
383.1218E-12,5.9600E+0,17.7953E-9,30.0000E-3,420.5517E-12,5.9600E+0,34.4558E-9,50.0000E-3,446.2059E-12,5.9600E+0,37.1254E-9,70.0000E-3
407.0938E-12,6.0000E+0,17.3604E-9,30.0000E-3,405.4115E-12,6.0000E+0,34.5611E-9,50.0000E-3,456.7200E-12,6.0000E+0,37.0309E-9,70.0000E-3
