297.3040E-12;50.0000E-3;7.8464E-9;50.0000E-3;272.4907E-12;300.0000E-3;8.7966E-9;50.0000E-3;163.9848E-12;550.0000E-3;9.4846E-9;50.0000E-3;121.0871E-12;800.0000E-3;10.0387E-9;50.0000E-3;181.2279E-12;1.0500E+0;10.6605E-9;50.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289.7338E-12;50.0000E-3;8.5979E-9;55.0000E-3;262.8178E-12;300.0000E-3;9.5752E-9;55.0000E-3;241.7895E-12;550.0000E-3;10.3209E-9;55.0000E-3;182.9104E-12;800.0000E-3;10.9016E-9;55.0000E-3;239.6865E-12;1.0500E+0;11.5007E-9;55.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344.8277E-12;50.0000E-3;9.2461E-9;60.0000E-3;296.4629E-12;300.0000E-3;10.3174E-9;60.0000E-3;187.9570E-12;550.0000E-3;11.0645E-9;60.0000E-3;169.4520E-12;800.0000E-3;11.7644E-9;60.0000E-3;174.0783E-12;1.0500E+0;12.3230E-9;60.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317.9115E-12;50.0000E-3;9.9119E-9;65.0000E-3;217.3965E-12;300.0000E-3;11.1168E-9;65.0000E-3;187.1159E-12;550.0000E-3;11.8702E-9;65.0000E-3;143.3771E-12;800.0000E-3;12.5467E-9;65.0000E-3;164.8259E-12;1.0500E+0;13.1582E-9;65.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324.6408E-12;50.0000E-3;10.5841E-9;70.0000E-3;267.0233E-12;300.0000E-3;11.8534E-9;70.0000E-3;58.4230E-12;550.0000E-3;12.5809E-9;70.0000E-3;126.5545E-12;800.0000E-3;13.2266E-9;70.0000E-3;258.1915E-12;1.0500E+0;13.9600E-9;70.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328.8465E-12;50.0000E-3;11.2250E-9;75.0000E-3;234.2191E-12;300.0000E-3;12.3883E-9;75.0000E-3;117.3022E-12;550.0000E-3;13.3263E-9;75.0000E-3;86.1804E-12;800.0000E-3;13.9939E-9;75.0000E-3;234.2191E-12;1.0500E+0;14.8044E-9;75.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239.2659E-12;50.0000E-3;11.7965E-9;80.0000E-3;181.2279E-12;300.0000E-3;13.1203E-9;80.0000E-3;223.7051E-12;550.0000E-3;13.9748E-9;80.0000E-3;206.0412E-12;800.0000E-3;14.7493E-9;80.0000E-3;139.1716E-12;1.0500E+0;15.5956E-9;80.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297.7245E-12;50.0000E-3;12.3696E-9;85.0000E-3;174.0783E-12;300.0000E-3;13.6756E-9;85.0000E-3;260.2942E-12;550.0000E-3;14.6609E-9;85.0000E-3;192.1627E-12;800.0000E-3;15.3763E-9;85.0000E-3;75.2456E-12;1.0500E+0;16.1091E-9;85.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253.9857E-12;50.0000E-3;12.9514E-9;90.0000E-3;107.2087E-12;300.0000E-3;14.2781E-9;90.0000E-3;182.0690E-12;550.0000E-3;15.3191E-9;90.0000E-3;334.7342E-12;800.0000E-3;15.9524E-9;90.0000E-3;-15.1759E-12;1.0500E+0;16.7145E-9;90.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300.6686E-12;50.0000E-3;13.5304E-9;95.0000E-3;238.0043E-12;300.0000E-3;14.8601E-9;95.0000E-3;200.9946E-12;550.0000E-3;15.9115E-9;95.0000E-3;185.4337E-12;800.0000E-3;16.6470E-9;95.0000E-3;113.0964E-12;1.0500E+0;17.4404E-9;95.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297.3040E-12;50.0000E-3;14.0494E-9;100.0000E-3;241.7895E-12;300.0000E-3;15.3913E-9;100.0000E-3;176.1813E-12;550.0000E-3;16.5586E-9;100.0000E-3;227.0695E-12;800.0000E-3;17.2509E-9;100.0000E-3;226.6491E-12;1.0500E+0;18.0340E-9;100.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275.8551E-12;50.0000E-3;14.4792E-9;105.0000E-3;273.7524E-12;300.0000E-3;15.9804E-9;105.0000E-3;142.5360E-12;550.0000E-3;17.0646E-9;105.0000E-3;222.8639E-12;800.0000E-3;17.7920E-9;105.0000E-3;108.8909E-12;1.0500E+0;18.5326E-9;105.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297.7245E-12;50.0000E-3;15.0168E-9;110.0000E-3;288.4719E-12;300.0000E-3;16.4189E-9;110.0000E-3;203.9386E-12;550.0000E-3;17.5159E-9;110.0000E-3;274.5935E-12;800.0000E-3;18.2258E-9;110.0000E-3;134.1247E-12;1.0500E+0;19.0559E-9;110.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366.6973E-12;50.0000E-3;15.4432E-9;115.0000E-3;296.8834E-12;300.0000E-3;16.8598E-9;115.0000E-3;167.7700E-12;550.0000E-3;18.0947E-9;115.0000E-3;287.6310E-12;800.0000E-3;18.7721E-9;115.0000E-3;145.9004E-12;1.0500E+0;19.8313E-9;115.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304.4536E-12;50.0000E-3;15.8946E-9;120.0000E-3;380.1552E-12;300.0000E-3;17.3508E-9;120.0000E-3;172.8166E-12;550.0000E-3;18.6300E-9;120.0000E-3;190.4803E-12;800.0000E-3;19.2111E-9;120.0000E-3;185.8542E-12;1.0500E+0;20.3993E-9;120.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405.3893E-12;50.0000E-3;16.3457E-9;125.0000E-3;220.3406E-12;300.0000E-3;17.7063E-9;125.0000E-3;181.2279E-12;550.0000E-3;19.0574E-9;125.0000E-3;180.3868E-12;800.0000E-3;19.7784E-9;125.0000E-3;223.2845E-12;1.0500E+0;20.7056E-9;125.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250.2007E-12;50.0000E-3;16.7624E-9;130.0000E-3;199.3123E-12;300.0000E-3;18.1576E-9;130.0000E-3;97.1150E-12;550.0000E-3;19.5920E-9;130.0000E-3;192.5833E-12;800.0000E-3;20.2533E-9;130.0000E-3;115.6200E-12;1.0500E+0;21.0002E-9;130.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92.4887E-12;50.0000E-3;17.0924E-9;135.0000E-3;301.9303E-12;300.0000E-3;18.6173E-9;135.0000E-3;150.9473E-12;550.0000E-3;19.9053E-9;135.0000E-3;182.4896E-12;800.0000E-3;20.6106E-9;135.0000E-3;253.1446E-12;1.0500E+0;21.7326E-9;135.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221.6023E-12;50.0000E-3;17.3798E-9;140.0000E-3;133.7042E-12;300.0000E-3;19.1276E-9;140.0000E-3;139.5921E-12;550.0000E-3;20.4993E-9;140.0000E-3;197.6299E-12;800.0000E-3;21.1992E-9;140.0000E-3;160.1996E-12;1.0500E+0;22.1513E-9;140.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283.4253E-12;50.0000E-3;17.7654E-9;145.0000E-3;230.4341E-12;300.0000E-3;19.3063E-9;145.0000E-3;164.4054E-12;550.0000E-3;20.8723E-9;145.0000E-3;374.2673E-12;800.0000E-3;21.4643E-9;145.0000E-3;37.3948E-12;1.0500E+0;22.5872E-9;145.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323.7994E-12;50.0000E-3;18.1873E-9;150.0000E-3;228.7519E-12;300.0000E-3;19.7673E-9;150.0000E-3;94.5917E-12;550.0000E-3;21.2576E-9;150.0000E-3;296.8834E-12;800.0000E-3;21.7104E-9;150.0000E-3;73.5634E-12;1.0500E+0;22.8384E-9;150.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283.8458E-12;50.0000E-3;18.5729E-9;155.0000E-3;243.4717E-12;300.0000E-3;19.9924E-9;155.0000E-3;126.9751E-12;550.0000E-3;21.8837E-9;155.0000E-3;276.6962E-12;800.0000E-3;22.2163E-9;155.0000E-3;162.3024E-12;1.0500E+0;23.1617E-9;155.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253.9857E-12;50.0000E-3;18.8345E-9;160.0000E-3;200.5740E-12;300.0000E-3;20.4321E-9;160.0000E-3;94.1709E-12;550.0000E-3;22.1996E-9;160.0000E-3;199.3123E-12;800.0000E-3;22.5068E-9;160.0000E-3;241.7895E-12;1.0500E+0;23.8185E-9;160.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275.8551E-12;50.0000E-3;19.0379E-9;165.0000E-3;269.1261E-12;300.0000E-3;20.6357E-9;165.0000E-3;200.5740E-12;550.0000E-3;22.3664E-9;165.0000E-3;230.8547E-12;800.0000E-3;22.9637E-9;165.0000E-3;153.4708E-12;1.0500E+0;24.1021E-9;165.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211.5086E-12;50.0000E-3;19.3019E-9;170.0000E-3;244.3128E-12;300.0000E-3;20.4397E-9;170.0000E-3;153.0500E-12;550.0000E-3;22.6114E-9;170.0000E-3;141.6949E-12;800.0000E-3;23.3365E-9;170.0000E-3;258.6120E-12;1.0500E+0;24.8012E-9;170.0000E-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
