Raman shift DATA (1/cm)	CCD Counts DATA	Raman shift FIT (1/cm)	CCD Counts FIT
2695.069278	849	2695.069278	849.8693949	
2696.47435	849	2696.47435	850.0126521	
2697.879162	852	2697.879162	850.180034	
2699.283713	850	2699.283713	850.3770569	
2700.688004	851	2700.688004	850.6108268	
2702.092034	851	2702.092034	850.8905811	
2703.495804	848	2703.495804	851.2284358	
2704.899313	852	2704.899313	851.6404078	
2706.302562	853	2706.302562	852.1477964	
2707.705551	852	2707.705551	852.778982	
2709.10828	851	2709.10828	853.5715783	
2710.510748	853	2710.510748	854.574478	
2711.912957	854	2711.912957	855.848244	
2713.314905	854	2713.314905	857.4596789	
2714.716594	859	2714.716594	859.461036	
2716.118022	866	2716.118022	861.8368325	
2717.519191	864	2717.519191	864.4035783	
2718.9201	869	2718.9201	866.6999919	
2720.320749	869	2720.320749	868.0353975	
2721.721139	868	2721.721139	867.8743005	
2723.121269	864	2723.121269	866.2875856	
2724.521139	859	2724.521139	863.8864846	
2725.92075	861	2725.92075	861.3340359	
2727.320102	862	2727.320102	859.0292825	
2728.719194	858	2728.719194	857.1111122	
2730.118027	860	2730.118027	855.5746641	
2731.516601	856	2731.516601	854.3619165	
2732.914915	854	2732.914915	853.4065142	
2734.31297	854	2734.31297	852.650244	
2735.710766	851	2735.710766	852.0467251	
2737.108304	852	2737.108304	851.5604675	
2738.505582	849	2738.505582	851.1647386	
2739.902601	852	2739.902601	850.8394721	
2741.299361	853	2741.299361	850.5695601	
2742.695863	850	2742.695863	850.3435551	
2744.092106	849	2744.092106	850.1527119	
2745.48809	851	2745.48809	849.9902898	
2746.883815	848	2746.883815	849.8510446	
2748.279282	851	2748.279282	849.7308593	
2749.674491	850	2749.674491	849.6264725	
2751.069441	853	2751.069441	849.5352785	
2752.464132	850	2752.464132	849.4551782	
2753.858565	849	2753.858565	849.3844677	
2755.25274	849	2755.25274	849.3217534	
2756.646657	851	2756.646657	849.2658877	
2758.040315	846	2758.040315	849.2159193	
2759.433716	848	2759.433716	849.1710547	
2760.826858	849	2760.826858	849.1306282	
2762.219742	850	2762.219742	849.0940782	
2763.612369	849	2763.612369	849.0609285	
2765.004737	849	2765.004737	849.0307731	
2766.396848	848	2766.396848	849.0032644	
2767.788701	850	2767.788701	848.9781036	
2769.180296	849	2769.180296	848.9550326	
2770.571633	850	2770.571633	848.9338274	
2771.962713	848	2771.962713	848.9142932	
2773.353535	850	2773.353535	848.8962599	
2774.7441	846	2774.7441	848.8795783	
2776.134407	847	2776.134407	848.8641172	
2777.524457	851	2777.524457	848.8497609	
2778.91425	852.5	2778.91425	848.8364069	
2780.303786	854	2780.303786	848.8239645	
2781.693064	847	2781.693064	848.8123529	
2783.082085	847	2783.082085	848.8014998	
2784.470849	850	2784.470849	848.791341	
2785.859356	852	2785.859356	848.7818185	
2787.247605	852	2787.247605	848.7728805	
2788.635598	849	2788.635598	848.7644803	
2790.023335	847	2790.023335	848.7565756	
2791.410814	850	2791.410814	848.7491283	
2792.798036	851	2792.798036	848.7421038	
2794.185002	851	2794.185002	848.735471	
2795.571711	850	2795.571711	848.7292011	
2796.958164	851	2796.958164	848.7232683	
2798.34436	852	2798.34436	848.7176488	
2799.7303	848	2799.7303	848.712321	
2801.115983	852	2801.115983	848.7072652	
2802.50141	849	2802.50141	848.7024631	
2803.88658	850	2803.88658	848.697898	
2805.271494	850	2805.271494	848.6935547	
2806.656152	847	2806.656152	848.689419	
2808.040554	853	2808.040554	848.6854779	
2809.4247	849	2809.4247	848.6817194	
2810.80859	848.5	2810.80859	848.6781324	
2812.192224	848	2812.192224	848.6747066	
2813.575602	848	2813.575602	848.6714325	
2814.958724	847	2814.958724	848.6683014	
2816.34159	848.5	2816.34159	848.6653049	
2817.724201	850	2817.724201	848.6624356	
2819.106556	848	2819.106556	848.6596863	
2820.488655	852	2820.488655	848.6570503	
2821.870499	850	2821.870499	848.6545217	
2823.252087	852	2823.252087	848.6520946	
2824.633419	849	2824.633419	848.6497636	
2826.014497	851	2826.014497	848.6475238	
2827.395319	849	2827.395319	848.6453704	
2828.775885	848	2828.775885	848.6432992	
2830.156197	850	2830.156197	848.6413058	
2831.536253	850	2831.536253	848.6393866	
2832.916054	850	2832.916054	848.6375378	
2834.2956	850	2834.2956	848.6357561	
2835.674891	851	2835.674891	848.6340383	
2837.053927	855	2837.053927	848.6323812	
2838.432708	852	2838.432708	848.6307822	
2839.811234	852	2839.811234	848.6292385	
2841.189506	849	2841.189506	848.6277476	
2842.567523	851	2842.567523	848.6263071	
2843.945285	851	2843.945285	848.6249147	
2845.322792	851	2845.322792	nan	
2846.700045	854	2846.700045	nan	
2848.077044	853	2848.077044	nan	
2849.453788	849	2849.453788	nan	
2850.830277	851	2850.830277	nan	
2852.206513	851	2852.206513	nan	
2853.582493	851	2853.582493	nan	
2854.95822	850	2854.95822	nan	
2856.333693	850	2856.333693	nan	
2857.708911	852	2857.708911	nan	
2859.083876	853	2859.083876	nan	
2860.458586	853	2860.458586	nan	
2861.833042	853	2861.833042	nan	
2863.207245	854	2863.207245	nan	
2864.581193	850	2864.581193	nan	
2865.954888	852	2865.954888	nan	
2867.32833	852	2867.32833	nan	
2868.701517	853	2868.701517	nan	
2870.074451	854	2870.074451	nan	
2871.447131	852	2871.447131	nan	
2872.819558	850	2872.819558	nan	
2874.191731	850	2874.191731	nan	
2875.563651	851	2875.563651	nan	
2876.935318	853	2876.935318	nan	
2878.306731	854	2878.306731	nan	
2879.677891	853	2879.677891	nan	
2881.048798	849	2881.048798	nan	
