322.962320234923	882.666687011719
324.821007690871	882.666687011719
326.679328836639	879.666687011719
328.537283761817	880.666687011719
330.394872555975	881.333312988281
332.252095308641	877
334.108952109319	878
335.965443047485	875.666687011719
337.821568212591	879
339.677327694054	878.666687011719
341.532721581262	877.333312988281
343.387749963579	875.666687011719
345.24241293034	878.666687011719
347.096710570842	878.666687011719
348.950642974371	879
350.804210230168	877.666687011719
352.657412427451	880
354.510249655416	882
356.362722003221	876.333312988281
358.214829560001	879
360.066572414857	880
361.917950656873	876.333312988281
363.768964375087	873.666687011719
365.619613658528	878.333312988281
367.469898596179	878
369.319819277007	876
371.169375789945	878.666687011719
373.018568223899	880
374.867396667745	881.333312988281
376.715861210331	877
378.563961940484	877.666687011719
380.411698946988	878.666687011719
382.259072318607	878
384.106082144085	879.333312988281
385.95272851212	882.666687011719
387.799011511395	882.666687011719
389.644931230555	878
391.490487758231	880
393.33568118301	879.333312988281
395.18051159346	881.333312988281
397.024979078119	884
398.869083725494	880.333312988281
400.712825624067	879.333312988281
402.556204862288	880.666687011719
404.399221528582	883
406.241875711347	879
408.084167498951	880.666687011719
409.926096979734	879.333312988281
411.767664242003	885.333312988281
413.608869374046	883.333312988281
415.449712464116	882.333312988281
417.290193600442	882.666687011719
419.13031287122	880
420.970070364622	883.666687011719
422.80946616879	881.666687011719
424.64850037184	882.333312988281
426.48717306186	885
428.325484326902	878.333312988281
430.163434255002	877.333312988281
432.00102293416	877.666687011719
433.838250452352	881.666687011719
435.675116897523	882
437.511622357588	882
439.347766920444	881
441.18355067395	880.333312988281
443.018973705935	880
444.854036104213	881
446.688737956558	883
448.523079350722	880.333312988281
450.357060374428	877
452.190681115363	876.666687011719
454.023941661205	875
455.856842099588	878.666687011719
457.689382518117	878.666687011719
459.521563004383	880.666687011719
461.353383645935	883
463.184844530307	878
465.015945744991	877
466.84668737746	881.666687011719
468.677069515163	883
470.507092245508	876.333312988281
472.33675565589	877.666687011719
474.166059833661	880.666687011719
475.995004866161	880.333312988281
477.823590840693	878
479.65181784453	875
481.479685964923	878.666687011719
483.307195289096	878.333312988281
485.134345904241	880.666687011719
486.961137897524	879.666687011719
488.78757135608	876.666687011719
490.613646367026	879.666687011719
492.43936301744	882.666687011719
494.264721394378	880.333312988281
496.08972158487	886
497.914363675912	880.333312988281
499.738647754476	881
501.562573907511	881.666687011719
503.386142221935	883.666687011719
505.20935278463	879
507.032205682463	882
508.854701002267	879.333312988281
510.676838830849	881
512.498619254989	881.666687011719
514.320042361438	879
516.141108236921	880
517.961816968128	881
519.782168641738	879
521.602163344388	879.333312988281
523.421801162688	880
525.24108218323	879.333312988281
527.060006492574	877.666687011719
528.878574177246	875.333312988281
530.696785323756	877.666687011719
532.514640018575	877.333312988281
534.332138348156	876.666687011719
536.14928039892	878
537.966066257265	878.333312988281
539.782496009551	879
541.598569742125	875
543.41428754129	877.666687011719
545.229649493342	879
547.044655684532	881
548.859306201093	877.333312988281
550.673601129225	880
552.487540555108	879.333312988281
554.301124564886	878.666687011719
556.114353244683	877.333312988281
557.927226680591	875.333312988281
559.739744958678	877
561.551908164982	877.666687011719
563.363716385518	878.333312988281
565.175169706269	877
566.986268213187	875.333312988281
568.797011992212	876
570.607401129243	876.333312988281
