262801.37	-8.645	0.015930106412282
262802.73	-16.832	0.0147228668443356
262804.10	-13.498	0.0148159076067334
262805.47	-14.413	0.0147017540126231
262806.84	-13.823	0.0147675345894662
262808.20	-13.128	0.0146576590694504
262809.57	-12.731	0.0147466093774139
262810.94	-12.086	0.0148139471109756
262812.30	-11.696	0.0147061795021649
262813.67	-11.146	0.0146611559713654
262815.04	-10.976	0.0146720342370764
262816.41	-10.483	0.0146192979819519
262817.77	-9.759	0.0146465410915238
262819.14	-9.030	0.0145611412910925
262820.51	-9.072	0.0145559160403265
262821.88	-8.354	0.0146239487015466
262823.24	-7.618	0.0145385290151605
262824.61	-7.778	0.0146007139087698
262825.98	-6.976	0.0144288290103107
262827.34	-6.755	0.0145934283001689
262828.71	-5.675	0.0144251836121901
262830.08	-5.637	0.0144989254877926
262831.45	-5.191	0.0143725939079061
262832.81	-4.038	0.0144854004447328
262834.18	-4.691	0.0144306500882334
262835.55	-2.997	0.0142428041172559
262836.91	-3.362	0.0144023106573293
262838.28	-2.096	0.0141668680859271
262839.65	-2.430	0.0143060209189961
262841.02	-1.542	0.0141971247822525
262842.38	-0.920	0.014290167057712
262843.75	-0.473	0.0141409562545661
262845.12	0.241	0.0140868965026914
262846.48	0.498	0.0141041791265949
262847.85	0.898	0.0139843612776521
262849.22	1.042	0.0139914171170148
262850.59	2.062	0.0140442117330934
262851.95	2.749	0.0140084433850232
262853.32	2.710	0.0138305853509776
262854.69	3.476	0.0139204402537312
262856.05	4.125	0.0139306227271772
262857.42	4.644	0.0138485019477651
262858.79	5.096	0.0137692562018782
262860.16	5.934	0.0137851919846498
262861.52	6.690	0.0135645545065696
262862.89	6.882	0.0138540317562513
262864.26	7.598	0.0135922351071462
262865.63	8.047	0.0136693908824177
262866.99	8.692	0.0135035569341507
262868.36	8.826	0.0136377560029665
262869.73	9.629	0.0134872837386031
262871.09	10.248	0.0135113174279974
262872.46	10.523	0.0134310482038952
262873.83	10.554	0.0134086933646167
262875.20	12.105	0.0134477465698017
262876.56	12.212	0.0132787166027613
262877.93	13.223	0.0133558760526114
262879.30	13.073	0.0130315955721205
262880.66	13.726	0.0133342355946427
262882.03	15.025	0.0130293261956089
262883.40	14.951	0.0131881120859738
262884.77	15.788	0.0129783615196719
262886.13	16.559	0.0129918193395585
262887.50	16.609	0.0129131020845347
262888.87	17.427	0.0128938250290593
262890.23	18.293	0.0129041497303122
262891.60	18.772	0.0127011443934056
262892.97	18.960	0.0128505743743574
262894.34	19.321	0.0125731184004822
262895.70	20.585	0.0128031813888174
262897.07	20.593	0.0124792912782645
262898.44	21.709	0.0125421261399823
262899.80	21.992	0.0125175732542473
262901.17	23.099	0.0123816897153719
262902.54	23.267	0.0124203685458433
262903.91	24.240	0.0122500479371084
262905.27	25.127	0.012298764203247
262906.64	24.233	0.012155103742997
262908.01	25.686	0.0122107184900736
262909.38	26.322	0.0120997101190913
262910.74	26.895	0.0121057182712503
262912.11	28.135	0.0119757737159955
262913.48	27.951	0.0118874037752988
262914.84	28.777	0.0118498543373671
262916.21	29.452	0.0118068083783082
262917.58	30.273	0.0117492811211473
262918.95	30.840	0.011554216116287
262920.31	31.817	0.0115715986022677
262921.68	31.336	0.011696171355916
262923.05	33.830	0.0115132309473664
262924.41	32.781	0.0114373418209527
262925.78	34.857	0.0113901096522643
262927.15	34.151	0.0112868874971789
262928.52	35.889	0.0112293258719006
262929.88	36.180	0.0112127204512175
262931.25	36.844	0.0111085044306973
262932.62	37.718	0.0110658905588511
262933.98	38.799	0.0109502221737519
262935.35	38.155	0.0108645420245887
262936.72	39.903	0.0108073314296423
262938.09	40.079	0.0109222776519712
262939.45	41.148	0.0107316686140399
262940.82	42.323	0.0106706626117054
262942.19	42.251	0.0105824926113147
262943.55	43.691	0.0105028061321478
262944.92	43.530	0.0105406919020971
262946.29	45.180	0.0104109831683277
262947.66	46.430	0.0102216652043942
262949.02	46.055	0.0102747976655522
262950.39	46.509	0.0102855635323885
262951.76	48.523	0.00999591422596768
262953.13	47.588	0.0100919716012425
262954.49	49.362	0.0100044485428367
262955.86	49.748	0.00982990886941662
262957.23	51.001	0.00984287861880482
262958.59	52.057	0.00978530207906042
262959.96	52.361	0.00969231340921804
262961.33	52.735	0.00974109235934445
262962.70	53.867	0.00961784569626662
262964.06	54.651	0.00952536195675392
262965.43	55.570	0.00936293974663901
262966.80	56.593	0.00938771353939319
262968.16	58.129	0.00936035262715453
262969.53	57.854	0.00913604489351017
262970.90	58.775	0.0091613288042344
262972.27	59.828	0.00899943486883083
262973.63	61.129	0.00898388037762666
262975.00	60.525	0.00893160517404036
262976.37	63.248	0.00880691094314671
262977.73	63.203	0.00883319174542933
262979.10	64.288	0.00882004669702686
262980.47	65.402	0.00863899329266306
262981.84	65.925	0.00865511021054437
262983.20	67.402	0.00845954459838807
262984.57	68.036	0.00835807111041187
262985.94	69.104	0.00842538225731669
262987.30	68.876	0.00832211211655788
262988.67	71.623	0.00818137208168638
262990.04	71.880	0.00823967813335827
262991.41	73.170	0.0080966827718345
262992.77	73.969	0.00795696837669512
262994.14	74.756	0.00803361597936173
262995.51	76.232	0.00792980308172886
262996.88	76.987	0.00781604309983196
262998.24	78.718	0.00771465823404546
262999.61	78.659	0.00776063218379171
263000.98	79.719	0.00760566590980327
263002.34	82.261	0.00751112440627583
263003.71	82.325	0.0074180672163502
263005.08	83.609	0.00760120280986881
263006.45	84.425	0.00742389034266918
263007.81	85.993	0.00728676760619962
263009.18	87.965	0.00731680490856752
263010.55	88.427	0.00717922436283502
