time	dz	Bias	Amplitude
 2.307072E-0001	 7.984347E+0000	-3.300000E-0005	 4.713443E-0002
 2.310144E-0001	 7.955019E+0000	-3.300000E-0005	 4.714992E-0002
 2.313216E-0001	 7.925656E+0000	-3.300000E-0005	 4.702758E-0002
 2.316288E-0001	 7.896293E+0000	-3.300000E-0005	 4.706452E-0002
 2.319360E-0001	 7.866930E+0000	-3.300000E-0005	 4.703402E-0002
 2.322432E-0001	 7.837602E+0000	-3.300000E-0005	 4.706890E-0002
 2.325504E-0001	 7.808239E+0000	-3.300000E-0005	 4.697153E-0002
 2.328576E-0001	 7.778876E+0000	-3.300000E-0005	 4.700130E-0002
 2.331648E-0001	 7.749513E+0000	-3.300000E-0005	 4.705934E-0002
 2.334720E-0001	 7.720185E+0000	-3.300000E-0005	 4.708519E-0002
 2.337792E-0001	 7.690822E+0000	-3.300000E-0005	 4.702362E-0002
 2.340864E-0001	 7.661459E+0000	-3.300000E-0005	 4.705049E-0002
 2.343936E-0001	 7.632096E+0000	-3.300000E-0005	 4.700983E-0002
 2.347008E-0001	 7.602768E+0000	-3.300000E-0005	 4.702692E-0002
 2.350080E-0001	 7.573405E+0000	-3.300000E-0005	 4.714695E-0002
 2.353152E-0001	 7.544042E+0000	-3.300000E-0005	 4.698653E-0002
 2.356224E-0001	 7.514679E+0000	-3.300000E-0005	 4.696129E-0002
 2.359296E-0001	 7.485351E+0000	-3.300000E-0005	 4.692886E-0002
 2.362368E-0001	 7.455988E+0000	-3.300000E-0005	 4.698270E-0002
 2.365440E-0001	 7.426625E+0000	-3.300000E-0005	 4.692318E-0002
 2.368512E-0001	 7.397262E+0000	-3.300000E-0005	 4.694878E-0002
 2.371584E-0001	 7.367934E+0000	-3.300000E-0005	 4.697708E-0002
 2.374656E-0001	 7.338571E+0000	-3.300000E-0005	 4.698705E-0002
 2.377728E-0001	 7.309208E+0000	-3.300000E-0005	 4.712153E-0002
 2.380800E-0001	 7.279845E+0000	-3.300000E-0005	 4.699261E-0002
 2.383872E-0001	 7.250518E+0000	-3.300000E-0005	 4.712190E-0002
 2.386944E-0001	 7.221155E+0000	-3.300000E-0005	 4.699808E-0002
 2.390016E-0001	 7.191792E+0000	-3.300000E-0005	 4.699209E-0002
 2.393088E-0001	 7.162429E+0000	-3.300000E-0005	 4.690195E-0002
 2.396160E-0001	 7.133101E+0000	-3.300000E-0005	 4.698611E-0002
 2.399232E-0001	 7.103738E+0000	-3.300000E-0005	 4.694045E-0002
 2.402304E-0001	 7.074375E+0000	-3.300000E-0005	 4.688959E-0002
 2.405376E-0001	 7.045012E+0000	-3.300000E-0005	 4.692090E-0002
 2.408448E-0001	 7.015684E+0000	-3.300000E-0005	 4.691732E-0002
 2.411520E-0001	 6.986321E+0000	-3.300000E-0005	 4.692177E-0002
 2.414592E-0001	 6.956958E+0000	-3.300000E-0005	 4.683710E-0002
 2.417664E-0001	 6.927595E+0000	-3.300000E-0005	 4.679289E-0002
 2.420736E-0001	 6.898267E+0000	-3.300000E-0005	 4.677439E-0002
 2.423808E-0001	 6.868904E+0000	-3.300000E-0005	 4.684612E-0002
 2.426880E-0001	 6.839541E+0000	-3.300000E-0005	 4.686037E-0002
 2.429952E-0001	 6.810178E+0000	-3.300000E-0005	 4.701622E-0002
 2.433024E-0001	 6.780850E+0000	-3.300000E-0005	 4.683662E-0002
 2.436096E-0001	 6.751487E+0000	-3.300000E-0005	 4.686948E-0002
 2.439168E-0001	 6.722124E+0000	-3.300000E-0005	 4.678950E-0002
 2.442240E-0001	 6.692761E+0000	-3.300000E-0005	 4.680175E-0002
 2.445312E-0001	 6.663433E+0000	-3.300000E-0005	 4.669653E-0002
 2.448384E-0001	 6.634070E+0000	-3.300000E-0005	 4.665972E-0002
 2.451456E-0001	 6.604707E+0000	-3.300000E-0005	 4.653674E-0002
 2.454528E-0001	 6.575344E+0000	-3.300000E-0005	 4.660572E-0002
 2.457600E-0001	 6.546016E+0000	-3.300000E-0005	 4.658431E-0002
 2.460672E-0001	 6.516653E+0000	-3.300000E-0005	 4.652698E-0002
 2.463744E-0001	 6.487290E+0000	-3.300000E-0005	 4.647243E-0002
 2.466816E-0001	 6.457927E+0000	-3.300000E-0005	 4.647604E-0002
 2.469888E-0001	 6.428599E+0000	-3.300000E-0005	 4.632665E-0002
 2.472960E-0001	 6.399236E+0000	-3.300000E-0005	 4.630303E-0002
 2.476032E-0001	 6.369874E+0000	-3.300000E-0005	 4.617015E-0002
 2.479104E-0001	 6.340511E+0000	-3.300000E-0005	 4.623071E-0002
 2.482176E-0001	 6.311183E+0000	-3.300000E-0005	 4.618611E-0002
 2.485248E-0001	 6.281820E+0000	-3.300000E-0005	 4.610501E-0002
 2.488320E-0001	 6.252457E+0000	-3.300000E-0005	 4.615763E-0002
 2.491392E-0001	 6.223094E+0000	-3.300000E-0005	 4.613116E-0002
 2.494464E-0001	 6.193766E+0000	-3.300000E-0005	 4.616074E-0002
 2.497536E-0001	 6.164403E+0000	-3.300000E-0005	 4.613630E-0002
 2.500608E-0001	 6.135040E+0000	-3.300000E-0005	 4.625069E-0002
 2.503680E-0001	 6.105677E+0000	-3.300000E-0005	 4.614138E-0002
 2.506752E-0001	 6.076349E+0000	-3.300000E-0005	 4.607582E-0002
 2.509824E-0001	 6.046986E+0000	-3.300000E-0005	 4.595853E-0002
 2.512896E-0001	 6.017623E+0000	-3.300000E-0005	 4.595337E-0002
 2.515968E-0001	 5.988260E+0000	-3.300000E-0005	 4.595586E-0002
 2.519040E-0001	 5.958932E+0000	-3.300000E-0005	 4.566189E-0002
 2.522112E-0001	 5.929569E+0000	-3.300000E-0005	 4.576388E-0002
 2.525184E-0001	 5.900206E+0000	-3.300000E-0005	 4.564808E-0002
 2.528256E-0001	 5.870843E+0000	-3.300000E-0005	 4.577699E-0002
 2.531328E-0001	 5.841515E+0000	-3.300000E-0005	 4.567244E-0002
 2.534400E-0001	 5.812152E+0000	-3.300000E-0005	 4.583246E-0002
 2.537472E-0001	 5.782789E+0000	-3.300000E-0005	 4.573324E-0002
 2.540544E-0001	 5.753426E+0000	-3.300000E-0005	 4.573825E-0002
 2.543616E-0001	 5.724098E+0000	-3.300000E-0005	 4.550324E-0002
 2.546688E-0001	 5.694735E+0000	-3.300000E-0005	 4.542810E-0002
 2.549760E-0001	 5.665372E+0000	-3.300000E-0005	 4.541683E-0002
 2.552832E-0001	 5.636009E+0000	-3.300000E-0005	 4.543193E-0002
 2.555904E-0001	 5.606681E+0000	-3.300000E-0005	 4.535109E-0002
 2.558976E-0001	 5.577318E+0000	-3.300000E-0005	 4.531438E-0002
 2.562048E-0001	 5.547955E+0000	-3.300000E-0005	 4.524011E-0002
 2.565120E-0001	 5.518592E+0000	-3.300000E-0005	 4.488316E-0002
 2.568192E-0001	 5.489265E+0000	-3.300000E-0005	 4.483732E-0002
 2.571264E-0001	 5.459902E+0000	-3.300000E-0005	 4.496416E-0002
 2.574336E-0001	 5.430539E+0000	-3.300000E-0005	 4.489673E-0002
 2.577408E-0001	 5.401176E+0000	-3.300000E-0005	 4.479628E-0002
 2.580480E-0001	 5.371848E+0000	-3.300000E-0005	 4.491808E-0002
 2.583552E-0001	 5.342485E+0000	-3.300000E-0005	 4.499056E-0002
 2.586624E-0001	 5.313122E+0000	-3.300000E-0005	 4.470576E-0002
 2.589696E-0001	 5.283759E+0000	-3.300000E-0005	 4.488261E-0002
 2.592768E-0001	 5.254431E+0000	-3.300000E-0005	 4.499246E-0002
 2.595840E-0001	 5.225068E+0000	-3.300000E-0005	 4.482517E-0002
 2.598912E-0001	 5.195705E+0000	-3.300000E-0005	 4.467028E-0002
 2.601984E-0001	 5.166342E+0000	-3.300000E-0005	 4.464021E-0002
 2.605056E-0001	 5.137014E+0000	-3.300000E-0005	 4.454634E-0002
 2.608128E-0001	 5.107651E+0000	-3.300000E-0005	 4.458733E-0002
 2.611200E-0001	 5.078288E+0000	-3.300000E-0005	 4.433650E-0002
 2.614272E-0001	 5.048925E+0000	-3.300000E-0005	 4.418577E-0002
 2.617344E-0001	 5.019597E+0000	-3.300000E-0005	 4.382394E-0002
 2.620416E-0001	 4.990234E+0000	-3.300000E-0005	 4.395365E-0002
 2.623488E-0001	 4.960871E+0000	-3.300000E-0005	 4.390639E-0002
 2.626560E-0001	 4.931508E+0000	-3.300000E-0005	 4.381282E-0002
 2.629632E-0001	 4.902180E+0000	-3.300000E-0005	 4.370434E-0002
 2.632704E-0001	 4.872817E+0000	-3.300000E-0005	 4.360805E-0002
 2.635776E-0001	 4.843454E+0000	-3.300000E-0005	 4.342396E-0002
 2.638848E-0001	 4.814091E+0000	-3.300000E-0005	 4.340792E-0002
 2.641920E-0001	 4.784763E+0000	-3.300000E-0005	 4.373480E-0002
 2.644992E-0001	 4.755400E+0000	-3.300000E-0005	 4.368479E-0002
 2.648064E-0001	 4.726037E+0000	-3.300000E-0005	 4.360498E-0002
 2.651136E-0001	 4.696674E+0000	-3.300000E-0005	 4.338320E-0002
 2.654208E-0001	 4.667347E+0000	-3.300000E-0005	 4.328779E-0002
 2.657280E-0001	 4.637984E+0000	-3.300000E-0005	 4.346340E-0002
 2.660352E-0001	 4.608621E+0000	-3.300000E-0005	 4.334575E-0002
 2.663424E-0001	 4.579258E+0000	-3.300000E-0005	 4.324891E-0002
 2.666496E-0001	 4.549930E+0000	-3.300000E-0005	 4.332381E-0002
 2.669568E-0001	 4.520567E+0000	-3.300000E-0005	 4.303312E-0002
 2.672640E-0001	 4.491204E+0000	-3.300000E-0005	 4.298128E-0002
 2.675712E-0001	 4.461841E+0000	-3.300000E-0005	 4.296231E-0002
 2.678784E-0001	 4.432513E+0000	-3.300000E-0005	 4.277299E-0002
 2.681856E-0001	 4.403150E+0000	-3.300000E-0005	 4.288345E-0002
 2.684928E-0001	 4.373787E+0000	-3.300000E-0005	 4.280055E-0002
 2.688000E-0001	 4.344424E+0000	-3.300000E-0005	 4.269701E-0002
 2.691072E-0001	 4.315096E+0000	-3.300000E-0005	 4.265537E-0002
 2.694144E-0001	 4.285733E+0000	-3.300000E-0005	 4.270625E-0002
 2.697216E-0001	 4.256370E+0000	-3.300000E-0005	 4.279154E-0002
 2.700288E-0001	 4.227007E+0000	-3.300000E-0005	 4.258727E-0002
 2.703360E-0001	 4.197679E+0000	-3.300000E-0005	 4.251558E-0002
 2.706432E-0001	 4.168316E+0000	-3.300000E-0005	 4.251658E-0002
 2.709504E-0001	 4.138953E+0000	-3.300000E-0005	 4.248859E-0002
 2.712576E-0001	 4.109590E+0000	-3.300000E-0005	 4.256026E-0002
 2.715648E-0001	 4.080262E+0000	-3.300000E-0005	 4.249337E-0002
 2.718720E-0001	 4.050899E+0000	-3.300000E-0005	 4.248465E-0002
 2.721792E-0001	 4.021536E+0000	-3.300000E-0005	 4.261313E-0002
 2.724864E-0001	 3.992173E+0000	-3.300000E-0005	 4.247248E-0002
 2.727936E-0001	 3.962845E+0000	-3.300000E-0005	 4.244513E-0002
 2.731008E-0001	 3.933482E+0000	-3.300000E-0005	 4.258440E-0002
 2.734080E-0001	 3.904119E+0000	-3.300000E-0005	 4.251291E-0002
 2.737152E-0001	 3.874756E+0000	-3.300000E-0005	 4.240827E-0002
 2.740224E-0001	 3.845429E+0000	-3.300000E-0005	 4.222332E-0002
 2.743296E-0001	 3.816066E+0000	-3.300000E-0005	 4.222608E-0002
 2.746368E-0001	 3.786703E+0000	-3.300000E-0005	 4.248729E-0002
 2.749440E-0001	 3.757340E+0000	-3.300000E-0005	 4.227610E-0002
 2.752512E-0001	 3.728012E+0000	-3.300000E-0005	 4.195070E-0002
 2.755584E-0001	 3.698649E+0000	-3.300000E-0005	 4.196667E-0002
 2.758656E-0001	 3.669286E+0000	-3.300000E-0005	 4.189885E-0002
 2.761728E-0001	 3.639923E+0000	-3.300000E-0005	 4.200327E-0002
 2.764800E-0001	 3.610595E+0000	-3.300000E-0005	 4.204950E-0002
 2.767872E-0001	 3.581232E+0000	-3.300000E-0005	 4.191930E-0002
 2.770944E-0001	 3.551869E+0000	-3.300000E-0005	 4.178498E-0002
 2.774016E-0001	 3.522506E+0000	-3.300000E-0005	 4.179699E-0002
 2.777088E-0001	 3.493178E+0000	-3.300000E-0005	 4.196679E-0002
 2.780160E-0001	 3.463815E+0000	-3.300000E-0005	 4.161343E-0002
 2.783232E-0001	 3.434452E+0000	-3.300000E-0005	 4.168549E-0002
 2.786304E-0001	 3.405089E+0000	-3.300000E-0005	 4.181856E-0002
 2.789376E-0001	 3.375761E+0000	-3.300000E-0005	 4.170996E-0002
 2.792448E-0001	 3.346398E+0000	-3.300000E-0005	 4.161133E-0002
 2.795520E-0001	 3.317035E+0000	-3.300000E-0005	 4.143400E-0002
 2.798592E-0001	 3.287672E+0000	-3.300000E-0005	 4.149798E-0002
 2.801664E-0001	 3.258344E+0000	-3.300000E-0005	 4.130324E-0002
 2.804736E-0001	 3.228981E+0000	-3.300000E-0005	 4.144280E-0002
 2.807808E-0001	 3.199618E+0000	-3.300000E-0005	 4.129840E-0002
 2.810880E-0001	 3.170255E+0000	-3.300000E-0005	 4.134254E-0002
 2.813952E-0001	 3.140927E+0000	-3.300000E-0005	 4.122228E-0002
 2.817024E-0001	 3.111564E+0000	-3.300000E-0005	 4.140217E-0002
 2.820096E-0001	 3.082201E+0000	-3.300000E-0005	 4.122251E-0002
 2.823168E-0001	 3.052838E+0000	-3.300000E-0005	 4.092023E-0002
 2.826240E-0001	 3.023511E+0000	-3.300000E-0005	 4.096383E-0002
 2.829312E-0001	 2.994148E+0000	-3.300000E-0005	 4.086597E-0002
 2.832384E-0001	 2.964785E+0000	-3.300000E-0005	 4.078279E-0002
 2.835456E-0001	 2.935422E+0000	-3.300000E-0005	 4.095503E-0002
 2.838528E-0001	 2.906094E+0000	-3.300000E-0005	 4.076773E-0002
 2.841600E-0001	 2.876731E+0000	-3.300000E-0005	 4.064316E-0002
 2.844672E-0001	 2.847368E+0000	-3.300000E-0005	 4.080251E-0002
 2.847744E-0001	 2.818005E+0000	-3.300000E-0005	 4.053986E-0002
 2.850816E-0001	 2.788677E+0000	-3.300000E-0005	 4.044911E-0002
 2.853888E-0001	 2.759314E+0000	-3.300000E-0005	 4.038191E-0002
 2.856960E-0001	 2.729951E+0000	-3.300000E-0005	 4.030410E-0002
 2.860032E-0001	 2.700588E+0000	-3.300000E-0005	 4.050813E-0002
 2.863104E-0001	 2.671260E+0000	-3.300000E-0005	 4.035876E-0002
 2.866176E-0001	 2.641897E+0000	-3.300000E-0005	 4.037765E-0002
 2.869248E-0001	 2.612534E+0000	-3.300000E-0005	 4.033438E-0002
 2.872320E-0001	 2.583171E+0000	-3.300000E-0005	 4.031214E-0002
 2.875392E-0001	 2.553843E+0000	-3.300000E-0005	 4.053449E-0002
 2.878464E-0001	 2.524480E+0000	-3.300000E-0005	 4.040863E-0002
 2.881536E-0001	 2.495117E+0000	-3.300000E-0005	 4.022205E-0002
 2.884608E-0001	 2.465754E+0000	-3.300000E-0005	 3.990298E-0002
 2.887680E-0001	 2.436426E+0000	-3.300000E-0005	 4.019734E-0002
 2.890752E-0001	 2.407063E+0000	-3.300000E-0005	 4.026458E-0002
 2.893824E-0001	 2.377700E+0000	-3.300000E-0005	 4.035605E-0002
 2.896896E-0001	 2.348337E+0000	-3.300000E-0005	 4.018984E-0002
 2.899968E-0001	 2.319009E+0000	-3.300000E-0005	 3.990638E-0002
 2.903040E-0001	 2.289646E+0000	-3.300000E-0005	 3.998660E-0002
 2.906112E-0001	 2.260283E+0000	-3.300000E-0005	 4.000206E-0002
 2.909184E-0001	 2.230920E+0000	-3.300000E-0005	 4.005287E-0002
 2.912256E-0001	 2.201592E+0000	-3.300000E-0005	 3.998328E-0002
 2.915328E-0001	 2.172229E+0000	-3.300000E-0005	 3.989278E-0002
 2.918400E-0001	 2.142866E+0000	-3.300000E-0005	 3.986436E-0002
 2.921472E-0001	 2.113504E+0000	-3.300000E-0005	 3.975556E-0002
 2.924544E-0001	 2.084176E+0000	-3.300000E-0005	 3.976607E-0002
 2.927616E-0001	 2.054813E+0000	-3.300000E-0005	 3.953523E-0002
 2.930688E-0001	 2.025450E+0000	-3.300000E-0005	 3.958812E-0002
 2.933760E-0001	 1.996087E+0000	-3.300000E-0005	 3.957030E-0002
 2.936832E-0001	 1.966759E+0000	-3.300000E-0005	 3.943156E-0002
 2.939904E-0001	 1.937396E+0000	-3.300000E-0005	 3.926584E-0002
 2.942976E-0001	 1.908033E+0000	-3.300000E-0005	 3.927920E-0002
 2.946048E-0001	 1.878670E+0000	-3.300000E-0005	 3.934390E-0002
 2.949120E-0001	 1.849342E+0000	-3.300000E-0005	 3.933837E-0002
 2.952192E-0001	 1.819979E+0000	-3.300000E-0005	 3.916256E-0002
 2.955264E-0001	 1.790616E+0000	-3.300000E-0005	 3.909248E-0002
 2.958336E-0001	 1.761253E+0000	-3.300000E-0005	 3.885363E-0002
 2.961408E-0001	 1.731925E+0000	-3.300000E-0005	 3.896801E-0002
 2.964480E-0001	 1.702562E+0000	-3.300000E-0005	 3.897566E-0002
 2.967552E-0001	 1.673199E+0000	-3.300000E-0005	 3.889946E-0002
 2.970624E-0001	 1.643836E+0000	-3.300000E-0005	 3.903447E-0002
 2.973696E-0001	 1.614508E+0000	-3.300000E-0005	 3.878928E-0002
 2.976768E-0001	 1.585145E+0000	-3.300000E-0005	 3.875504E-0002
 2.979840E-0001	 1.555782E+0000	-3.300000E-0005	 3.882839E-0002
 2.982912E-0001	 1.526419E+0000	-3.300000E-0005	 3.871255E-0002
 2.985984E-0001	 1.497091E+0000	-3.300000E-0005	 3.861918E-0002
 2.989056E-0001	 1.467728E+0000	-3.300000E-0005	 3.863095E-0002
 2.992128E-0001	 1.438365E+0000	-3.300000E-0005	 3.864257E-0002
 2.995200E-0001	 1.409002E+0000	-3.300000E-0005	 3.832916E-0002
 2.998272E-0001	 1.379674E+0000	-3.300000E-0005	 3.874088E-0002
 3.001344E-0001	 1.350311E+0000	-3.300000E-0005	 3.833028E-0002
 3.004416E-0001	 1.320948E+0000	-3.300000E-0005	 3.844176E-0002
 3.007488E-0001	 1.291585E+0000	-3.300000E-0005	 3.837280E-0002
 3.010560E-0001	 1.262258E+0000	-3.300000E-0005	 3.810512E-0002
 3.013632E-0001	 1.232895E+0000	-3.300000E-0005	 3.809957E-0002
 3.016704E-0001	 1.203532E+0000	-3.300000E-0005	 3.813825E-0002
 3.019776E-0001	 1.174169E+0000	-3.300000E-0005	 3.796806E-0002
 3.022848E-0001	 1.144841E+0000	-3.300000E-0005	 3.801154E-0002
 3.025920E-0001	 1.115478E+0000	-3.300000E-0005	 3.794059E-0002
 3.028992E-0001	 1.086115E+0000	-3.300000E-0005	 3.793346E-0002
 3.032064E-0001	 1.056752E+0000	-3.300000E-0005	 3.778793E-0002
 3.035136E-0001	 1.027424E+0000	-3.300000E-0005	 3.781656E-0002
 3.038208E-0001	 9.980609E-0001	-3.300000E-0005	 3.774532E-0002
 3.041280E-0001	 9.686979E-0001	-3.300000E-0005	 3.773765E-0002
 3.044352E-0001	 9.393349E-0001	-3.300000E-0005	 3.756582E-0002
 3.047424E-0001	 9.100070E-0001	-3.300000E-0005	 3.768586E-0002
 3.050496E-0001	 8.806440E-0001	-3.300000E-0005	 3.760897E-0002
 3.053568E-0001	 8.512810E-0001	-3.300000E-0005	 3.763092E-0002
 3.056640E-0001	 8.219180E-0001	-3.300000E-0005	 3.748350E-0002
 3.059712E-0001	 7.925902E-0001	-3.300000E-0005	 3.756766E-0002
 3.062784E-0001	 7.632272E-0001	-3.300000E-0005	 3.751523E-0002
 3.065856E-0001	 7.338642E-0001	-3.300000E-0005	 3.734725E-0002
 3.068928E-0001	 7.045012E-0001	-3.300000E-0005	 3.729755E-0002
 3.072000E-0001	 6.751733E-0001	-3.300000E-0005	 3.740229E-0002
 3.075072E-0001	 6.458103E-0001	-3.300000E-0005	 3.728537E-0002
 3.078144E-0001	 6.164473E-0001	-3.300000E-0005	 3.702180E-0002
 3.081216E-0001	 5.870843E-0001	-3.300000E-0005	 3.704172E-0002
 3.084288E-0001	 5.577564E-0001	-3.300000E-0005	 3.682615E-0002
 3.087360E-0001	 5.283934E-0001	-3.300000E-0005	 3.708562E-0002
 3.090432E-0001	 4.990304E-0001	-3.300000E-0005	 3.703636E-0002
 3.093504E-0001	 4.696674E-0001	-3.300000E-0005	 3.668013E-0002
 3.096576E-0001	 4.403396E-0001	-3.300000E-0005	 3.667656E-0002
 3.099648E-0001	 4.109766E-0001	-3.300000E-0005	 3.676246E-0002
 3.102720E-0001	 3.816136E-0001	-3.300000E-0005	 3.687545E-0002
 3.105792E-0001	 3.522506E-0001	-3.300000E-0005	 3.671873E-0002
 3.108864E-0001	 3.229227E-0001	-3.300000E-0005	 3.662147E-0002
 3.111936E-0001	 2.935597E-0001	-3.300000E-0005	 3.644245E-0002
 3.115008E-0001	 2.641967E-0001	-3.300000E-0005	 3.645190E-0002
 3.118080E-0001	 2.348337E-0001	-3.300000E-0005	 3.662855E-0002
 3.121152E-0001	 2.055058E-0001	-3.300000E-0005	 3.650430E-0002
 3.124224E-0001	 1.761429E-0001	-3.300000E-0005	 3.650013E-0002
 3.127296E-0001	 1.467799E-0001	-3.300000E-0005	 3.633130E-0002
 3.130368E-0001	 1.174168E-0001	-3.300000E-0005	 3.623114E-0002
 3.133440E-0001	 8.808899E-0002	-3.300000E-0005	 3.618403E-0002
 3.136512E-0001	 5.872599E-0002	-3.300000E-0005	 3.604554E-0002
 3.139584E-0001	 2.936300E-0002	-3.300000E-0005	 3.611308E-0002
 3.142656E-0001	 0.000000E+0000	-3.300000E-0005	 3.593822E-0002
