0;11;16;48;52;63;
0;11;16;48;52;63;
0;15;19;51;56;72;#dumped
0;17;21;53;58;72;
0;16;21;53;58;72;
0;17;21;53;58;72;
0;14;19;51;56;72;
0;15;19;51;56;72;
