0;7;14;42;52;59;#dumped
0;10;15;43;50;62;
0;16;22;55;63;76;#dumped
0;11;16;42;48;62;
0;11;15;42;47;62;
0;11;15;42;48;62;
0;18;22;48;54;62;
0;11;16;47;53;62;
