Raman shift DATA (1/cm)	CCD Counts DATA	Raman shift FIT (1/cm)	CCD Counts FIT
1993.428884	839	1993.428884	nan	
1994.492674	839	1994.492674	nan	
1995.556291	839	1995.556291	nan	
1996.619734	838	1996.619734	nan	
1997.683004	840	1997.683004	nan	
1998.7461	838	1998.7461	nan	
1999.809024	839	1999.809024	nan	
2000.871773	838	2000.871773	nan	
2001.93435	840	2001.93435	nan	
2002.996753	837	2002.996753	nan	
2004.058983	839	2004.058983	nan	
2005.12104	839	2005.12104	nan	
2006.182924	840	2006.182924	nan	
2007.244634	839	2007.244634	nan	
2008.306172	840	2008.306172	nan	
2009.367536	839	2009.367536	nan	
2010.428727	838	2010.428727	nan	
2011.489746	839	2011.489746	nan	
2012.550591	839	2012.550591	nan	
2013.611263	840	2013.611263	nan	
2014.671763	839	2014.671763	nan	
2015.732089	840	2015.732089	nan	
2016.792243	838	2016.792243	nan	
2017.852224	839	2017.852224	nan	
2018.912032	837	2018.912032	nan	
2019.971667	839	2019.971667	nan	
2021.031129	839	2021.031129	nan	
2022.090419	839	2022.090419	nan	
2023.149536	840	2023.149536	nan	
2024.208481	837	2024.208481	nan	
2025.267253	839	2025.267253	nan	
2026.325852	838	2026.325852	nan	
2027.384279	840	2027.384279	nan	
2028.442533	838	2028.442533	nan	
2029.500615	839	2029.500615	nan	
2030.558524	838	2030.558524	nan	
2031.616261	839	2031.616261	nan	
2032.673825	839	2032.673825	nan	
2033.731217	839	2033.731217	nan	
2034.788437	839	2034.788437	nan	
2035.845484	838	2035.845484	nan	
2036.902359	839	2036.902359	nan	
2037.959062	839	2037.959062	nan	
2039.015593	838	2039.015593	nan	
2040.071951	838	2040.071951	nan	
2041.128138	838	2041.128138	nan	
2042.184152	837	2042.184152	nan	
2043.239994	838	2043.239994	nan	
2044.295664	838	2044.295664	nan	
2045.351162	838	2045.351162	nan	
2046.406488	838	2046.406488	nan	
2047.461642	838	2047.461642	nan	
2048.516624	837	2048.516624	nan	
2049.571434	837	2049.571434	nan	
2050.626072	840	2050.626072	nan	
2051.680539	840	2051.680539	nan	
2052.734833	838	2052.734833	nan	
2053.788956	839	2053.788956	nan	
2054.842907	839	2054.842907	nan	
2055.896686	839	2055.896686	nan	
2056.950294	841	2056.950294	nan	
2058.00373	837	2058.00373	nan	
2059.056994	839	2059.056994	nan	
2060.110087	838	2060.110087	nan	
2061.163008	839	2061.163008	nan	
2062.215758	838	2062.215758	nan	
2063.268336	839	2063.268336	nan	
2064.320742	840	2064.320742	nan	
2065.372978	837	2065.372978	nan	
2066.425041	840	2066.425041	nan	
2067.476934	839	2067.476934	nan	
2068.528655	839	2068.528655	nan	
2069.580204	838	2069.580204	nan	
2070.631583	840	2070.631583	nan	
2071.68279	839	2071.68279	nan	
2072.733825	838	2072.733825	nan	
2073.78469	838	2073.78469	nan	
2074.835383	839	2074.835383	nan	
2075.885906	838	2075.885906	nan	
2076.936257	840	2076.936257	nan	
2077.986437	838	2077.986437	nan	
2079.036446	839	2079.036446	nan	
2080.086284	837	2080.086284	nan	
2081.135951	841	2081.135951	nan	
2082.185447	838	2082.185447	nan	
2083.234772	840	2083.234772	nan	
2084.283926	836	2084.283926	nan	
2085.332909	839	2085.332909	nan	
2086.381722	837	2086.381722	nan	
2087.430363	838	2087.430363	nan	
2088.478834	839	2088.478834	nan	
2089.527134	837	2089.527134	nan	
2090.575264	838	2090.575264	nan	
2091.623222	839	2091.623222	nan	
2092.67101	839	2092.67101	nan	
2093.718628	838	2093.718628	nan	
2094.766075	840	2094.766075	nan	
2095.813351	839	2095.813351	nan	
2096.860456	838	2096.860456	nan	
2097.907392	838	2097.907392	nan	
2098.954156	839	2098.954156	nan	
2100.00075	837	2100.00075	nan	
2101.047174	839	2101.047174	nan	
2102.093428	837	2102.093428	nan	
2103.139511	839	2103.139511	nan	
2104.185423	836	2104.185423	nan	
2105.231166	840	2105.231166	nan	
2106.276738	839	2106.276738	nan	
2107.32214	838	2107.32214	nan	
2108.367371	836	2108.367371	nan	
2109.412433	837	2109.412433	nan	
2110.457324	839	2110.457324	nan	
2111.502045	838	2111.502045	nan	
2112.546596	839	2112.546596	nan	
2113.590978	838	2113.590978	nan	
2114.635189	838	2114.635189	nan	
2115.67923	837	2115.67923	nan	
2116.723101	838	2116.723101	nan	
2117.766802	837	2117.766802	nan	
2118.810333	837	2118.810333	nan	
2119.853694	840	2119.853694	nan	
2120.896886	839	2120.896886	nan	
2121.939907	839	2121.939907	nan	
2122.982759	839	2122.982759	nan	
2124.025441	838	2124.025441	nan	
2125.067954	839	2125.067954	nan	
2126.110297	838	2126.110297	nan	
2127.15247	837	2127.15247	nan	
2128.194473	838	2128.194473	nan	
2129.236307	836	2129.236307	nan	
2130.277971	838	2130.277971	nan	
2131.319466	838	2131.319466	nan	
2132.360791	840	2132.360791	nan	
2133.401946	839	2133.401946	nan	
2134.442933	838	2134.442933	nan	
2135.483749	838	2135.483749	nan	
2136.524397	838	2136.524397	nan	
2137.564875	838	2137.564875	nan	
2138.605183	839	2138.605183	nan	
2139.645323	837	2139.645323	nan	
2140.685293	838	2140.685293	nan	
2141.725094	841	2141.725094	nan	
2142.764725	838	2142.764725	nan	
2143.804188	837	2143.804188	nan	
2144.843481	837	2144.843481	nan	
2145.882605	838	2145.882605	nan	
2146.92156	838	2146.92156	nan	
2147.960346	839	2147.960346	nan	
2148.998963	837	2148.998963	nan	
2150.037411	839	2150.037411	nan	
2151.07569	840	2151.07569	nan	
2152.1138	841	2152.1138	nan	
2153.151741	841	2153.151741	nan	
2154.189513	839	2154.189513	nan	
2155.227116	839	2155.227116	nan	
2156.264551	839	2156.264551	nan	
2157.301817	839	2157.301817	nan	
2158.338913	840	2158.338913	nan	
2159.375842	839	2159.375842	nan	
2160.412601	838	2160.412601	nan	
2161.449192	838	2161.449192	nan	
2162.485614	839	2162.485614	nan	
2163.521868	840	2163.521868	nan	
2164.557952	838	2164.557952	nan	
2165.593869	838	2165.593869	nan	
2166.629617	839	2166.629617	nan	
2167.665196	839	2167.665196	nan	
2168.700607	838	2168.700607	nan	
2169.735849	838	2169.735849	nan	
2170.770923	838	2170.770923	nan	
2171.805829	839	2171.805829	nan	
2172.840566	838	2172.840566	nan	
2173.875135	839	2173.875135	nan	
2174.909536	838	2174.909536	nan	
2175.943768	839	2175.943768	nan	
2176.977833	838	2176.977833	nan	
2178.011728	838	2178.011728	nan	
2179.045456	838	2179.045456	nan	
2180.079016	837	2180.079016	nan	
2181.112407	838	2181.112407	nan	
2182.145631	839	2182.145631	nan	
2183.178686	841	2183.178686	nan	
2184.211574	838	2184.211574	nan	
2185.244293	837	2185.244293	nan	
2186.276845	839	2186.276845	nan	
2187.309228	837	2187.309228	nan	
2188.341444	837	2188.341444	nan	
2189.373491	839	2189.373491	nan	
2190.405371	838	2190.405371	nan	
2191.437083	840	2191.437083	nan	
2192.468627	838	2192.468627	nan	
2193.500004	838	2193.500004	nan	
2194.531213	838	2194.531213	nan	
2195.562254	838	2195.562254	nan	
2196.593127	838	2196.593127	nan	
2197.623833	838	2197.623833	nan	
2198.654371	839	2198.654371	nan	
2199.684742	837	2199.684742	nan	
2200.714945	838	2200.714945	nan	
2201.74498	840	2201.74498	nan	
2202.774848	837	2202.774848	nan	
2203.804549	839	2203.804549	nan	
2204.834082	838	2204.834082	nan	
2205.863448	839	2205.863448	nan	
2206.892646	838	2206.892646	nan	
2207.921677	839	2207.921677	nan	
2208.950541	840	2208.950541	nan	
2209.979237	837	2209.979237	nan	
2211.007766	837	2211.007766	nan	
2212.036128	838	2212.036128	nan	
2213.064323	836	2213.064323	nan	
2214.09235	838	2214.09235	nan	
2215.120211	839	2215.120211	nan	
2216.147904	836	2216.147904	nan	
2217.17543	838	2217.17543	nan	
2218.20279	839	2218.20279	nan	
2219.229982	838	2219.229982	nan	
2220.257007	838	2220.257007	nan	
2221.283865	839	2221.283865	nan	
2222.310556	840	2222.310556	nan	
2223.337081	839	2223.337081	nan	
2224.363438	839	2224.363438	nan	
2225.389629	838	2225.389629	nan	
2226.415653	839	2226.415653	nan	
2227.44151	837	2227.44151	nan	
2228.4672	840	2228.4672	nan	
2229.492724	839	2229.492724	nan	
2230.518081	839	2230.518081	nan	
2231.543271	838	2231.543271	nan	
2232.568295	838	2232.568295	nan	
2233.593152	840	2233.593152	nan	
2234.617842	838	2234.617842	nan	
2235.642366	838	2235.642366	nan	
2236.666724	839	2236.666724	nan	
2237.690914	839	2237.690914	nan	
2238.714939	837	2238.714939	nan	
2239.738797	838	2239.738797	nan	
2240.762489	839	2240.762489	nan	
2241.786014	841	2241.786014	nan	
2242.809373	839	2242.809373	nan	
2243.832565	839	2243.832565	nan	
2244.855592	839	2244.855592	nan	
2245.878452	839	2245.878452	nan	
2246.901145	837	2246.901145	nan	
2247.923673	839	2247.923673	nan	
2248.946034	838	2248.946034	nan	
2249.96823	837	2249.96823	nan	
2250.990259	839	2250.990259	nan	
2252.012122	839	2252.012122	nan	
2253.033819	837	2253.033819	nan	
2254.05535	836	2254.05535	nan	
2255.076715	838	2255.076715	nan	
2256.097914	839	2256.097914	nan	
2257.118948	838	2257.118948	nan	
2258.139815	838	2258.139815	nan	
2259.160516	838	2259.160516	nan	
2260.181052	837	2260.181052	nan	
2261.201422	839	2261.201422	nan	
2262.221626	838	2262.221626	nan	
2263.241664	839	2263.241664	nan	
2264.261536	840	2264.261536	nan	
2265.281243	837	2265.281243	nan	
2266.300784	838	2266.300784	nan	
2267.32016	840	2267.32016	nan	
2268.33937	837	2268.33937	nan	
2269.358414	838	2269.358414	nan	
2270.377293	839	2270.377293	nan	
2271.396006	839	2271.396006	nan	
2272.414554	840	2272.414554	nan	
2273.432936	838	2273.432936	nan	
2274.451153	837	2274.451153	nan	
2275.469204	839	2275.469204	nan	
2276.48709	838	2276.48709	nan	
2277.504811	838	2277.504811	nan	
2278.522366	837	2278.522366	nan	
2279.539756	838	2279.539756	nan	
2280.556981	838	2280.556981	nan	
2281.574041	839	2281.574041	nan	
2282.590935	838	2282.590935	nan	
2283.607664	839	2283.607664	nan	
2284.624228	838	2284.624228	nan	
2285.640627	838	2285.640627	nan	
2286.656861	838	2286.656861	nan	
2287.67293	839	2287.67293	nan	
2288.688834	838	2288.688834	nan	
2289.704573	837	2289.704573	nan	
2290.720147	838	2290.720147	nan	
2291.735555	839	2291.735555	nan	
2292.750799	839	2292.750799	nan	
2293.765879	839	2293.765879	nan	
2294.780793	838	2294.780793	nan	
2295.795542	839	2295.795542	nan	
2296.810127	838	2296.810127	nan	
2297.824547	840	2297.824547	nan	
2298.838802	839	2298.838802	nan	
2299.852892	836	2299.852892	nan	
2300.866818	838	2300.866818	nan	
2301.880579	839	2301.880579	nan	
2302.894176	839	2302.894176	nan	
2303.907607	839	2303.907607	nan	
2304.920875	839	2304.920875	nan	
2305.933977	839	2305.933977	nan	
2306.946916	836	2306.946916	nan	
2307.95969	840	2307.95969	nan	
2308.972299	838	2308.972299	nan	
2309.984744	840	2309.984744	nan	
2310.997024	838	2310.997024	nan	
2312.009141	839	2312.009141	nan	
2313.021092	838	2313.021092	nan	
2314.03288	837	2314.03288	nan	
2315.044503	841	2315.044503	nan	
2316.055962	837	2316.055962	nan	
2317.067257	838	2317.067257	nan	
2318.078388	840	2318.078388	nan	
2319.089354	838	2319.089354	nan	
2320.100156	838	2320.100156	nan	
2321.110795	838	2321.110795	nan	
2322.121269	840	2322.121269	nan	
2323.131579	838	2323.131579	nan	
2324.141725	840	2324.141725	nan	
2325.151707	839	2325.151707	nan	
2326.161525	840	2326.161525	nan	
2327.17118	840	2327.17118	nan	
2328.18067	839	2328.18067	nan	
2329.189996	840	2329.189996	nan	
2330.199159	839	2330.199159	nan	
2331.208158	839	2331.208158	nan	
2332.216993	837	2332.216993	nan	
2333.225664	840	2333.225664	nan	
2334.234172	838	2334.234172	nan	
2335.242516	838	2335.242516	nan	
2336.250696	839	2336.250696	nan	
2337.258712	840	2337.258712	nan	
2338.266565	838	2338.266565	nan	
2339.274255	838	2339.274255	nan	
2340.28178	840	2340.28178	nan	
2341.289143	840	2341.289143	nan	
2342.296341	838	2342.296341	nan	
2343.303377	839	2343.303377	nan	
2344.310249	842	2344.310249	nan	
2345.316957	840	2345.316957	nan	
2346.323502	838	2346.323502	nan	
2347.329884	840	2347.329884	nan	
2348.336102	840	2348.336102	nan	
2349.342157	839	2349.342157	nan	
2350.348049	839	2350.348049	nan	
2351.353778	838	2351.353778	nan	
2352.359343	838	2352.359343	nan	
2353.364745	839	2353.364745	nan	
2354.369985	840	2354.369985	nan	
2355.37506	839	2355.37506	nan	
2356.379973	841	2356.379973	nan	
2357.384723	840	2357.384723	nan	
2358.38931	839	2358.38931	nan	
2359.393734	839	2359.393734	nan	
2360.397994	837	2360.397994	nan	
2361.402092	840	2361.402092	nan	
2362.406027	839	2362.406027	nan	
2363.409799	839	2363.409799	nan	
2364.413408	838	2364.413408	nan	
2365.416854	838	2365.416854	nan	
2366.420138	838	2366.420138	nan	
2367.423259	838	2367.423259	nan	
2368.426217	838	2368.426217	nan	
2369.429012	838	2369.429012	nan	
2370.431644	840	2370.431644	nan	
2371.434114	842	2371.434114	nan	
2372.436421	840	2372.436421	nan	
2373.438566	839	2373.438566	nan	
2374.440548	838	2374.440548	nan	
2375.442368	840	2375.442368	nan	
2376.444025	840	2376.444025	nan	
2377.445519	839	2377.445519	nan	
2378.446851	841	2378.446851	nan	
2379.448021	839	2379.448021	nan	
2380.449028	839	2380.449028	nan	
2381.449873	838	2381.449873	nan	
2382.450555	839	2382.450555	nan	
2383.451075	839	2383.451075	nan	
2384.451433	839	2384.451433	nan	
2385.451629	840	2385.451629	nan	
2386.451662	837	2386.451662	nan	
2387.451533	838	2387.451533	nan	
2388.451242	838	2388.451242	nan	
2389.450789	839	2389.450789	nan	
2390.450173	838	2390.450173	nan	
2391.449396	840	2391.449396	nan	
2392.448456	838	2392.448456	nan	
2393.447355	839	2393.447355	nan	
2394.446091	841	2394.446091	nan	
2395.444666	837	2395.444666	nan	
2396.443078	840	2396.443078	nan	
2397.441329	840	2397.441329	nan	
2398.439418	838	2398.439418	nan	
2399.437344	838	2399.437344	nan	
2400.435109	839	2400.435109	nan	
2401.432712	838	2401.432712	nan	
2402.430154	839	2402.430154	nan	
2403.427433	838	2403.427433	nan	
2404.424551	838	2404.424551	nan	
2405.421508	839	2405.421508	nan	
2406.418302	840	2406.418302	nan	
2407.414935	838	2407.414935	nan	
2408.411406	839	2408.411406	nan	
2409.407716	838	2409.407716	nan	
2410.403864	839	2410.403864	nan	
2411.399851	839	2411.399851	nan	
2412.395676	839	2412.395676	nan	
2413.391339	842	2413.391339	nan	
2414.386842	838	2414.386842	nan	
2415.382182	840	2415.382182	nan	
2416.377362	840	2416.377362	nan	
2417.37238	839	2417.37238	nan	
2418.367237	841	2418.367237	nan	
2419.361932	839	2419.361932	nan	
2420.356466	840	2420.356466	nan	
2421.350839	839	2421.350839	nan	
2422.345051	837	2422.345051	nan	
2423.339101	840	2423.339101	nan	
2424.33299	838	2424.33299	nan	
2425.326719	837	2425.326719	nan	
2426.320286	837	2426.320286	nan	
2427.313692	838	2427.313692	nan	
2428.306937	837	2428.306937	nan	
2429.300021	839	2429.300021	nan	
2430.292944	840	2430.292944	nan	
2431.285706	839	2431.285706	nan	
2432.278307	840	2432.278307	nan	
2433.270747	839	2433.270747	nan	
2434.263026	840	2434.263026	nan	
2435.255144	838	2435.255144	nan	
2436.247102	840	2436.247102	nan	
2437.238899	841	2437.238899	nan	
2438.230535	837	2438.230535	nan	
2439.22201	838	2439.22201	nan	
2440.213325	839	2440.213325	nan	
2441.204479	840	2441.204479	nan	
2442.195472	841	2442.195472	nan	
2443.186304	839	2443.186304	nan	
2444.176977	841	2444.176977	nan	
2445.167488	842	2445.167488	nan	
2446.157839	842	2446.157839	nan	
2447.148029	841	2447.148029	nan	
2448.138059	842	2448.138059	nan	
2449.127929	841	2449.127929	nan	
2450.117638	842	2450.117638	nan	
2451.107186	843	2451.107186	nan	
2452.096575	841	2452.096575	nan	
2453.085803	843	2453.085803	nan	
2454.07487	843	2454.07487	nan	
2455.063777	842	2455.063777	nan	
2456.052525	840	2456.052525	nan	
2457.041111	841	2457.041111	nan	
2458.029538	838	2458.029538	nan	
2459.017804	840	2459.017804	nan	
2460.005911	841	2460.005911	nan	
2460.993857	839	2460.993857	nan	
2461.981643	841	2461.981643	nan	
2462.969269	840	2462.969269	nan	
2463.956735	841	2463.956735	nan	
2464.944041	841	2464.944041	nan	
2465.931187	839	2465.931187	nan	
2466.918173	840	2466.918173	nan	
2467.904999	841	2467.904999	nan	
2468.891665	840	2468.891665	nan	
2469.878172	840	2469.878172	nan	
2470.864518	839	2470.864518	nan	
2471.850705	841	2471.850705	nan	
2472.836732	839	2472.836732	nan	
2473.822599	838	2473.822599	nan	
2474.808306	838	2474.808306	nan	
2475.793854	839	2475.793854	nan	
2476.779242	839	2476.779242	nan	
2477.764471	839	2477.764471	nan	
2478.749539	839	2478.749539	nan	
2479.734449	838	2479.734449	nan	
2480.719198	839	2480.719198	nan	
2481.703788	841	2481.703788	nan	
2482.688219	837	2482.688219	nan	
2483.67249	839	2483.67249	nan	
2484.656602	838	2484.656602	nan	
2485.640554	838	2485.640554	nan	
2486.624347	838	2486.624347	nan	
2487.60798	840	2487.60798	nan	
2488.591454	841	2488.591454	nan	
2489.574769	841	2489.574769	nan	
2490.557925	840	2490.557925	nan	
2491.540921	838	2491.540921	nan	
2492.523758	840	2492.523758	nan	
2493.506436	840	2493.506436	nan	
2494.488955	838	2494.488955	nan	
2495.471314	837	2495.471314	nan	
2496.453515	838	2496.453515	nan	
2497.435556	840	2497.435556	nan	
2498.417439	839	2498.417439	nan	
2499.399162	840	2499.399162	nan	
2500.380726	839	2500.380726	nan	
2501.362131	839	2501.362131	nan	
2502.343378	840	2502.343378	nan	
2503.324465	839	2503.324465	nan	
2504.305394	838	2504.305394	nan	
2505.286163	841	2505.286163	838.2556556	
2506.266774	840	2506.266774	838.2584257	
2507.247226	839	2507.247226	838.2612432	
2508.227519	840	2508.227519	838.2641092	
2509.207654	840	2509.207654	838.2670248	
2510.18763	840	2510.18763	838.2699912	
2511.167447	842	2511.167447	838.2730095	
2512.147105	840	2512.147105	838.2760808	
2513.126605	839	2513.126605	838.2792066	
2514.105946	840	2514.105946	838.2823881	
2515.085128	840	2515.085128	838.2856265	
2516.064152	839	2516.064152	838.2889233	
2517.043018	840	2517.043018	838.2922799	
2518.021725	838	2518.021725	838.2956977	
2519.000273	840	2519.000273	838.2991782	
2519.978663	840	2519.978663	838.3027229	
2520.956895	839	2520.956895	838.3063334	
2521.934968	839	2521.934968	838.3100115	
2522.912883	839	2522.912883	838.3137586	
2523.890639	838	2523.890639	838.3175767	
2524.868237	840	2524.868237	838.3214674	
2525.845677	839	2525.845677	838.3254326	
2526.822959	840	2526.822959	838.3294743	
2527.800082	839	2527.800082	838.3335944	
2528.777047	839	2528.777047	838.3377949	
2529.753855	842	2529.753855	838.3420779	
2530.730503	839	2530.730503	838.3464457	
2531.706994	838	2531.706994	838.3509004	
2532.683327	839	2532.683327	838.3554443	
2533.659501	836	2533.659501	838.3600799	
2534.635518	840	2534.635518	838.3648097	
2535.611376	840	2535.611376	838.3696361	
2536.587077	840	2536.587077	838.3745618	
2537.56262	839	2537.56262	838.3795896	
2538.538004	839	2538.538004	838.3847222	
2539.513231	839	2539.513231	838.3899627	
2540.4883	839	2540.4883	838.3953139	
2541.463211	838	2541.463211	838.4007792	
2542.437964	840	2542.437964	838.4063617	
2543.41256	837	2543.41256	838.4120647	
2544.386998	837	2544.386998	838.4178918	
2545.361278	839	2545.361278	838.4238466	
2546.3354	840	2546.3354	838.4299328	
2547.309364	838	2547.309364	838.4361543	
2548.283171	840	2548.283171	838.4425151	
2549.256821	838	2549.256821	838.4490194	
2550.230312	838	2550.230312	838.4556715	
2551.203647	839	2551.203647	838.4624759	
2552.176823	840	2552.176823	838.4694373	
2553.149842	839	2553.149842	838.4765605	
2554.122704	836	2554.122704	838.4838506	
2555.095408	837	2555.095408	838.4913128	
2556.067955	838	2556.067955	838.4989526	
2557.040344	839	2557.040344	838.5067755	
2558.012576	839	2558.012576	838.5147874	
2558.984651	839	2558.984651	838.5229946	
2559.956568	839	2559.956568	838.5314032	
2560.928328	839	2560.928328	838.5400201	
2561.899931	837	2561.899931	838.548852	
2562.871376	842	2562.871376	838.5579061	
2563.842664	839	2563.842664	838.56719	
2564.813795	839	2564.813795	838.5767114	
2565.784769	839	2565.784769	838.5864785	
2566.755586	839	2566.755586	838.5964997	
2567.726246	840	2567.726246	838.6067839	
2568.696748	839	2568.696748	838.6173404	
2569.667094	839	2569.667094	838.6281788	
2570.637282	839	2570.637282	838.6393092	
2571.607314	838	2571.607314	838.650742	
2572.577189	841	2572.577189	838.6624884	
2573.546906	840	2573.546906	838.6745598	
2574.516467	838	2574.516467	838.6869683	
2575.485871	839	2575.485871	838.6997265	
2576.455118	841	2576.455118	838.7128476	
2577.424208	841	2577.424208	838.7263453	
2578.393141	839	2578.393141	838.7402342	
2579.361918	839	2579.361918	838.7545295	
2580.330538	838	2580.330538	838.7692471	
2581.299001	837	2581.299001	838.7844037	
2582.267307	841	2582.267307	838.8000168	
2583.235457	839	2583.235457	838.8161049	
2584.20345	840	2584.20345	838.8326872	
2585.171287	839	2585.171287	838.8497843	
2586.138967	839	2586.138967	838.8674173	
2587.10649	840	2587.10649	838.885609	
2588.073857	840	2588.073857	838.9043829	
2589.041067	839	2589.041067	838.9237641	
2590.008121	838	2590.008121	838.9437787	
2590.975019	841	2590.975019	838.9644547	
2591.94176	840	2591.94176	838.9858213	
2592.908344	839	2592.908344	839.0079093	
2593.874772	841	2593.874772	839.0307514	
2594.841044	841	2594.841044	839.0543822	
2595.80716	838	2595.80716	839.078838	
2596.773119	840	2596.773119	839.1041574	
2597.738922	838	2597.738922	839.1303815	
2598.704569	839	2598.704569	839.1575533	
2599.67006	840	2599.67006	839.1857189	
2600.635394	842	2600.635394	839.214927	
2601.600572	839	2601.600572	839.2452292	
2602.565595	838	2602.565595	839.2766804	
2603.530461	839	2603.530461	839.309339	
2604.495171	840	2604.495171	839.3432672	
2605.459725	841	2605.459725	839.3785311	
2606.424123	840	2606.424123	839.4152011	
2607.388365	839	2607.388365	839.4533523	
2608.352451	840	2608.352451	839.4930648	
2609.316381	838	2609.316381	839.5344244	
2610.280155	842	2610.280155	839.5775225	
2611.243773	839	2611.243773	839.6224569	
2612.207236	839	2612.207236	839.6693325	
2613.170542	839	2613.170542	839.7182617	
2614.133693	838	2614.133693	839.7693649	
2615.096688	838	2615.096688	839.8227715	
2616.059528	840	2616.059528	839.8786205	
2617.022211	839	2617.022211	839.9370615	
2617.984739	839	2617.984739	839.9982555	
2618.947111	840	2618.947111	840.0623762	
2619.909328	838	2619.909328	840.129611	
2620.871389	840	2620.871389	840.2001622	
2621.833295	839	2621.833295	840.2742488	
2622.795044	840	2622.795044	840.3521077	
2623.756639	837	2623.756639	840.433996	
2624.718078	838	2624.718078	840.5201926	
2625.679361	838	2625.679361	840.6110005	
2626.640489	841	2626.640489	840.7067495	
2627.601462	840	2627.601462	840.807799	
2628.562279	840	2628.562279	840.9145409	
2629.52294	840	2629.52294	841.0274037	
2630.483447	840	2630.483447	841.1468558	
2631.443798	839	2631.443798	841.2734107	
2632.403994	841	2632.403994	841.4076319	
2633.364035	840	2633.364035	841.5501385	
2634.32392	843	2634.32392	841.7016122	
2635.28365	839	2635.28365	841.8628043	
2636.243225	841	2636.243225	842.034545	
2637.202645	842	2637.202645	842.2177522	
2638.16191	841	2638.16191	842.4134433	
2639.121019	840	2639.121019	842.622748	
2640.079974	841	2640.079974	842.8469223	
2641.038773	842	2641.038773	843.0873659	
2641.997418	842	2641.997418	843.3456413	
2642.955908	841	2642.955908	843.6234962	
2643.914242	841	2643.914242	843.922889	
2644.872422	844	2644.872422	844.2460186	
2645.830447	840	2645.830447	844.595359	
2646.788316	843	2646.788316	844.9736987	
2647.746031	844	2647.746031	845.3841872	
2648.703592	842	2648.703592	845.8303883	
2649.660997	843	2649.660997	846.3163418	
2650.618248	842	2650.618248	846.8466353	
2651.575344	846	2651.575344	847.4264865	
2652.532285	847	2652.532285	848.0618383	
2653.489071	845	2653.489071	848.7594671	
2654.445703	847	2654.445703	849.5271056	
2655.40218	847	2655.40218	850.3735812	
2656.358503	849	2656.358503	851.3089672	
2657.314671	849	2657.314671	852.3447454	
2658.270684	852	2658.270684	853.493974	
2659.226543	851	2659.226543	854.771447	
2660.182247	854	2660.182247	856.1938263	
2661.137797	855	2661.137797	857.779712	
2662.093193	857	2662.093193	859.5495967	
2663.048434	862	2663.048434	861.5256216	
2664.003521	866	2664.003521	863.7310099	
2664.958453	865	2664.958453	866.1889989	
2665.913231	868	2665.913231	868.9210248	
2666.867854	876	2666.867854	871.9438421	
2667.822324	878	2667.822324	875.2652104	
2668.776639	879	2668.776639	878.8778029	
2669.7308	890	2669.7308	882.7511896	
2670.684806	888	2670.684806	886.8222521	
2671.638659	894	2671.638659	890.9853605	
2672.592357	900	2672.592357	895.0850931	
2673.545901	904	2673.545901	898.9158782	
2674.499291	902	2674.499291	902.2336783	
2675.452527	905	2675.452527	904.7831748	
2676.405609	901	2676.405609	906.3387165	
2677.358537	902	2677.358537	906.7496521	
2678.311311	900	2678.311311	905.9748926	
2679.263931	902	2679.263931	904.092869	
2680.216397	896	2680.216397	901.2826082	
2681.168709	900	2681.168709	897.7839725	
2682.120868	893	2682.120868	893.8522971	
2683.072872	893	2683.072872	889.7212615	
2684.024723	890	2684.024723	885.5808376	
2684.976419	887	2684.976419	881.5699942	
2685.927962	878	2685.927962	877.7798135	
2686.879352	877	2686.879352	874.2619651	
2687.830587	874	2687.830587	871.0386509	
2688.781669	869	2688.781669	868.1117524	
2689.732597	870	2689.732597	865.4702219	
2690.683371	862	2690.683371	863.0955633	
2691.633992	862	2691.633992	860.9656419	
2692.58446	859	2692.58446	859.0571826	
2693.534773	859	2693.534773	857.3473162	
2694.484933	855	2694.484933	855.8144641	
2695.43494	857	2695.43494	854.4387878	
2696.384793	850	2696.384793	853.2023605	
2697.334493	850	2697.334493	852.0891699	
2698.284039	853	2698.284039	851.0850254	
2699.233432	848	2699.233432	850.1774163	
2700.182671	849	2700.182671	849.3553485	
2701.131758	850	2701.131758	848.6091794	
2702.08069	848	2702.08069	847.9304589	
2703.02947	847	2703.02947	847.3117826	
2703.978096	845	2703.978096	846.7466595	
2704.926569	845	2704.926569	846.2293939	
2705.874889	846	2705.874889	845.7549823	
2706.823055	845	2706.823055	845.3190223	
2707.771069	846	2707.771069	844.9176347	
2708.718929	843	2708.718929	844.5473946	
2709.666636	842	2709.666636	844.2052733	
2710.61419	843	2710.61419	843.8885869	
2711.561591	841	2711.561591	843.5949524	
2712.508839	841	2712.508839	843.3222504	
2713.455934	842	2713.455934	843.0685914	
2714.402876	841	2714.402876	842.8322884	
2715.349665	842	2715.349665	842.6118318	
2716.296301	840	2716.296301	842.4058683	
2717.242784	842	2717.242784	842.2131825	
2718.189114	842	2718.189114	842.0326809	
2719.135292	841	2719.135292	841.8633775	
2720.081316	840	2720.081316	841.7043824	
2721.027188	841	2721.027188	841.5548901	
2721.972907	841	2721.972907	841.4141712	
2722.918473	842	2722.918473	841.2815634	
2723.863887	844	2723.863887	841.1564649	
2724.809148	841	2724.809148	841.0383277	
2725.754256	839	2725.754256	840.926652	
2726.699212	840	2726.699212	840.8209814	
2727.644015	839	2727.644015	840.7208987	
2728.588665	839	2728.588665	840.6260216	
2729.533163	838	2729.533163	840.5359996	
2730.477508	839	2730.477508	840.4505108	
